feature_name,source_factor_id,source_factor,horizon,coverage,missing_rate,stale_rate,ic_mean,ic_std,icir,ic_hit_rate,ic_t_nw,ic_p_nw,rank_ic_mean,rank_ic_std,rank_icir,rank_ic_hit_rate,rank_ic_t_nw,rank_ic_p_nw,ic_days,rank_ic_days,nonoverlap_rank_ic_mean,nonoverlap_rank_ic_t,nonoverlap_rank_ic_p,pooled_beta,pooled_t_two_way_cluster,pooled_p_two_way_cluster,pooled_observations,group_spread,group_monotonicity,group_days,gross_annual_return,gross_sharpe,average_one_way_turnover,gross_max_drawdown,net_1bps_annual_return,net_1bps_sharpe,net_3bps_annual_return,net_3bps_sharpe,net_5bps_annual_return,net_5bps_sharpe,rank_ic_q_bh,transformation,category,usage_type,expected_direction,economic_meaning,baseline_rank_ic,candidate_rank_ic,delta_rank_ic,baseline_mse,candidate_mse,mse_reduction,oos_rows,correlation_cluster,rank_ic_q_bh_cluster,rank_ic_mean_cluster,coverage_cluster,cluster_representative,max_abs_factor_correlation,year_direction_consistency,year_count,product_direction_consistency,sector_direction_consistency,worst_product_correlation,worst_sector_correlation,classification,classification_reason,enter_ml
curve_curvature,10,期限结构曲率,5,0.9954387921762339,0.0045612078237661224,0.0001195076285702904,-0.019543614987013885,0.2315016221380896,-0.08442107146599695,0.4563164108618654,-2.22867445961159,0.02583557280620413,-0.021403999556583866,0.20078431492589657,-0.10660195027925083,0.46162927981109797,-2.9095918977901696,0.0036190097395682125,1694,1694,-0.01696876328156606,-1.444424514379987,0.14861959912108424,-0.00061052808360936,-2.2349511083383238,0.025420558702034038,49822,-0.0013565054326222787,-0.8999999999999998,1694,-0.029449032027799246,-0.4230901717729794,0.3403906556733412,-0.21027590018591524,-0.03802687655076745,-0.5463561915678856,-0.05518256559670384,-0.7928915070243739,-0.07233825464264022,-1.0393934453619795,0.053380393658631134,最近三个合格流动合约对数曲率,期限结构与Carry,predictor,0,曲线中部异常可能反映局部供需与换月压力,0.017114860767115075,0.01653620876841483,-0.000578651998700247,0.0010543452606963173,0.0010545400192173043,-0.00018471987141887618,49935,11,0.053380393658631134,-0.021403999556583866,0.9954387921762339,True,0.6087455669723538,0.5714285714285714,7,0.7,1.0,-0.03358394530222991,0.019001282141848035,B,存在预测或增量信息，但经济方向未预先固定，暂列辅助,True
term_structure_slope,44,期限结构斜率,5,0.9976895191809744,0.0023104808190256287,0.0,0.044657761359172474,0.3099464916359696,0.14408216438733806,0.5619834710743802,3.306016740490098,0.0009463243368995103,0.03953594332095698,0.2839044498964188,0.1392579205270699,0.5537190082644629,3.233360776906877,0.0012234295190174968,1694,1694,0.040566015382281245,2.725675891477186,0.006416997574809329,0.0011498955538862211,2.7526559744578476,0.005911397964898279,49935,0.0027646529776589024,0.8999999999999998,1694,0.08274187139544353,0.9117202399845343,0.05858853553199843,-0.11038155868095734,0.08126544030003716,0.8954402288199454,0.07831257810922444,0.8628783727148128,0.0753597159184117,0.8303144596613296,0.03195360240909626,全部合格流动合约按持仓开方加权回归,期限结构与Carry,predictor,1,整条曲线斜率比两点Carry更稳健,0.017114860767115075,0.028116993991919956,0.01100213322480488,0.0010543452606963173,0.0010545573538543222,-0.00020116101044999365,49935,34,0.03195360240909626,0.03953594332095698,0.9976895191809744,True,0.5697046644402349,0.8571428571428571,7,0.6,0.8,-0.09617394355792351,-0.02818147149124071,A,FDR后显著、方向一致且分组收益同向,True
carry_change_5,6,Carry变化,5,0.9972911604190734,0.002708839580926603,0.0,-0.012478709669782305,0.23411233348344973,-0.0533022309594145,0.4722550177095632,-1.598277996477681,0.10998112209060934,0.006263900126922533,0.19945130383044732,0.0314056614653542,0.5100354191263282,0.9730438260178262,0.3305315208275773,1694,1694,0.005246559005209227,0.45083406427811573,0.6521091481724636,-0.0003278988791069032,-1.4586399801427363,0.14466422359906686,49915,-3.6145414920639256e-05,-0.09999999999999999,1694,0.04669018266326447,0.6506143506179051,0.49270710639968585,-0.08559648279797227,0.0342739635819924,0.47763800171441595,0.00944152541944822,0.1315934099560422,-0.01539091274309594,-0.21453249085727344,0.7286047081983691,Carry的5日变化,期限结构与Carry,predictor,1,期限结构边际收紧可能先于价格调整,0.017114860767115075,0.01723110219101436,0.0001162414238992833,0.0010543452606963173,0.0010541315455950052,0.0002026993521752062,49935,7,0.7286047081983691,0.006263900126922533,0.9972911604190734,False,0.914367109434025,0.5714285714285714,7,0.6333333333333333,0.8,-0.05460943184549781,-0.019462886835949888,E,开发期未发现足够稳定的方向或增量证据,False
basis_momentum_5,9,基差动量,5,0.9972911604190734,0.002708839580926603,0.0,-0.005504341930752553,0.23049669461059277,-0.023880350822608257,0.4817001180637544,-0.7202772085174812,0.4713543346093362,0.008653622996688164,0.19989176429256297,0.04329154343759086,0.5094451003541912,1.328945313015591,0.1838660127406503,1694,1694,0.009390558086552658,0.80417054649801,0.42129848648328305,-0.00017382648925422375,-0.8185706711097845,0.4130314059900334,49915,0.00020059317673138752,0.39999999999999997,1694,0.03852104699956868,0.5420788140083325,0.4870043188064389,-0.10898524761185846,0.026248538165646425,0.3693723736487303,0.0017035204978018894,0.02397070411691691,-0.022841497170042628,-0.3213743119117663,0.678005921981148,近远月对数价差的5日变化,期限结构与Carry,predictor,1,近月相对远月走强刻画曲线动态收紧,0.017114860767115075,0.018240107567498755,0.0011252468003836794,0.0010543452606963173,0.0010543084783903194,3.4886395727335826e-05,49935,7,0.678005921981148,0.008653622996688164,0.9972911604190734,True,0.914367109434025,0.7142857142857143,7,0.6666666666666666,0.8,-0.054716912327184904,-0.01810643266056016,B,相对固定基准模型提供样本外增量信息,True
term_structure_momentum_5,45,期限结构动量,5,0.9972911604190734,0.002708839580926603,0.0,0.004740469077463476,0.2664904208566234,0.01778851585818889,0.5011806375442739,0.4585121858788208,0.6465845097164755,0.006524549339076303,0.22884500999160898,0.02851077827441174,0.5118063754427391,0.7604642338638846,0.4469771404482169,1694,1694,0.012537018389145137,1.0022475335057368,0.31622405553293476,3.697924901502206e-05,0.07907373995670862,0.9369739705741627,49915,0.0004102199664721805,0.6,1694,0.06781763089499769,0.8818066437988828,0.3352179034157833,-0.13164000408343102,0.05937013972891996,0.7719630482029848,0.042475157396764475,0.5522688834087532,0.025580175064608995,0.33257931843707383,0.8159528855426698,曲线斜率的5日变化,期限结构与Carry,predictor,1,曲线持续收紧可能代表供需冲击延续,0.017114860767115075,0.013922729394899047,-0.003192131372216028,0.0010543452606963173,0.0010546527761412375,-0.0002916648429918645,49935,20,0.8159528855426698,0.006524549339076303,0.9972911604190734,True,0.6841920822936969,0.42857142857142855,7,0.5333333333333333,0.8,-0.06688616854205444,-0.04269900047664933,E,开发期未发现足够稳定的方向或增量证据,False
term_structure_acceleration_5,46,期限结构加速度,5,0.9968928016571724,0.0031071983428275773,0.0,-0.0006155728693832591,0.2673213542752961,-0.0023027448407631603,0.4935064935064935,-0.06356084599214142,0.9493199090418734,0.007373332518298787,0.22950562820599332,0.03212702266142613,0.5230224321133412,0.9189385056625322,0.3581277379280119,1694,1694,0.01221846896588744,0.9791102468020995,0.327525509201672,-6.295882922029816e-05,-0.19479353583052983,0.8455545830169385,49895,4.130410215694876e-06,0.6,1694,0.07050570488556707,0.9547574250446891,0.4032587357675697,-0.10559483421893423,0.06034358474422431,0.8171361265312023,0.040019344461538785,0.5418907320388535,0.01969510417885327,0.26666398434761196,0.7286047081983691,曲线斜率5日二阶差分,期限结构与Carry,predictor,1,曲线收紧速度变化刻画供需冲击二阶变化,0.017114860767115075,0.009724477177057968,-0.007390383590057108,0.0010543452606963173,0.0010548695823848857,-0.0004972960074028275,49935,21,0.7286047081983691,0.007373332518298787,0.9968928016571724,True,0.6841920822936969,0.42857142857142855,7,0.6,0.4,-0.07574029733362042,-0.025170761158555228,E,开发期未发现足够稳定的方向或增量证据,False
carry_change_20,6,Carry变化,5,0.9960960841333705,0.003903915866629526,0.0,-0.01901825240682494,0.24413851562860184,-0.07789943490832331,0.4734356552538371,-1.9705590703748963,0.04877433213370471,-0.00524053896271223,0.2040508166187317,-0.025682518940878144,0.48110979929161746,-0.6770842386630673,0.4983525084824718,1694,1694,-0.014336026935079968,-1.246945656045588,0.21241742448715373,-0.0002933972593105134,-1.2763006031694113,0.20184927705635558,49855,-0.0003077735486878991,0.0,1694,0.009145950012408298,0.133426574148693,0.3450431880643895,-0.14354007691515402,0.0004508616731856757,0.006577440884464061,-0.016939315005259564,-0.24711120203063555,-0.03432949168370479,-0.5007533509997246,0.8159528855426698,Carry的20日变化,期限结构与Carry,predictor,1,期限结构边际收紧可能先于价格调整,0.017114860767115075,0.018784716015116318,0.0016698552480012424,0.0010543452606963173,0.0010551772319575825,-0.0007890880646779005,49935,8,0.8159528855426698,-0.00524053896271223,0.9960960841333705,False,0.9200012165900503,0.42857142857142855,7,0.36666666666666664,0.4,-0.10217937116448315,-0.017058838500819427,B,相对固定基准模型提供样本外增量信息,True
basis_momentum_20,9,基差动量,5,0.9960960841333705,0.003903915866629526,0.0,-0.015740185150078384,0.23436341014594916,-0.0671614444433806,0.4757969303423849,-1.7252415794451126,0.08448394530994957,-0.006114435991211052,0.20268829508569858,-0.03016669506557253,0.47461629279811096,-0.7912709292663028,0.4287859087169933,1694,1694,-0.014355549108421033,-1.2389074785235716,0.21537976381458046,-0.00023857571467230152,-1.240803771840641,0.21467824752794262,49855,-0.0004929619961593283,0.0,1694,-0.00865621026585662,-0.12697614313353478,0.33341185708676874,-0.166431519578221,-0.017058189064443195,-0.25019008221615613,-0.03386214666161635,-0.49650137406993833,-0.05066610425878949,-0.7426254609315426,0.8159528855426698,近远月对数价差的20日变化,期限结构与Carry,predictor,1,近月相对远月走强刻画曲线动态收紧,0.017114860767115075,0.020549467017548437,0.0034346062504333613,0.0010543452606963173,0.0010547795583428017,-0.00041191217210723966,49935,8,0.8159528855426698,-0.006114435991211052,0.9960960841333705,True,0.9200012165900503,0.42857142857142855,7,0.4666666666666667,0.4,-0.10436357746952077,-0.011966040433184163,B,相对固定基准模型提供样本外增量信息,True
term_structure_momentum_20,45,期限结构动量,5,0.9960960841333705,0.003903915866629526,0.0,0.004908159601296877,0.2668107743520574,0.01839565742131744,0.5088547815820543,0.4345559261334288,0.6638847921714128,0.001444685213808193,0.23171334902546314,0.00623479493039236,0.5088547815820543,0.1535352874052089,0.877976164861763,1694,1694,0.00044792809260704096,0.0368689603974419,0.9705894889274276,4.721872929320175e-05,0.0906470356307115,0.9277730567198632,49855,9.153360631388425e-06,0.3,1694,0.018563955231613593,0.22945424271084866,0.17568708284255985,-0.20797328083480981,0.014136640743981086,0.17473636725958566,0.005282011768716067,0.06529123428386015,-0.003572617206548945,-0.044162570014882406,0.9664035909758987,曲线斜率的20日变化,期限结构与Carry,predictor,1,曲线持续收紧可能代表供需冲击延续,0.017114860767115075,0.008346582655699568,-0.008768278111415508,0.0010543452606963173,0.0010547175773860033,-0.00035312596695326516,49935,18,0.9664035909758987,0.001444685213808193,0.9960960841333705,True,0.6981599230646546,0.42857142857142855,7,0.5666666666666667,0.8,-0.1305846985723283,-0.05293930656187105,E,开发期未发现足够稳定的方向或增量证据,False
term_structure_acceleration_20,46,期限结构加速度,5,0.9945026490857667,0.005497350914233312,0.0,-0.002346724306231246,0.26128533336312826,-0.008981462051564233,0.48937426210153484,-0.2140959095461559,0.8304722655558611,-0.0016215484159664566,0.22446202733256052,-0.007224154727801634,0.4970484061393152,-0.17953980498366126,0.8575138652138536,1694,1694,0.001111114837083712,0.08871929128577613,0.9293050007626826,-0.00019214405213937162,-0.2662103661636617,0.7900771999544243,49775,-0.0003784805947740152,-0.6,1694,0.012350361514099451,0.16125186177158632,0.20644876325088338,-0.19219295889364407,0.007147852680177199,0.09332464597345985,-0.003257164987667337,-0.04252520398290684,-0.013662182655511858,-0.17836321960690124,0.9664035909758987,曲线斜率20日二阶差分,期限结构与Carry,predictor,1,曲线收紧速度变化刻画供需冲击二阶变化,0.017114860767115075,0.010570611975058474,-0.006544248792056602,0.0010543452606963173,0.001054700802679069,-0.00033721589692251096,49935,19,0.9664035909758987,-0.0016215484159664566,0.9945026490857667,True,0.6981599230646546,0.42857142857142855,7,0.5333333333333333,0.8,-0.15887875517261388,-0.06084249039617267,E,开发期未发现足够稳定的方向或增量证据,False
carry_change_60,6,Carry变化,5,0.9929092140381628,0.007090785961837209,0.0,0.004108986878693934,0.24834521035790846,0.016545464568340867,0.5165289256198347,0.4140870623333648,0.678810347411573,0.01155978102253184,0.20486956440895643,0.05642507736999158,0.525383707201889,1.4803080726850248,0.13879104986337368,1694,1694,0.00826711925454875,0.753927131757368,0.45089297784460736,0.0001918765584235851,0.4561470268318374,0.6482842552413219,49695,0.0009317169435954382,0.7999999999999999,1694,0.041082296308967405,0.5900535789713817,0.30327836670592856,-0.16231004570759688,0.033439681467978016,0.48026358711465833,0.018154451785999202,0.26070415547737213,0.0028692221040204084,0.04119620609753987,0.5849051387099319,Carry的60日变化,期限结构与Carry,predictor,1,期限结构边际收紧可能先于价格调整,0.017114860767115075,0.0202601252796997,0.003145264512584626,0.0010543452606963173,0.001054725657441972,-0.00036078954383828986,49935,9,0.5849051387099319,0.01155978102253184,0.9929092140381628,True,0.9315093998034828,0.5714285714285714,7,0.5666666666666667,0.8,-0.11287080077307825,-0.010910821122647919,B,相对固定基准模型提供样本外增量信息,True
basis_momentum_60,9,基差动量,5,0.9929092140381628,0.007090785961837209,1.99179380950484e-05,0.006210795445897732,0.23799187071407904,0.0260966705596399,0.5159386068476978,0.6559383561382204,0.5118637878448218,0.009704576579170284,0.2040413295598762,0.047561817991008844,0.5224321133412042,1.2474622372532367,0.21222805836143455,1694,1694,0.008651387382524245,0.8150018339135204,0.4150712603374168,0.0002072130105231718,0.5792712678812381,0.5624061493325396,49695,0.0005354212240696015,0.8999999999999998,1694,0.019367630208776663,0.2810951932504944,0.2855221829603455,-0.15869793178302982,0.01217247119817598,0.17666499481006578,-0.0022178468230254554,-0.032186873040134116,-0.01660816484422687,-0.24100470895865,0.7286047081983691,近远月对数价差的60日变化,期限结构与Carry,predictor,1,近月相对远月走强刻画曲线动态收紧,0.017114860767115075,0.01944080125060435,0.002325940483489275,0.0010543452606963173,0.0010548579404491907,-0.0004862541446193804,49935,9,0.7286047081983691,0.009704576579170284,0.9929092140381628,False,0.9315093998034828,0.7142857142857143,7,0.6,0.6,-0.12277311736546173,-0.007995640542560188,B,相对固定基准模型提供样本外增量信息,True
term_structure_momentum_60,45,期限结构动量,5,0.9929092140381628,0.007090785961837209,0.0,0.01702784489007943,0.26672925006761944,0.06383943600397274,0.538961038961039,1.4812080448142746,0.1385511431223703,0.013328043594284586,0.22632122575374652,0.058889940834742735,0.5377804014167651,1.4094311524607193,0.1587077178765205,1694,1694,0.017844817640263907,1.4942072000407753,0.13512147130182822,0.0003369842017702826,0.9317458211820713,0.3514679000749882,49695,0.0011783713238769054,0.09999999999999999,1694,0.029630298310727648,0.3744717841839736,0.10897133882999606,-0.16560772248527744,0.026884220572211744,0.3397648232911642,0.021392065095179942,0.2703500167301966,0.01589990961814813,0.20093565480655512,0.6242503569809805,曲线斜率的60日变化,期限结构与Carry,predictor,1,曲线持续收紧可能代表供需冲击延续,0.017114860767115075,0.011009995595032358,-0.006104865172082717,0.0010543452606963173,0.0010546449453895195,-0.00028423772019823765,49935,35,0.6242503569809805,0.013328043594284586,0.9929092140381628,True,0.5144189214526608,0.8571428571428571,7,0.5333333333333333,0.8,-0.10830695203639688,-0.05100945928617627,B,具有较弱但方向一致的样本外预测证据,True
value_60,11,价值因子,5,0.9959367406286102,0.004063259371389849,0.0,-0.002572813934277917,0.2716099497910802,-0.009472458340561164,0.49940968122786306,-0.22017361527093107,0.8257359444082863,0.00220029218382367,0.27190322243984943,0.00809218869890525,0.4988193624557261,0.1908852095067778,0.8486155282100465,1694,1694,0.0008845916485673514,0.06050638799589462,0.9517523282885832,-0.0001454688910406009,-0.4220658510440474,0.6729769527482089,49847,-0.0006797246404616346,-0.19999999999999998,1694,-0.020627496017549343,-0.2340416871941585,0.17713977228111505,-0.25358541575205307,-0.02509141827903346,-0.2846812897585769,-0.034019262802001654,-0.385948147841131,-0.04294710732496986,-0.48719569863506007,0.9664035909758987,相对60日滚动价格锚的反向标准化偏离,价值与均值回复,predictor,1,价格对历史锚点的偏离可能修复,0.017114860767115075,0.010912778865049063,-0.006202081902066012,0.0010543452606963173,0.0010547014879973824,-0.000337865891131173,49935,26,0.9664035909758987,0.00220029218382367,0.9959367406286102,True,0.8477525319816936,0.42857142857142855,7,0.5333333333333333,0.8,-0.11552719275975022,-0.012583607258329445,E,开发期未发现足够稳定的方向或增量证据,False
value_120,11,价值因子,5,0.9948014181571924,0.005198581842807637,0.0,-0.00704281111971232,0.2714734108233957,-0.02594291315068771,0.48642266824085006,-0.6027702600296506,0.5466615337797701,-0.0008240407039938961,0.2716448640728055,-0.003033522120164359,0.5023612750885478,-0.0714789545538741,0.9430165735415245,1694,1694,-0.001672594468719953,-0.11691484492888517,0.9069275342802039,-0.0002864818996752143,-0.7922568627735022,0.4282109187947364,49757,-0.000989381851216194,-0.3,1694,-0.021572161667228213,-0.24237026869085002,0.1289654495484884,-0.23698908120875029,-0.024822090995850123,-0.2788813887589379,-0.03132194965309393,-0.35189899580056005,-0.03782180831033775,-0.424908794725843,0.9696173510773963,相对120日滚动价格锚的反向标准化偏离,价值与均值回复,predictor,1,价格对历史锚点的偏离可能修复,0.017114860767115075,0.015387247698618196,-0.0017276130684968794,0.0010543452606963173,0.0010545168156544185,-0.00016271231492789862,49935,24,0.9696173510773963,-0.0008240407039938961,0.9948014181571924,False,0.8592857266607122,0.5714285714285714,7,0.6333333333333333,0.8,-0.07143283279974554,-0.010447376357686762,E,开发期未发现足够稳定的方向或增量证据,False
value_252,11,价值因子,5,0.9925307732143569,0.007469226785643102,0.0,-0.007456476599907323,0.2773619349828373,-0.02688356136673447,0.49763872491145217,-0.6214545822465466,0.5343005686794298,-0.00507029693008342,0.276141739702062,-0.018361211657295717,0.49586776859504134,-0.43080911320160636,0.6666071726793258,1694,1694,-0.003381102505596782,-0.2388374501649465,0.8112316294063888,-0.000220258814509938,-0.642701576008409,0.5204177581984529,49560,-0.0007468564951997499,-0.3,1694,-0.01813208347591494,-0.19806190557050257,0.09016489988221438,-0.29270288764612784,-0.020404238952946754,-0.22288300922697785,-0.02494854990701036,-0.2725249649480803,-0.029492860861073972,-0.3221657414299512,0.9305010279728382,相对252日滚动价格锚的反向标准化偏离,价值与均值回复,predictor,1,价格对历史锚点的偏离可能修复,0.017114860767115075,0.010148185685362637,-0.0069666750817524385,0.0010543452606963173,0.0010549681707647275,-0.0005908027395113636,49935,24,0.9305010279728382,-0.00507029693008342,0.9925307732143569,True,0.8682712198313026,0.2857142857142857,7,0.5333333333333333,0.6,-0.07058307912645244,-0.024052834460528295,E,开发期未发现足够稳定的方向或增量证据,False
reversal_5,12,短期反转,5,0.9997012309285743,0.0002987690714256752,0.0025694140142612436,0.013476121828403362,0.2961775121287396,0.04550015202553829,0.5206611570247934,1.2116808412264346,0.22563457570999046,0.01685606386452517,0.26962052034111816,0.06251773360276598,0.5318772136953955,1.6867722741539357,0.09164714866804005,1694,1694,0.016166504564823245,1.11246331333876,0.26593899550061106,0.0003401907388766608,1.029527607066225,0.3032318137731339,49920,0.0009059147943995308,0.9999999999999999,1694,0.0684162436055724,0.6970246774472852,0.36254416961130737,-0.15663759753513107,0.05928013053136745,0.6039513350652286,0.04100790438295755,0.41779393454422187,0.022735678234547658,0.23163077848091176,0.4915619792194876,5日收益反向值,价值与均值回复,predictor,1,短期流动性冲击与过度反应可能反向修复,0.017114860767115075,0.016364815780905807,-0.0007500449862092688,0.0010543452606963173,0.0010547120677994288,-0.00034790036697202655,49935,22,0.4915619792194876,0.01685606386452517,0.9997012309285743,True,0.48435210301066317,0.8571428571428571,7,0.7333333333333333,0.8,-0.08186170200990195,-0.002429128199628386,B,具有较弱但方向一致的样本外预测证据,True
oi_growth_5,18,持仓量增长,5,0.9972911604190734,0.002708839580926603,0.0,-0.0012323872764059818,0.21260929820490426,-0.005796488144268539,0.5011806375442739,-0.1519066902345416,0.8792605314918703,-0.007370939897701236,0.210176292450279,-0.035070272730426844,0.4769775678866588,-0.9370783967020052,0.3487182330134351,1694,1694,-0.012190006862159795,-1.0635901379043036,0.28751441197797056,0.00019833000345186022,0.7909197698902171,0.42899081093964975,49915,0.0005120906276538757,-0.09999999999999999,1694,-0.05556154708422428,-0.839391891342093,0.32949548488417746,-0.33719994263111486,-0.06386483330330554,-0.9649133042454779,-0.0804714057414681,-1.2159899584147915,-0.09707797817963065,-1.4670919347782303,0.7286047081983691,持仓量对数5日变化,交易行为与资金流,predictor,0,新增持仓刻画资金进入与风险承担,0.017114860767115075,0.018006604531458987,0.0008917437643439115,0.0010543452606963173,0.0010546805644163102,-0.0003180207968796367,49935,4,0.7286047081983691,-0.007370939897701236,0.9972911604190734,True,0.43723239075174575,0.5714285714285714,7,0.4666666666666667,0.4,-0.07743027083558927,-0.020316998760270162,E,开发期未发现足够稳定的方向或增量证据,False
reversal_20,12,短期反转,5,0.9988049237142971,0.001195076285702923,0.002649085766641437,0.011006352836673233,0.3224522657586628,0.03413327802419867,0.4946871310507674,0.7966372658684001,0.42566172784451317,0.011451687104314484,0.2940599185884165,0.038943379836620766,0.5082644628099173,0.9191786462157835,0.3580021383738391,1694,1694,0.011945744598544661,0.7414502122441784,0.4584205089272194,0.00031227439506347507,0.7238443763541984,0.4691612820028844,49875,0.0006982320842415849,0.0,1694,0.03138615016571232,0.3139987591192103,0.19311935610522185,-0.1552586368095027,0.026519542391860735,0.26531572479754156,0.016786326844157543,0.1679435664834882,0.0070531112964543645,0.07056585225993295,0.7286047081983691,20日收益反向值,价值与均值回复,predictor,1,短期流动性冲击与过度反应可能反向修复,0.017114860767115075,0.01833558055521854,0.001220719788103463,0.0010543452606963173,0.0010548248451880437,-0.00045486474839334586,49935,31,0.7286047081983691,0.011451687104314484,0.9988049237142971,False,0.9466228813913556,0.42857142857142855,7,0.6666666666666666,0.8,-0.1094667735686858,-0.0028436720605677854,B,相对固定基准模型提供样本外增量信息,True
oi_growth_20,18,持仓量增长,5,0.9960960841333705,0.003903915866629526,0.0,-0.0067147062840522765,0.22162405234194493,-0.030297732638207158,0.49055489964580873,-0.725264039870952,0.4682900621409689,-0.00622109880289965,0.21532518511067286,-0.028891644977349626,0.47992916174734357,-0.7022048675044209,0.482551410515228,1694,1694,-0.004854425709653248,-0.45124692971005803,0.6518115894517817,-3.524338674620284e-05,-0.1357110987452935,0.8920496733708543,49855,-6.0224100112689915e-06,-0.09999999999999999,1694,-0.02425831899333157,-0.3562827808197724,0.19901845308205732,-0.22653339063957678,-0.029273584010999405,-0.42991693302879014,-0.039304114046335104,-0.5771510995669787,-0.049334644081670785,-0.7243327767059029,0.8159528855426698,持仓量对数20日变化,交易行为与资金流,predictor,0,新增持仓刻画资金进入与风险承担,0.017114860767115075,0.009272992455605172,-0.007841868311509903,0.0010543452606963173,0.00105477944678083,-0.0004118063604951975,49935,5,0.8159528855426698,-0.00622109880289965,0.9960960841333705,True,0.4144316871301928,0.7142857142857143,7,0.6,0.4,-0.07513915423784227,-0.01566444167849653,E,开发期未发现足够稳定的方向或增量证据,False
price_oi_20,19,价格—持仓量交互,5,0.9960960841333705,0.003903915866629526,0.0,-0.00016133923737739566,0.2607591085825237,-0.0006187290570765847,0.49586776859504134,-0.014834224936264547,0.9881644350311578,0.0010952693140694242,0.22281221237626517,0.004915661051019197,0.5029515938606848,0.12220827766962919,0.9027340709634097,1694,1694,0.003964372025639708,0.32025158699443,0.7487776199305809,-9.06431529674727e-05,-0.3273093947590908,0.7434338874530255,49855,0.00010356618722827775,0.09999999999999999,1694,0.009330873396088573,0.12104670093065581,0.24898900667451904,-0.1467387025511665,0.0030563504278906866,0.03964804287928537,-0.009492695508505082,-0.12313365468687923,-0.02204174144490084,-0.28588543515972553,0.9683874579425668,20日收益×20日持仓增长,交易行为与资金流,predictor,1,价格与新增持仓同向可能确认趋势,0.017114860767115075,0.008256334079832051,-0.008858526687283024,0.0010543452606963173,0.0010545145835180447,-0.0001605952319789357,49935,36,0.9683874579425668,0.0010952693140694242,0.9960960841333705,True,0.22043180565991424,0.42857142857142855,7,0.4,0.6,-0.08030882963697511,-0.014926633438757234,E,开发期未发现足够稳定的方向或增量证据,False
volume_shock_20,21,成交量冲击,5,0.9968928016571724,0.0031071983428275773,0.0,0.0025420228200463873,0.2282368682343369,0.011137652035412721,0.4899645808736718,0.3292713762822733,0.7419505773308757,-0.00045530661900943355,0.23002196066636413,-0.0019794049998114486,0.48642266824085006,-0.058709919077852314,0.953183158686254,1694,1694,-0.00026238539434125254,-0.021021636114943,0.98322839636445,0.00019684191309927914,0.9329532729582374,0.35084409480754497,49895,0.00034929596474037695,0.8999999999999998,1694,-0.037458598858489914,-0.5123916767414691,0.5718394189242245,-0.32883459917597724,-0.05186895221538036,-0.7094807730021986,-0.0806896589291613,-1.103576493592242,-0.1095103656429422,-1.49752047517516,0.9696173510773963,成交量相对前20日历史分布的标准分,交易行为与资金流,conditional,0,异常成交代表关注、信息或流动性冲击,0.017114860767115075,0.013907613765608942,-0.0032072470015061336,0.0010543452606963173,0.001054706591633183,-0.00034270646469934055,49935,2,0.9696173510773963,-0.00045530661900943355,0.9968928016571724,True,0.8401043868698131,0.42857142857142855,7,0.6333333333333333,0.8,-0.0633397326884636,-0.0011435347069817879,C,经济角色主要是条件变量而非独立方向信号,True
oi_surprise_20,52,持仓意外,5,0.9968131299047922,0.0031868700952077944,0.0,-0.008969262222261796,0.2085784177083894,-0.04300187105073162,0.47992916174734357,-1.7414229010165638,0.08160947684599953,-0.008327142234514062,0.20867283709693293,-0.039905252405448094,0.47756788665879574,-1.5600958660803819,0.11873722833005106,1694,1694,-0.026798142217241118,-2.24636182967113,0.024680841159935657,-0.00018654184104549153,-1.1078075228321982,0.26794495048565947,49891,-0.0006329951431077157,-0.3,1694,-0.04590004973934363,-0.7002036068866399,0.7262563800549666,-0.2903750973229283,-0.06420171051672878,-0.9795820232125197,-0.1008050320714991,-1.5386078130847072,-0.13740835362626944,-2.0979298845044183,0.5753919847121066,单日持仓变化相对前20日历史分布的标准分,交易行为与资金流,predictor,0,异常持仓变化刻画非正常资金进入或退出,0.017114860767115075,0.016884693138250483,-0.00023016762886459222,0.0010543452606963173,0.0010544243906114223,-7.505123611285011e-05,49935,1,0.5753919847121066,-0.008327142234514062,0.9968131299047922,False,0.9451369119044357,0.7142857142857143,7,0.4,0.8,-0.03389372427972047,-0.001231533164857934,E,开发期未发现足够稳定的方向或增量证据,False
