test_year,selected_alpha,train_start,train_end,train_rows,test_rows,test_days,pearson_ic_mean,rank_ic_mean,rank_icir,rank_ic_hit_rate,target_r2,target_mae,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_1bps_annual_return,net_1bps_annual_volatility,net_1bps_sharpe,net_1bps_max_drawdown,net_1bps_total_return,net_1bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,train_start_year,train_end_year,ml_feature_count
2022,100.0,2015-01-05,2021-12-30,47642,7259,242,0.02235268408397533,0.037656857635630064,0.1431124651646717,0.5413223140495868,-0.0007229007066760218,0.51637249759085,0.16309767689780405,0.09965918365604466,1.6365544138983286,-0.09357410303346614,0.16396249965764897,0.5495867768595041,0.11269767689780406,0.09965918365604466,1.130830825252988,-0.0993751679332161,0.10899556006299571,0.5206611570247934,0.011897676897804106,0.09965918365604466,0.11938364796230673,-0.11086959357590853,0.006697155417915823,0.48760330578512395,-0.08890232310219594,0.09965918365604466,-0.8920635293283754,-0.15524376463677503,-0.08620019890540243,0.45867768595041325,2015,2021,84
