feature_name,source_factor_id,source_factor,horizon,coverage,missing_rate,stale_rate,ic_mean,ic_std,icir,ic_hit_rate,ic_t_nw,ic_p_nw,rank_ic_mean,rank_ic_std,rank_icir,rank_ic_hit_rate,rank_ic_t_nw,rank_ic_p_nw,ic_days,rank_ic_days,nonoverlap_rank_ic_mean,nonoverlap_rank_ic_t,nonoverlap_rank_ic_p,pooled_beta,pooled_t_two_way_cluster,pooled_p_two_way_cluster,pooled_observations,group_spread,group_monotonicity,group_days,gross_annual_return,gross_sharpe,average_one_way_turnover,gross_max_drawdown,net_1bps_annual_return,net_1bps_sharpe,net_3bps_annual_return,net_3bps_sharpe,net_5bps_annual_return,net_5bps_sharpe,rank_ic_q_bh
tsmom_20,1,时间序列动量,1,0.9784360977231178,0.021563902276882208,0.0012256938673757686,0.0013464374935572962,0.28478999271644023,0.004727825864646576,0.5083135391923991,0.19552201768159633,0.8449843026796364,-0.006615279918196981,0.28163223394836107,-0.023489072346065086,0.49406175771971494,-0.9758606870546701,0.3291335060866857,1684,1684,-0.006615279918196981,-0.9758606870546701,0.3291335060866857,5.029602747321845e-05,0.47650812537679954,0.6337124200073825,46964,0.0002885361726621999,0.7,1684,0.03635555775543717,0.40356124191408044,0.19448733174980204,-0.14396942481952157,0.031454476995342165,0.34913462227688635,0.021652315475152138,0.2403002503222762,0.011850153954962105,0.13149453570803007,
tsmom_20,1,时间序列动量,5,0.9784360977231178,0.021563902276882208,0.0012256938673757686,0.006637264284704996,0.2764610443906701,0.02400795489770995,0.5142857142857142,0.554336067547,0.5793488709405701,0.0016939681850892706,0.27647877312857416,0.006126937579766765,0.5041666666666667,0.14300371313179805,0.8862872486805673,1680,1680,-0.00028842552251498986,-0.019321860616953266,0.9845843449325089,0.000389540316721813,1.0017441430004974,0.3164671808549163,46742,0.0016216326487431562,0.7,1680,,,,,,,,,,,0.9015680633129909
tsmom_20,1,时间序列动量,20,0.9784360977231178,0.021563902276882208,0.0012256938673757686,0.013855482479899171,0.2701879860289249,0.05128089773175879,0.5213213213213214,0.676966835467571,0.4984269967018722,0.0021130510325912664,0.2622084910898322,0.008058667451266247,0.49309309309309307,0.1094637032579206,0.9128347093340704,1665,1665,-0.004698739501695164,-0.19555456002792748,0.8449588293185879,0.000998996384512414,0.9014287409831958,0.3673604057834068,46191,0.0032561934549323137,0.8999999999999998,1665,,,,,,,,,,,
csmom_20,2,横截面动量,1,0.9875353166029582,0.012464683397041765,0.23595645670599966,0.0003525106389909993,0.30944210899830615,0.001139181219169266,0.5077197149643705,0.04659901701259548,0.9628328154912946,-0.009999319462280084,0.30279821292476916,-0.03302304648926193,0.4916864608076009,-1.3595959443708532,0.1739578222629895,1684,1684,-0.009999319462280084,-1.3595959443708532,0.1739578222629895,2.1047152166142307e-05,0.18527164811506758,0.8530159745663967,47055,0.00012053817077324264,0.3,1684,0.015187809517428581,0.1460751241096596,0.1872129849564529,-0.1632528195696651,0.01047004229652595,0.10069307224777581,0.0010345078547207346,0.0099476792990001,-0.008401026587084493,-0.08077051538186736,
csmom_20,2,横截面动量,5,0.9875353166029582,0.012464683397041765,0.23595645670599966,0.0031700223023423133,0.31281962651146994,0.01013370656340861,0.5190476190476191,0.23451725983421676,0.8145834353471926,-0.002611106339746731,0.3050102251304153,-0.008560717394409589,0.5154761904761904,-0.19954072139903337,0.8418397926895463,1680,1680,-0.006530607879328679,-0.4012500571159672,0.6882360297515954,0.00023838430101140413,0.6280632014260662,0.5299625382163164,46779,0.0010985738623445346,0.3,1680,,,,,,,,,,,0.8984327682527127
csmom_20,2,横截面动量,20,0.9875353166029582,0.012464683397041765,0.23595645670599966,0.008032325340036514,0.2961047691608141,0.02712663278879568,0.5147147147147147,0.36303688535398315,0.7165773307612429,-0.002437332658248742,0.2810834603839652,-0.008671206249273082,0.4960960960960961,-0.11912335572872434,0.9051776272951914,1665,1665,-0.010950980736456669,-0.43477626006329134,0.6637248382795184,0.000631113675173673,0.5772321439925111,0.5637826455031546,46211,0.002227959738133604,0.6,1665,,,,,,,,,,,
trend_efficiency_20,3,趋势效率,1,0.9784360977231178,0.021563902276882208,0.0012256938673757686,0.005233163798298029,0.25182162381239265,0.020781232838831747,0.5219714964370546,0.8657800021896715,0.3866108177849641,0.0061963516608972286,0.24057133852892662,0.025756815831791912,0.5231591448931117,1.0792986602986165,0.2804546099381191,1684,1684,0.0061963516608972286,1.0792986602986165,0.2804546099381191,0.00011960602904625865,1.3226018457701916,0.18596782011471114,46964,0.00012084467797757847,0.49999999999999994,1684,0.015226429425174885,0.19660943908330092,0.34851543942992874,-0.2414982661925119,0.0064438403515406865,0.08320041564397107,-0.01112133779572774,-0.14357389940270163,-0.028686515942996132,-0.3702705605661287,
trend_efficiency_20,3,趋势效率,5,0.9784360977231178,0.021563902276882208,0.0012256938673757686,0.0071994772331630845,0.2522862177590472,0.02853694227577323,0.5047619047619047,0.6913294453501664,0.48935853152544084,0.006002660491100026,0.24504073433446988,0.024496582200519597,0.5101190476190476,0.6100943940281202,0.5417992799906302,1680,1680,-0.0005337493753193722,-0.03849707931916173,0.9692913601251175,0.00044751626790242823,1.1156066847647987,0.2645905294555144,46742,0.0007891484114630184,0.8999999999999998,1680,,,,,,,,,,,0.7610989885582662
trend_efficiency_20,3,趋势效率,20,0.9784360977231178,0.021563902276882208,0.0012256938673757686,0.0026243484282182598,0.2516066080926522,0.010430363686043826,0.4894894894894895,0.1529114163581086,0.878468132838019,-0.002595037760035905,0.23746915558017145,-0.010927893998257807,0.4864864864864865,-0.16768401661166693,0.8668318710337675,1665,1665,-0.00817140288894619,-0.3580453928757533,0.7203093436873147,0.000644391527943273,0.5365464243397353,0.5915809600478156,46191,0.0017978246233922722,0.8999999999999998,1665,,,,,,,,,,,
realized_vol_20,24,已实现波动率,1,0.9844606946983546,0.015539305301645379,0.0014957620076450058,0.018661060351920906,0.36430360622685615,0.05122392431191154,0.5188902007083825,2.1341821283124363,0.03282787505757899,0.015157826698498906,0.3356509607706443,0.04515949146606642,0.5141676505312869,1.9124841657968599,0.05581412166925671,1694,1694,0.015157826698498906,1.9124841657968599,0.05581412166925671,0.00019508536007694144,1.2674068575919981,0.20500984902102537,47254,0.000448580291851081,0.9999999999999999,1694,0.05652111677323621,0.5124186328882759,0.07954545454545454,-0.1513049763316091,0.05451657131869077,0.4942578457100784,0.050507480409599854,0.45793182744900573,0.04649838950050895,0.4216003377141385,
