feature_name,source_factor_id,source_factor,horizon,coverage,missing_rate,stale_rate,ic_mean,ic_std,icir,ic_hit_rate,ic_t_nw,ic_p_nw,rank_ic_mean,rank_ic_std,rank_icir,rank_ic_hit_rate,rank_ic_t_nw,rank_ic_p_nw,ic_days,rank_ic_days,nonoverlap_rank_ic_mean,nonoverlap_rank_ic_t,nonoverlap_rank_ic_p,pooled_beta,pooled_t_two_way_cluster,pooled_p_two_way_cluster,pooled_observations,group_spread,group_monotonicity,group_days,gross_annual_return,gross_sharpe,average_one_way_turnover,gross_max_drawdown,net_1bps_annual_return,net_1bps_sharpe,net_3bps_annual_return,net_3bps_sharpe,net_5bps_annual_return,net_5bps_sharpe,rank_ic_q_bh,transformation,category,usage_type,expected_direction,economic_meaning,baseline_rank_ic,candidate_rank_ic,delta_rank_ic,baseline_mse,candidate_mse,mse_reduction,oos_rows,inner_oos_first_year,inner_oos_last_year,correlation_cluster,rank_ic_q_bh_cluster,rank_ic_mean_cluster,coverage_cluster,cluster_representative,max_abs_factor_correlation,year_direction_consistency,year_count,product_direction_consistency,sector_direction_consistency,worst_product_correlation,worst_sector_correlation,classification,classification_reason,enter_ml
tsmom_20,1,时间序列动量,5,0.9784360977231178,0.021563902276882208,0.0012256938673757686,0.006637264284704996,0.2764610443906701,0.02400795489770995,0.5142857142857142,0.554336067547,0.5793488709405701,0.0016939681850892706,0.27647877312857416,0.006126937579766765,0.5041666666666667,0.14300371313179805,0.8862872486805673,1680,1680,-0.00028842552251498986,-0.019321860616953266,0.9845843449325089,0.000389540316721813,1.0017441430004974,0.3164671808549163,46742,0.0016216326487431562,0.7,1680,0.03635555775543717,0.40356124191408044,0.19448733174980204,-0.14396942481952157,0.031454476995342165,0.34913462227688635,0.021652315475152138,0.2403002503222762,0.011850153954962105,0.13149453570803007,0.9015680633129909,20日累计收益/已实现波动率,趋势与动量,predictor,1,价格冲击与机构调仓可能形成中期延续,-0.0005393850539972476,-0.002318665396580251,-0.0017792803425830035,0.0009884661054640374,0.000988325388595712,0.0001423588199408324,28160,2018,2021,29,0.9015680633129909,0.0016939681850892706,0.9784360977231178,False,0.934656390702161,0.42857142857142855,7,0.36666666666666664,0.2,-0.09460411667014987,-0.03227533514964667,E,开发期未发现足够稳定的方向或增量证据,False
csmom_20,2,横截面动量,5,0.9875353166029582,0.012464683397041765,0.23595645670599966,0.0031700223023423133,0.31281962651146994,0.01013370656340861,0.5190476190476191,0.23451725983421676,0.8145834353471926,-0.002611106339746731,0.3050102251304153,-0.008560717394409589,0.5154761904761904,-0.19954072139903337,0.8418397926895463,1680,1680,-0.006530607879328679,-0.4012500571159672,0.6882360297515954,0.00023838430101140413,0.6280632014260662,0.5299625382163164,46779,0.0010985738623445346,0.3,1680,0.015187809517428581,0.1460751241096596,0.1872129849564529,-0.1632528195696651,0.01047004229652595,0.10069307224777581,0.0010345078547207346,0.0099476792990001,-0.008401026587084493,-0.08077051538186736,0.8984327682527127,20日收益横截面百分位,趋势与动量,predictor,1,过去相对强势品种可能继续跑赢弱势品种,-0.0005393850539972476,-0.003347104968603603,-0.0028077199146063557,0.0009884661054640374,0.0009890682226476187,-0.0006091429744054677,28160,2018,2021,29,0.8984327682527127,-0.002611106339746731,0.9875353166029582,True,0.9474247649998603,0.5714285714285714,7,0.36666666666666664,0.2,-0.11179699698921025,-0.045213587221854944,E,开发期未发现足够稳定的方向或增量证据,False
trend_efficiency_20,3,趋势效率,5,0.9784360977231178,0.021563902276882208,0.0012256938673757686,0.0071994772331630845,0.2522862177590472,0.02853694227577323,0.5047619047619047,0.6913294453501664,0.48935853152544084,0.006002660491100026,0.24504073433446988,0.024496582200519597,0.5101190476190476,0.6100943940281202,0.5417992799906302,1680,1680,-0.0005337493753193722,-0.03849707931916173,0.9692913601251175,0.00044751626790242823,1.1156066847647987,0.2645905294555144,46742,0.0007891484114630184,0.8999999999999998,1680,0.015226429425174885,0.19660943908330092,0.34851543942992874,-0.2414982661925119,0.0064438403515406865,0.08320041564397107,-0.01112133779572774,-0.14357389940270163,-0.028686515942996132,-0.3702705605661287,0.7610989885582662,20日净路径/总路径,趋势与动量,conditional,0,区分平滑趋势与高噪声路径,-0.0005393850539972476,-0.00272353917135998,-0.0021841541173627326,0.0009884661054640374,0.0009885214140933545,-5.595399681522081e-05,28160,2018,2021,10,0.7610989885582662,0.006002660491100026,0.9784360977231178,True,0.2824929705486427,0.5714285714285714,7,0.43333333333333335,0.4,-0.10040957444410332,-0.04027098890326089,C,经济角色主要是条件变量而非独立方向信号,True
realized_vol_20,24,已实现波动率,5,0.9844606946983546,0.015539305301645379,0.0014957620076450058,0.02369486123084274,0.37576570108456697,0.06305754134145988,0.5201183431952663,1.4341737134318724,0.1515226964548853,0.016378454709322015,0.3408173836060774,0.048056394706241026,0.5112426035502958,1.1046715171658152,0.2693019495761446,1690,1690,0.012761133839682656,0.7181956259036067,0.47263667459753167,0.0007759766487814694,1.260599544518919,0.2074531628426035,47032,0.001718258708988829,0.9999999999999999,1690,0.05652111677323621,0.5124186328882759,0.07954545454545454,-0.1513049763316091,0.05451657131869077,0.4942578457100784,0.050507480409599854,0.45793182744900573,0.04649838950050895,0.4216003377141385,0.567457679464019,20日平方收益和开方,波动率与风险,risk,0,历史二次变差估计未来风险状态,-0.0005393850539972476,-0.0005393850539972476,0.0,0.0009884661054640374,0.0009884661054640374,0.0,28160,2018,2021,11,0.567457679464019,0.016378454709322015,0.9844606946983546,False,0.9492007395679836,0.5714285714285714,7,0.5,0.6,-0.11534505072256548,-0.038426039727725424,D,主要用途是风险、波动或流动性刻画,False
momentum_quality_20,41,动量质量,5,0.9784360977231178,0.021563902276882208,0.0012049193950473657,0.008784260095392104,0.26868308306374855,0.03269375948506562,0.5166666666666667,0.7629579214541815,0.4454884911008713,0.0018920067380459873,0.27649781773942256,0.006842754686147486,0.4988095238095238,0.15967085638185483,0.8731403595549612,1680,1680,-0.0007644599296037396,-0.05107386630904645,0.9592666604705831,0.00043346828242786766,1.0066474797804967,0.3141042092281495,46742,0.001702683410501837,0.7,1680,0.036607119814594115,0.40676903426942906,0.19413103721298497,-0.13635653595542507,0.03171501767682688,0.35238989897366085,0.021930813401292444,0.2436471935233681,0.012146609125758006,0.13492870988545005,0.9015680633129909,tsmom_20×trend_efficiency_20,趋势与动量,predictor,1,平滑趋势比震荡路径更可能持续,-0.0005393850539972476,0.00045628254623097437,0.000995667600228222,0.0009884661054640374,0.0009887042502246554,-0.00024092354740505017,28160,2018,2021,29,0.9015680633129909,0.0018920067380459873,0.9784360977231178,False,0.934656390702161,0.42857142857142855,7,0.36666666666666664,0.2,-0.0951548538267319,-0.03179395823947871,E,开发期未发现足够稳定的方向或增量证据,False
vol_managed_momentum_20,42,波动率管理动量,5,0.9784360977231178,0.021563902276882208,0.0012049193950473657,0.009443201313460525,0.20731457328658662,0.04555010853195773,0.5232142857142857,1.1057667396898936,0.26882749454741006,0.011125458837499998,0.23784127955999357,0.046776820483316016,0.5148809523809523,1.1316092531969781,0.2577987481443824,1680,1680,0.010441236130990622,0.823131544445434,0.41043319216071583,0.0004277841614235014,1.3249762578862645,0.18517902607036507,46742,0.0016084324862423345,0.09999999999999999,1680,0.02826119585001285,0.4602849119247326,0.20211797307996834,-0.16534500596913393,0.023167822928397634,0.37737357351824213,0.012981077085167235,0.21148608647697467,0.0027943312419368184,0.04553164650099595,0.567457679464019,方向×10%目标波动/20日年化波动,趋势与动量,risk,1,按波动缩放可稳定不同品种风险预算,-0.0005393850539972476,-0.0015349940898530244,-0.0009956090358557768,0.0009884661054640374,0.0009888793834149834,-0.0004181002754282489,28160,2018,2021,30,0.567457679464019,0.011125458837499998,0.9784360977231178,True,0.695071860554292,0.42857142857142855,7,0.6666666666666666,0.8,-0.06792504617010091,-0.0024248960906053858,D,主要用途是风险、波动或流动性刻画,True
tsmom_60,1,时间序列动量,5,0.953278211733422,0.046721788266578024,0.0012256938673757686,-0.0035869497518014044,0.28628121257920297,-0.012529462619937148,0.5048780487804878,-0.2834908158871977,0.7768006208926408,-0.005858691626251788,0.2823312851325117,-0.020751124422863806,0.4945121951219512,-0.47705418225012175,0.6333235396867054,1640,1640,-0.005852037171253645,-0.38130313726424303,0.7029783259907456,9.284361615678165e-05,0.24813635507924886,0.8040289077367884,45513,7.362510253636266e-05,0.09999999999999999,1640,-0.024483806379930913,-0.27072783067872974,0.1253345498783455,-0.23801451512716554,-0.02764223703686523,-0.3056587516467253,-0.03395909835073383,-0.37552276126010187,-0.04027595966460245,-0.44538810768695314,0.8492292918526277,60日累计收益/已实现波动率,趋势与动量,predictor,1,价格冲击与机构调仓可能形成中期延续,-0.0005393850539972476,-0.0005393850539972476,0.0,0.0009884661054640374,0.0009884661054640374,0.0,28160,2018,2021,33,0.8492292918526277,-0.005858691626251788,0.953278211733422,False,0.9341932004804838,0.2857142857142857,7,0.3333333333333333,0.4,-0.13231087678328465,-0.04205509024900178,E,开发期未发现足够稳定的方向或增量证据,False
csmom_60,2,横截面动量,5,0.9626059498088748,0.03739405019112518,0.3495304969253781,-0.010102425767247732,0.3120329334543043,-0.032376152271526765,0.5048780487804878,-0.7336435678668355,0.4631660003644015,-0.012049773911544442,0.30408071909767104,-0.03962689231760874,0.4969512195121951,-0.9115596729177669,0.3620005593569756,1640,1640,-0.014020509169997761,-0.8484584156701422,0.3961827219719467,-0.00012137653459086327,-0.29510860260819716,0.7679109182978665,45580,-0.00029463363714423015,-0.7999999999999999,1640,-0.01580663693406018,-0.1542614416399686,0.11261151662611517,-0.2292908013502959,-0.018644447153038306,-0.18195745787146198,-0.0243200675909945,-0.2373492769571221,-0.029995688028950702,-0.29273991838416713,0.6472131212745927,60日收益横截面百分位,趋势与动量,predictor,1,过去相对强势品种可能继续跑赢弱势品种,-0.0005393850539972476,-0.008187742443733948,-0.007648357389736701,0.0009884661054640374,0.000989203345192179,-0.0007458421933400936,28160,2018,2021,33,0.6472131212745927,-0.012049773911544442,0.9626059498088748,True,0.9251370595756245,0.2857142857142857,7,0.2,0.2,-0.146780594534888,-0.05306877301837782,E,开发期未发现足够稳定的方向或增量证据,False
trend_efficiency_60,3,趋势效率,5,0.953278211733422,0.046721788266578024,0.0012256938673757686,-0.006702867391336285,0.26982226203541004,-0.024841787852392386,0.4902439024390244,-0.5693777374868995,0.5690998216171783,-0.01110736370999129,0.2572129563316047,-0.0431835311424648,0.48597560975609755,-1.0178776611332363,0.30873609897294607,1640,1640,-0.011710308292621981,-0.8606172412552093,0.3894488869095112,-7.262376934473452e-05,-0.20823902349228712,0.8350423400458985,45513,-0.0005095592425092147,-0.3,1640,-0.009251810217731733,-0.10960850003817219,0.22148215733982157,-0.1780139576529266,-0.014833160582695244,-0.17572898095245484,-0.025995861312622243,-0.3079577638559581,-0.037158562042549255,-0.4401631141070214,0.5692321824813693,60日净路径/总路径,趋势与动量,conditional,0,区分平滑趋势与高噪声路径,-0.0005393850539972476,0.0010235861092873946,0.0015629711632846421,0.0009884661054640374,0.000988555832404839,-9.077391759374225e-05,28160,2018,2021,8,0.5692321824813693,-0.01110736370999129,0.953278211733422,True,0.443438005703489,1.0,7,0.7666666666666667,0.8,-0.09233240581271163,-0.00941936836453573,C,经济角色主要是条件变量而非独立方向信号,True
realized_vol_60,24,已实现波动率,5,0.9716843942163869,0.02831560578361314,0.0017866046202426459,0.01848213225408574,0.3798113111504212,0.04866135291785989,0.525748502994012,1.1032998240995902,0.26989698298578235,0.015503159302943496,0.34574187631811876,0.0448402706320682,0.5137724550898204,1.0250864784627598,0.30532238500832765,1670,1670,0.014636964707735291,0.793860086027404,0.42727688824034815,0.0005365907411335659,0.8916702141135058,0.3725697232337002,46399,0.0016166380065050262,0.8999999999999998,1670,0.045853425454026236,0.4067125473107962,0.029530067702110713,-0.17791483822997944,0.04510926774793306,0.4001091308523966,0.04362095233574666,0.3869020050270417,0.042132636923560285,0.3736945542167657,0.5692321824813693,60日平方收益和开方,波动率与风险,risk,0,历史二次变差估计未来风险状态,-0.0005393850539972476,-0.000440150685372648,9.923436862459961e-05,0.0009884661054640374,0.0009886047613493255,-0.0001402737883693549,28160,2018,2021,11,0.5692321824813693,0.015503159302943496,0.9716843942163869,False,0.9560562095995515,0.42857142857142855,7,0.6333333333333333,0.8,-0.09125580185413315,-0.03307184529340687,D,主要用途是风险、波动或流动性刻画,False
