fold_id,test_year,selected_alpha,train_start,train_end,train_rows,test_rows,test_days,rebalance_days,pearson_ic_mean,rank_ic_mean,rank_icir,rank_ic_hit_rate,target_r2,target_mae,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_0bps_annual_return,net_0bps_annual_volatility,net_0bps_sharpe,net_0bps_max_drawdown,net_0bps_total_return,net_0bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,net_10bps_annual_return,net_10bps_annual_volatility,net_10bps_sharpe,net_10bps_max_drawdown,net_10bps_total_return,net_10bps_hit_rate
fold_2019,2019,100.0,2015-01-05,2018-12-20,26220,7092,244,49,0.06667470529401777,0.055286251254457304,0.222150491119484,0.5942622950819673,-0.00012566814468173426,0.5157027088278209,0.11626663699958717,0.07283813014944428,1.5962331372461,-0.051905835586653626,0.11670514605314408,0.6326530612244898,0.11626663699958717,0.07283813014944428,1.5962331372461,-0.051905835586653626,0.11670514605314408,0.6326530612244898,0.08602663699958717,0.07283813014944428,1.1810659722192707,-0.06099737401630434,0.08441250246489984,0.6326530612244898,0.06586663699958714,0.07283813014944428,0.9042878622013842,-0.06701292332880837,0.06339416442676105,0.6122448979591837,0.015466636999587165,0.07283813014944428,0.21234258715666893,-0.08477499952072787,0.012578720591360781,0.5510204081632653
fold_2020,2020,100.0,2015-01-05,2019-12-23,33306,7268,243,49,-0.0047593483752634376,0.020250052385977952,0.09867109787325778,0.5020576131687243,-0.011585530748989825,0.517931709299078,-0.02157555352722227,0.08713011333548662,-0.24762453187852007,-0.06790080413256894,-0.024297338805943536,0.4897959183673469,-0.02157555352722227,0.08713011333548662,-0.24762453187852007,-0.06790080413256894,-0.024297338805943536,0.4897959183673469,-0.051815553527222266,0.08713011333548662,-0.5946916805641141,-0.08280784497240468,-0.05258983284932961,0.46938775510204084,-0.0719755535272223,0.08713011333548662,-0.8260697796878439,-0.09523182260058805,-0.07100336140866892,0.3877551020408163,-0.12237555352722228,0.08713011333548662,-1.4045150274971674,-0.1255814197483217,-0.11551709214645722,0.3877551020408163
fold_2021,2021,100.0,2015-01-05,2020-12-23,40574,7287,243,49,-0.0009281744656522878,0.02070091612469675,0.08830088195663124,0.5267489711934157,-0.007262077945274337,0.5169818451839613,-0.04823867586270647,0.08152086747270405,-0.5917340842681589,-0.09437817238630541,-0.04885658719294328,0.5102040816326531,-0.04823867586270647,0.08152086747270405,-0.5917340842681589,-0.09437817238630541,-0.04885658719294328,0.5102040816326531,-0.07847867586270647,0.08152086747270407,-0.9626820505680193,-0.11238547257843834,-0.07645083403490738,0.46938775510204084,-0.09863867586270647,0.08152086747270405,-1.2099806947679261,-0.12442025153208613,-0.09440970298770401,0.4489795918367347,-0.14903867586270644,0.08152086747270405,-1.8282273052676932,-0.153876722901507,-0.13782357324977035,0.42857142857142855
fold_2022,2022,100.0,2015-01-05,2021-12-23,47861,7252,242,49,0.023312514981033927,0.02375202428437611,0.0949291288671102,0.5619834710743802,-0.0043246175295501565,0.5170289604786557,0.06099061203586136,0.08622984946711293,0.7073027775506263,-0.06460180084710276,0.05730375288796474,0.5510204081632653,0.06099061203586136,0.08622984946711293,0.7073027775506263,-0.06460180084710276,0.05730375288796474,0.5510204081632653,0.030750612035861366,0.08622984946711293,0.3566121502692557,-0.06920588669304661,0.026694606141101973,0.5510204081632653,0.01059061203586137,0.08622984946711293,0.12281839874834187,-0.07665115205955864,0.006772550393179477,0.5306122448979592,-0.03980938796413861,0.08622984946711293,-0.4616659800539424,-0.09790032252977598,-0.04139061271748845,0.5306122448979592
fold_2023,2023,1.0,2015-01-05,2022-12-22,55113,7259,242,49,0.0588452596598903,0.03186040391442241,0.12990629163215528,0.5743801652892562,-0.0033714506881428186,0.5168899616414124,0.07334478081383859,0.07452681873774548,0.984139428679139,-0.10383945080738577,0.0710187787941381,0.6326530612244898,0.07334478081383859,0.07452681873774548,0.984139428679139,-0.10383945080738577,0.0710187787941381,0.6326530612244898,0.04310478081383861,0.07452681873774548,0.5783794551263651,-0.11086351442098197,0.04002117335475841,0.5918367346938775,0.022944780813838574,0.07452681873774548,0.3078728060911819,-0.11577213686848242,0.019846152083796254,0.5714285714285714,-0.027455219186161405,0.07452681873774548,-0.3683938164967748,-0.12817964347085542,-0.028929033455245,0.5102040816326531
fold_2024,2024,0.1,2015-01-05,2023-12-21,62372,7076,236,48,-0.0002501927187755347,-0.004831697386480293,-0.020399829152088645,0.5084745762711864,-0.011480637513080927,0.51891883285856,0.013637529584966277,0.08869425227502445,0.15375888781021377,-0.08774313987592186,0.009450084385969504,0.4583333333333333,0.013637529584966277,0.08869425227502445,0.15375888781021377,-0.08774313987592186,0.009450084385969504,0.4583333333333333,-0.01660247041503371,0.08869425227502443,-0.18718766987913185,-0.101378989580584,-0.019212429932103148,0.4166666666666667,-0.03676247041503372,0.08869425227502445,-0.4144853750053624,-0.11036061997194802,-0.03787643979340227,0.3958333333333333,-0.08716247041503374,0.08869425227502445,-0.9827296378209386,-0.13243924342980284,-0.0830282315643277,0.375
