feature_name,product,correlation,observations
tsmom_20,AG,-0.07179266992037868,2406
tsmom_20,AL,0.13289259742279666,2406
tsmom_20,AU,-0.06242613085845346,2406
tsmom_20,BU,-0.04280486864844238,2406
tsmom_20,C,-0.030947120784574376,2406
tsmom_20,CF,-0.01875304045252696,2406
tsmom_20,CU,0.0270092733568444,2406
tsmom_20,EG,-0.1292533278453219,1446
tsmom_20,FG,0.029035250104325,2406
tsmom_20,FU,-0.0055372169018308515,1749
tsmom_20,HC,0.06865326643316862,2406
tsmom_20,I,0.04481632863651915,2406
tsmom_20,J,0.043678525232721144,2406
tsmom_20,JM,0.03900290372105993,2406
tsmom_20,M,0.028839349697776958,2406
tsmom_20,MA,-0.020530777658937734,2406
tsmom_20,NI,-0.025227284925100277,2347
tsmom_20,OI,-0.03780430696486995,2406
tsmom_20,P,0.028904189463549647,2406
tsmom_20,PP,-0.0599313696924883,2406
tsmom_20,RB,0.05012979118865214,2406
tsmom_20,RM,-0.043665060917733145,2406
tsmom_20,RU,-0.06096310903323564,2406
tsmom_20,SA,0.10639037481016914,1205
tsmom_20,SC,0.049999398098524786,1620
tsmom_20,SR,-0.04504681401737187,2406
tsmom_20,TA,-0.034639844929040146,2406
tsmom_20,V,0.01545515664504196,2406
tsmom_20,Y,-0.017206909101554122,2406
tsmom_20,ZN,-0.06327470389599531,2406
csmom_20,AG,-0.10376713515405368,2406
csmom_20,AL,0.07216867116453829,2406
csmom_20,AU,-0.07512720716394142,2406
csmom_20,BU,-0.023791557672464297,2406
csmom_20,C,-0.09880794285590645,2406
csmom_20,CF,-0.05212530546500315,2406
csmom_20,CU,-0.03364929579524542,2406
csmom_20,EG,-0.12306273571734472,1446
csmom_20,FG,0.003621208509062815,2406
csmom_20,FU,-0.018234819134478296,1786
csmom_20,HC,0.05032360056323871,2406
csmom_20,I,0.050599926662821586,2406
csmom_20,J,-5.811159250724759e-05,2406
csmom_20,JM,0.016237459751696645,2406
csmom_20,M,0.05396229778523612,2406
csmom_20,MA,-0.04730209566550207,2406
csmom_20,NI,-0.05198109470877995,2347
csmom_20,OI,-0.07375559754426564,2406
csmom_20,P,-0.0031629412431653965,2406
csmom_20,PP,-0.06670483981326093,2406
csmom_20,RB,0.019771331215700332,2406
csmom_20,RM,-0.011015039340969854,2406
csmom_20,RU,-0.023481146768538175,2406
csmom_20,SA,0.08129939925846845,1205
csmom_20,SC,0.042504646693554554,1620
csmom_20,SR,-0.014167343453406128,2406
csmom_20,TA,-0.04632091549472311,2406
csmom_20,V,0.010535322052561334,2406
csmom_20,Y,-0.04528311620188672,2406
csmom_20,ZN,-0.1260215048675628,2406
trend_efficiency_20,AG,0.015473306200200846,2406
trend_efficiency_20,AL,-0.05486534706836674,2406
trend_efficiency_20,AU,0.04724492017812979,2406
trend_efficiency_20,BU,-0.04590202596525185,2406
trend_efficiency_20,C,-0.04121045885694183,2406
trend_efficiency_20,CF,-0.04104501606799019,2406
trend_efficiency_20,CU,0.04008371933324819,2406
trend_efficiency_20,EG,-0.03466386288843368,1446
trend_efficiency_20,FG,-0.03254982157518364,2406
trend_efficiency_20,FU,0.05344954270243758,1749
trend_efficiency_20,HC,0.02413837281884938,2406
trend_efficiency_20,I,0.037063203678459146,2406
trend_efficiency_20,J,0.037486051791991715,2406
trend_efficiency_20,JM,-0.0417709443855839,2406
trend_efficiency_20,M,-0.005717422756864714,2406
trend_efficiency_20,MA,-0.06692923132339755,2406
trend_efficiency_20,NI,-0.04340274985761906,2347
trend_efficiency_20,OI,-0.0030388306594672414,2406
trend_efficiency_20,P,-0.024582716442619546,2406
trend_efficiency_20,PP,-0.00835661748875184,2406
trend_efficiency_20,RB,0.005578130195751079,2406
trend_efficiency_20,RM,-0.03099215495375076,2406
trend_efficiency_20,RU,-0.07726795791241245,2406
trend_efficiency_20,SA,0.060668377553651086,1205
trend_efficiency_20,SC,-0.03735304307343848,1620
trend_efficiency_20,SR,0.010859494261352817,2406
trend_efficiency_20,TA,-0.017272580708177367,2406
trend_efficiency_20,V,0.008763564772285933,2406
trend_efficiency_20,Y,-0.041770222383467066,2406
trend_efficiency_20,ZN,0.006827568645105664,2406
realized_vol_20,AG,0.05892151027749752,2416
realized_vol_20,AL,0.005827528915748719,2416
realized_vol_20,AU,0.004575784246679098,2416
realized_vol_20,BU,0.04111991655142747,2416
realized_vol_20,C,0.03575534498535296,2416
realized_vol_20,CF,-0.014240949338481797,2416
realized_vol_20,CU,-0.034833898962055396,2416
realized_vol_20,EG,-0.04866519855198754,1456
realized_vol_20,FG,-0.07167940804844566,2416
realized_vol_20,FU,0.02993083540000441,1749
realized_vol_20,HC,0.08936035180435882,2416
realized_vol_20,I,-0.006234537128044864,2416
realized_vol_20,J,0.08524154628771384,2416
realized_vol_20,JM,0.037707378801093414,2416
realized_vol_20,M,0.015376421252890609,2416
realized_vol_20,MA,-0.054635226358506636,2416
realized_vol_20,NI,-0.01237210460667747,2357
realized_vol_20,OI,0.01720523716617477,2416
realized_vol_20,P,0.08574813804137016,2416
realized_vol_20,PP,0.01773230344130322,2416
realized_vol_20,RB,0.10297108287864092,2416
realized_vol_20,RM,0.007293954783849928,2416
realized_vol_20,RU,-0.09332290739567092,2416
realized_vol_20,SA,0.0024816937054246337,1215
realized_vol_20,SC,0.04094499557243653,1630
realized_vol_20,SR,0.01790091862170337,2416
realized_vol_20,TA,-0.011409174121115202,2416
realized_vol_20,V,-0.0208730409307046,2416
realized_vol_20,Y,0.09494205402036182,2416
realized_vol_20,ZN,0.05377005881042433,2416
momentum_quality_20,AG,-0.07180723144517175,2406
momentum_quality_20,AL,0.13205886160164362,2406
momentum_quality_20,AU,-0.06056085389801495,2406
momentum_quality_20,BU,-0.042398980253170605,2406
momentum_quality_20,C,-0.030447007659325214,2406
momentum_quality_20,CF,-0.019242258489592372,2406
momentum_quality_20,CU,0.027381932423027236,2406
momentum_quality_20,EG,-0.1291805847710878,1446
momentum_quality_20,FG,0.026965400562604727,2406
momentum_quality_20,FU,-0.007312810335907046,1749
momentum_quality_20,HC,0.06799082819860808,2406
momentum_quality_20,I,0.045782633696352125,2406
momentum_quality_20,J,0.044922300961409,2406
momentum_quality_20,JM,0.03764623331146709,2406
momentum_quality_20,M,0.029392389533789254,2406
momentum_quality_20,MA,-0.020501070459680373,2406
momentum_quality_20,NI,-0.024955006428636947,2347
momentum_quality_20,OI,-0.03640279143603109,2406
momentum_quality_20,P,0.028602351222983748,2406
momentum_quality_20,PP,-0.06052674573375315,2406
momentum_quality_20,RB,0.05050729749100151,2406
momentum_quality_20,RM,-0.044218561697817446,2406
momentum_quality_20,RU,-0.05976426415055121,2406
momentum_quality_20,SA,0.10505747273063831,1205
momentum_quality_20,SC,0.05010577024809616,1620
momentum_quality_20,SR,-0.04371358799899835,2406
momentum_quality_20,TA,-0.03452535503728216,2406
momentum_quality_20,V,0.014841960591450822,2406
momentum_quality_20,Y,-0.017134300502038662,2406
momentum_quality_20,ZN,-0.06309166257417437,2406
vol_managed_momentum_20,AG,-0.04066607436818071,2406
vol_managed_momentum_20,AL,0.14090503228087187,2406
vol_managed_momentum_20,AU,-0.04907664859510016,2406
vol_managed_momentum_20,BU,-0.004343864563906668,2406
vol_managed_momentum_20,C,-0.03507954126311677,2406
vol_managed_momentum_20,CF,-0.009209885282421231,2406
vol_managed_momentum_20,CU,0.0698627354001797,2406
vol_managed_momentum_20,EG,-0.11552826001259371,1446
vol_managed_momentum_20,FG,0.044258241716204336,2406
vol_managed_momentum_20,FU,0.019403964478356715,1749
vol_managed_momentum_20,HC,0.08285797700467544,2406
vol_managed_momentum_20,I,0.05418330064124119,2406
vol_managed_momentum_20,J,0.06832740308358003,2406
vol_managed_momentum_20,JM,0.023609755695015062,2406
