test_year,selected_alpha,train_start,train_end,train_rows,test_rows,test_days,pearson_ic_mean,rank_ic_mean,rank_icir,rank_ic_hit_rate,target_r2,target_mae,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_1bps_annual_return,net_1bps_annual_volatility,net_1bps_sharpe,net_1bps_max_drawdown,net_1bps_total_return,net_1bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,train_start_year,train_end_year,ml_feature_count
2025,0.1,2015-01-05,2024-12-30,69421,7260,242,0.01336534902219734,0.01577831612170731,0.05878614306037747,0.512396694214876,-0.0013488093385516375,0.51717764349991,0.10304801118780718,0.08780542732959476,1.1735950079827802,-0.11114963262958633,0.09995515466793559,0.5371900826446281,0.052648011187807195,0.08780542732959476,0.599598598731063,-0.12023049566428856,0.04799927356991884,0.5289256198347108,-0.048151988812192764,0.08780542732959475,-0.5483942197723713,-0.13873343679945171,-0.048693691302440056,0.4834710743801653,-0.14895198881219285,0.08780542732959476,-1.6963870382758073,-0.15984866335152448,-0.13649879449163316,0.4462809917355372,2015,2024,65
