feature_name,source_factor_id,source_factor,horizon,coverage,missing_rate,stale_rate,ic_mean,ic_std,icir,ic_hit_rate,ic_t_nw,ic_p_nw,rank_ic_mean,rank_ic_std,rank_icir,rank_ic_hit_rate,rank_ic_t_nw,rank_ic_p_nw,ic_days,rank_ic_days,nonoverlap_rank_ic_mean,nonoverlap_rank_ic_t,nonoverlap_rank_ic_p,pooled_beta,pooled_t_two_way_cluster,pooled_p_two_way_cluster,pooled_observations,group_spread,group_monotonicity,group_days,gross_annual_return,gross_sharpe,average_one_way_turnover,gross_max_drawdown,net_1bps_annual_return,net_1bps_sharpe,net_3bps_annual_return,net_3bps_sharpe,net_5bps_annual_return,net_5bps_sharpe,rank_ic_q_bh
tsmom_20,1,时间序列动量,1,0.9851536129069168,0.014846387093083169,0.0008867784198180674,-0.0013125536957170549,0.2827651672079946,-0.004641850722552311,0.5012448132780083,-0.23045515965815908,0.8177381031644642,-0.006169857647677625,0.2786696369279602,-0.022140401500837407,0.49336099585062243,-1.1028038268703173,0.27011236587520837,2410,2410,-0.006169857647677625,-1.1028038268703173,0.27011236587520837,-3.107355588158788e-06,-0.03650504784708364,0.970879653793811,68743,0.00010222502895015243,0.3,2410,0.012880353647719197,0.14625313875182375,0.197448132780083,-0.20584367928860614,0.007904660701661112,0.08975189031973302,-0.0020467251904550724,-0.023237084222004184,-0.011998111082571263,-0.13620438948247923,
tsmom_20,1,时间序列动量,5,0.9851536129069168,0.014846387093083169,0.0008867784198180674,-0.00047150502688274564,0.2742492465235665,-0.0017192573283596195,0.5037406483790524,-0.04773526055138669,0.9619272322666683,-0.004233250088592266,0.27188959109624045,-0.015569739435496917,0.4945968412302577,-0.4382064584741821,0.6612366272197174,2406,2406,-0.005946098566091277,-0.4750309044806107,0.6347649458197091,0.00012761933913501357,0.4037965917032645,0.6863623030108901,68517,0.0008256735405207504,0.19999999999999998,2406,,,,,,,,,,,0.831356967243485
tsmom_20,1,时间序列动量,20,0.9851536129069168,0.014846387093083169,0.0008867784198180674,0.008973135180028237,0.26056578866507846,0.03443711941617159,0.5148473442074446,0.5544247418174209,0.5792881972843833,0.0024038593529021332,0.2539363843538478,0.00946638410647162,0.4960267670430782,0.15733973524738498,0.8749771060323462,2391,2391,-0.006322249702672394,-0.3267726070465028,0.7438398794403617,0.000537656922162129,0.6556472209579642,0.5120511351705354,67951,0.002493801626363631,0.6,2391,,,,,,,,,,,
csmom_20,2,横截面动量,1,0.9914182733565994,0.008581726643400622,0.23114880713999655,-0.0023358792058668296,0.30816875742261046,-0.00757987028082635,0.5037344398340249,-0.3742597988049338,0.7082110381830617,-0.009784739434305887,0.30075202264781015,-0.03253424315541218,0.4904564315352697,-1.6141997591768258,0.10648410422731204,2410,2410,-0.009784739434305887,-1.6141997591768258,0.10648410422731204,-3.5908908552708046e-05,-0.39961052536059644,0.6894434028786862,68834,-8.520206997184173e-05,-0.49999999999999994,2410,-0.01073546081645205,-0.10519692224101299,0.19042876901798061,-0.2939612298391905,-0.01553426579570518,-0.15221210606316088,-0.025131875754211403,-0.24622506673661376,-0.034729485712717625,-0.3402124101756894,
csmom_20,2,横截面动量,5,0.9914182733565994,0.008581726643400622,0.23114880713999655,-0.0031279437311458524,0.3063683594068562,-0.01020974795570176,0.5041562759767249,-0.2851177872499663,0.7755539031339007,-0.007985891176061908,0.29806736664577804,-0.02679223581544338,0.499168744804655,-0.7542214939337017,0.45071623328703647,2406,2406,-0.01002188124763231,-0.7419034353536164,0.4581458442748585,-3.484369884833261e-06,-0.01109361935011747,0.9911487539489237,68554,0.00017540957434586987,0.09999999999999999,2406,,,,,,,,,,,0.831356967243485
csmom_20,2,横截面动量,20,0.9914182733565994,0.008581726643400622,0.23114880713999655,0.00038691261967423976,0.2895213129901756,0.0013363873480615536,0.5002091175240485,0.02156320854161515,0.9827963820336049,-0.004338066693806972,0.2774355315847846,-0.015636305375258876,0.4901714763697198,-0.25957249783249464,0.7951935528662712,2391,2391,-0.006304650443693828,-0.2977941629737165,0.7658602698267497,6.951473984456873e-05,0.08864079352629994,0.9293673871222509,67971,0.0007291725016361848,0.0,2391,,,,,,,,,,,
trend_efficiency_20,3,趋势效率,1,0.9851536129069168,0.014846387093083169,0.0008867784198180674,-0.0012645236903127972,0.24769632574393588,-0.005105137052456884,0.508298755186722,-0.2553768967303249,0.7984320130744467,0.00042294370219509055,0.23841461707946524,0.0017739839418240053,0.5136929460580912,0.08926162929098926,0.9288739876915465,2410,2410,0.00042294370219509055,0.08926162929098926,0.9288739876915465,3.081471294490977e-05,0.4612857574008335,0.6445936019269104,68743,-7.839105572781767e-05,0.09999999999999999,2410,-0.009877273021705038,-0.1297158209940371,0.3482295988934993,-0.26731715839690795,-0.01865265891382121,-0.24495171502884505,-0.03620343069805358,-0.47538541806993295,-0.05375420248228594,-0.705748379424024,
trend_efficiency_20,3,趋势效率,5,0.9851536129069168,0.014846387093083169,0.0008867784198180674,0.0008078455994132144,0.2455287190080902,0.003290228543026756,0.4925187032418953,0.09630719191103304,0.9232765993214985,4.9908820196670446e-05,0.23923354412505501,0.0002086196581637461,0.5012468827930174,0.006249376785005957,0.9950137512047086,2406,2406,-0.007418960967348065,-0.6564668349276407,0.5115237998225101,0.00022394596113811967,0.8002634750742663,0.42355816024877757,68517,0.00038190062462192435,0.7,2406,,,,,,,,,,,0.9950137512047085
trend_efficiency_20,3,趋势效率,20,0.9851536129069168,0.014846387093083169,0.0008867784198180674,-0.002144919619880689,0.23848141498282732,-0.008994074527925545,0.48097030531158513,-0.16655746663705776,0.8677182628172602,-0.0053392262019441505,0.22842404963215773,-0.023374185907929414,0.4889167712254287,-0.4563308769245953,0.6481520636436215,2391,2391,-0.011600722527585709,-0.6397183981588092,0.522355692145906,0.0002782723219340219,0.34391109217831717,0.7309131497811048,67951,0.0004464169777632383,0.7,2391,,,,,,,,,,,
realized_vol_20,24,已实现波动率,1,0.9893014474512272,0.010698552548772833,0.0010727158304250815,0.01274052911478804,0.3574091143711073,0.03564690603149872,0.5119834710743801,1.797286004145814,0.07229022696124651,0.010855236821784048,0.32739226111108305,0.03315666896017711,0.5099173553719009,1.6914230999094575,0.09075602351256448,2420,2420,0.010855236821784048,1.6914230999094575,0.09075602351256448,0.000158131096849838,1.4158011936686972,0.1568337200146477,69033,0.00026465139473478785,0.8999999999999998,2420,0.03334607573658326,0.30416406575779953,0.07675619834710744,-0.17920016631033775,0.031411819538236165,0.2865235330526646,0.027543307141541937,0.25124060134906206,0.023674794744847717,0.21595559483989776,
realized_vol_20,24,已实现波动率,5,0.9893014474512272,0.010698552548772833,0.0010727158304250815,0.015164342227893982,0.3643619290055906,0.04161889873972346,0.5091059602649006,1.1402549793151207,0.2541800882090095,0.0069104133213122995,0.3289824818923823,0.021005414274833194,0.5028973509933775,0.5809838125295689,0.5612513634454321,2416,2416,0.007738614712777926,0.5421715864362686,0.5877003071622546,0.0006256302371540253,1.4355674596489536,0.15112545970351435,68807,0.0009267351542238714,0.8999999999999998,2416,,,,,,,,,,,0.831356967243485
realized_vol_20,24,已实现波动率,20,0.9893014474512272,0.010698552548772833,0.0010727158304250815,0.021892590369898844,0.35924051304139887,0.06094131807281976,0.5156184922948771,0.847365867761156,0.39679122318866955,0.01261948295129687,0.31823202170206627,0.039654975271820464,0.5226988754685548,0.5544280353954926,0.579285943774676,2401,2401,0.026079813603324578,0.9183056172438769,0.3584588872944179,0.0017739993516244052,1.0096762038423883,0.31265044685919385,68241,0.0034041423837055922,0.8999999999999998,2401,,,,,,,,,,,
momentum_quality_20,41,动量质量,1,0.9851536129069168,0.014846387093083169,0.0008724755420790663,0.0008598558155176435,0.28077277106005827,0.003062461549498749,0.4975103734439834,0.1534796860124432,0.8780200087190214,-0.006418706731301583,0.27811918965499177,-0.023078978258436682,0.4921161825726141,-1.1491178391279746,0.25050739342666284,2410,2410,-0.006418706731301583,-1.1491178391279746,0.25050739342666284,4.0668145561979514e-05,0.4622819641528753,0.6438791317432101,68743,0.00010122702087422344,0.09999999999999999,2410,0.012754604630152147,0.1450684811614765,0.1964384508990318,-0.2042015657927264,0.007804355667496549,0.08876147098589213,-0.0020961422578146603,-0.023837833177118736,-0.011996640183125863,-0.1364139210710555,
momentum_quality_20,41,动量质量,5,0.9851536129069168,0.014846387093083169,0.0008724755420790663,0.0029879495856423486,0.2664919150658142,0.011212158481072227,0.5049875311720698,0.31581702465451195,0.752141395177692,-0.004519426755147243,0.27181805598464714,-0.016626661311279888,0.49044056525353286,-0.4679133714779294,0.6398465408482525,2406,2406,-0.006335304645691012,-0.5062486351243172,0.6126821166038832,0.0002258232307580665,0.7011424673226103,0.4832141099893559,68517,0.0008442283231013664,0.19999999999999998,2406,,,,,,,,,,,0.831356967243485
momentum_quality_20,41,动量质量,20,0.9851536129069168,0.014846387093083169,0.0008724755420790663,0.015817293866039434,0.2607920809700315,0.06065097455109097,0.5240485152655793,1.0108251429499167,0.3121001269747017,0.001923082663093525,0.253707867909235,0.007579909440496798,0.4968632371392723,0.1262420602259195,0.8995403184278967,2391,2391,-0.008523245767127862,-0.43751009761548226,0.6617414546740558,0.0008617859226772186,1.027300535080761,0.3042789705085164,67951,0.002342949535578855,0.39999999999999997,2391,,,,,,,,,,,
vol_managed_momentum_20,42,波动率管理动量,1,0.9851536129069168,0.014846387093083169,0.0008724755420790663,-0.0006145403540716624,0.2061523573132958,-0.0029810008582037573,0.5078838174273859,-0.14529060354667445,0.8844814332900184,-0.001815713445970328,0.23264421462185714,-0.00780467912740324,0.5,-0.3830379212264565,0.701691647259021,2410,2410,-0.001815713445970328,-0.3830379212264565,0.701691647259021,-9.830071037565437e-06,-0.17112205370130484,0.8641277952890966,68743,0.00011942582936765579,0.19999999999999998,2410,0.015047654500324633,0.2389796278375975,0.20298755186721992,-0.16534500596913393,0.009932368193270688,0.1577451008411818,-0.00029820442083719115,-0.004736142602607252,-0.01052877703494508,-0.1672157088024897,
vol_managed_momentum_20,42,波动率管理动量,5,0.9851536129069168,0.014846387093083169,0.0008724755420790663,0.0022371751376018293,0.20761772090369965,0.010775453693760127,0.5029093931837074,0.30836105213532855,0.7578076148127925,0.00456242074908146,0.2365472279664372,0.01928756801888545,0.5058187863674148,0.5541909775687356,0.5794481523870258,2406,2406,0.0017037803496016614,0.15796239972777595,0.8744864273390927,0.00017278061401105238,0.6665380113778243,0.5050672759696024,68517,0.0009112329176382686,0.09999999999999999,2406,,,,,,,,,,,0.831356967243485
vol_managed_momentum_20,42,波动率管理动量,20,0.9851536129069168,0.014846387093083169,0.0008724755420790663,0.009324842722071694,0.1930738140147097,0.04829677587122852,0.5177749895441238,0.8524164814352939,0.3939829757445126,0.013275301135003048,0.2248715692261654,0.059035035779251246,0.5169385194479298,1.0314562604467685,0.3023269095093174,2391,2391,0.0034250321322067726,0.16937673417868454,0.8655003225308192,0.0006336917243202097,1.0007233711104093,0.3169605652145351,67951,0.0032045418835575266,0.0,2391,,,,,,,,,,,
tsmom_60,1,时间序列动量,1,0.9678328279649866,0.0321671720350134,0.0008724755420790663,-3.0182929444983027e-05,0.2874806999870408,-0.00010499115052364778,0.5059071729957806,-0.005185682178654247,0.995862442796478,-0.0020788159236097684,0.2814847686838587,-0.007385180851275577,0.5156118143459916,-0.3666118793086689,0.713908545912773,2370,2370,-0.0020788159236097684,-0.3666118793086689,0.713908545912773,-2.2291320076417672e-05,-0.2879969341904856,0.7733490854578234,67503,-0.00013482186881124439,-0.6,2370,-0.016987555470216808,-0.18882424824283525,0.12558368495077354,-0.23801451512716554,-0.020152264330976298,-0.2240106051317867,-0.026481682052495282,-0.29439005236294413,-0.03281109977401428,-0.3647769281465944,
tsmom_60,1,时间序列动量,5,0.9678328279649866,0.0321671720350134,0.0008724755420790663,-0.0060044069116787935,0.2839709434435941,-0.021144441184249067,0.5,-0.5742964061362528,0.5657672407308452,-0.0070429490147557675,0.27838238991360903,-0.02529954936065252,0.49577345731191885,-0.6965792042463151,0.486066173936334,2366,2366,-0.004976098059974656,-0.38654613370250257,0.699092242708042,-9.236452748849158e-06,-0.03347054893495325,0.9732993512129214,67288,-1.638752608953335e-05,-0.3,2366,,,,,,,,,,,0.831356967243485
tsmom_60,1,时间序列动量,20,0.9678328279649866,0.0321671720350134,0.0008724755420790663,-0.011708460464156946,0.2771254889732385,-0.04224967002327097,0.49000425350914506,-0.6074686911854165,0.5435399143011184,-0.010140244004900087,0.2710062323462975,-0.037417014055760416,0.4917056571671629,-0.5410012617165352,0.5885067130569435,2351,2351,-0.0036928435046871756,-0.16662636901923847,0.8676640442745963,8.962497071224448e-05,0.09382430884134713,0.9252487211973288,66732,0.0003797043926668336,0.09999999999999999,2351,,,,,,,,,,,
csmom_60,2,横截面动量,1,0.974254820069798,0.025745179930201978,0.3438983923565421,-0.0012128424448733508,0.3110296142514665,-0.0038994436198373423,0.5147679324894515,-0.193979885409619,0.8461916318665363,-0.003892791330883404,0.3038867896447854,-0.012810005118793433,0.5067510548523206,-0.6393531344917651,0.5225932295528806,2370,2370,-0.003892791330883404,-0.6393531344917651,0.5225932295528806,-5.4115247629290614e-05,-0.6245217800986673,0.5322849712074454,67635,-8.595591728852297e-05,-0.7999999999999999,2370,-0.010830445578353895,-0.10585047241677907,0.11503516174402251,-0.2292908013502959,-0.013729331654303263,-0.13418471815620847,-0.019527103806202005,-0.19085511075544584,-0.025324875958100727,-0.24752713564594228,
csmom_60,2,横截面动量,5,0.974254820069798,0.025745179930201978,0.3438983923565421,-0.008227710438770677,0.308708150368438,-0.026652067426632703,0.5021132713440406,-0.7250432699870368,0.4684254854702421,-0.010323579531039311,0.29992858094988756,-0.034420125945797034,0.4940828402366864,-0.9477163984744,0.3432738504478593,2366,2366,-0.008663966278193054,-0.6225557895814773,0.5335764713438027,-6.936625100998253e-05,-0.2313483243636096,0.8170442073589284,67355,-0.00029356417930655827,-0.6,2366,,,,,,,,,,,0.831356967243485
csmom_60,2,横截面动量,20,0.974254820069798,0.025745179930201978,0.3438983923565421,-0.011000459499316169,0.303598131561084,-0.03623362055211751,0.5019140791152701,-0.5227317498593057,0.6011609403914411,-0.010758042740523395,0.29529112551877884,-0.036431987997008884,0.5065929391748192,-0.5269193565125772,0.598249591374205,2351,2351,-0.0025367687893846844,-0.10636945886860369,0.9152892238684234,0.00024272574479122002,0.2592621779049223,0.7954329595606185,66772,-0.0004101033712212705,0.09999999999999999,2351,,,,,,,,,,,
trend_efficiency_60,3,趋势效率,1,0.9678328279649866,0.0321671720350134,0.0008724755420790663,0.002840121093750259,0.26632776607760544,0.010664006744691704,0.5088607594936709,0.518410119506363,0.6041721557130668,0.003515047814227923,0.25435750501470905,0.013819320228135803,0.5160337552742617,0.6766109308715278,0.4986528418896239,2370,2370,0.003515047814227923,0.6766109308715278,0.4986528418896239,5.9674684865954534e-05,0.8091238362152217,0.41844391884985044,67503,0.00014222813715862874,0.7,2370,0.017920745281987213,0.21792823635032485,0.2231153305203938,-0.1780139576529266,0.0122982389528733,0.14955675184474032,0.0010532262946454439,0.012808219552965938,-0.010191786363582405,-0.12394001909555208,
trend_efficiency_60,3,趋势效率,5,0.9678328279649866,0.0321671720350134,0.0008724755420790663,0.0015800164214216418,0.2619355768816039,0.0060320802551224895,0.5063398140321217,0.168005056503878,0.8665793011092487,-0.0011454494391344501,0.25025491581085724,-0.004577130624679442,0.4974640743871513,-0.13064828063865122,0.8960535476004059,2366,2366,-0.0010972590226613703,-0.09901352543640646,0.9211275311309868,0.00013670352094093002,0.4769627583717648,0.6333886411353924,67288,0.00027606877262088386,0.7,2366,,,,,,,,,,,0.9440564162218562
trend_efficiency_60,3,趋势效率,20,0.9678328279649866,0.0321671720350134,0.0008724755420790663,-0.0010995744422050086,0.2394922423129104,-0.004591273736409178,0.49000425350914506,-0.07315173850647809,0.941685370530922,-0.008925582293637633,0.22812358847584624,-0.03912608228404523,0.48234793704806467,-0.6356421997307286,0.5250096576840992,2351,2351,-0.02035676032310711,-1.0306190255946328,0.3027195105598375,0.00020859239569874166,0.2265293680023531,0.8207897204512655,66732,3.4258266416067826e-05,0.39999999999999997,2351,,,,,,,,,,,
