fold_id,test_year,universe_size,combination_scheme,missing_policy,score_transform,train_start,train_end,train_rows,test_rows,directions_from_catalog,directions_from_train_ic,pearson_ic_mean,rank_ic_mean,rank_ic_hit_rate,rank_icir,ic_days,prediction_rows,prediction_days,strategy_days,n_factors_used_mean,n_factors_used_p25,n_factors_used_p50,n_factors_used_p75,prediction_coverage,target_r2,target_mae,strategy_coverage,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_0bps_annual_return,net_0bps_annual_volatility,net_0bps_sharpe,net_0bps_max_drawdown,net_0bps_total_return,net_0bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,net_10bps_annual_return,net_10bps_annual_volatility,net_10bps_sharpe,net_10bps_max_drawdown,net_10bps_total_return,net_10bps_hit_rate
fold_2019,2019,92,all_equal,mean_available,cs_rank_centered,2015-01-05,2018-12-20,26220,7092,69,23,0.028052776792349673,0.010362020746491334,0.5327868852459017,0.04062323062020775,244,7092,244,49,92.0,92.0,92.0,92.0,1.0,-0.019660453644780196,0.5203844225849457,0.20081967213114754,0.02961028351631413,0.08347176868910956,0.35473410928427285,-0.09237517255235861,0.025764405447106675,0.6122448979591837,0.02961028351631413,0.08347176868910956,0.35473410928427285,-0.09237517255235861,0.025764405447106675,0.6122448979591837,-0.000629716483685862,0.08347176868910956,-0.0075440654196658975,-0.10503959087430614,-0.003949662115053321,0.6122448979591837,-0.020789716483685893,0.08347176868910956,-0.24906284855562547,-0.11575709009554314,-0.023288867069348518,0.5918367346938775,-0.07118971648368587,0.08347176868910956,-0.8528598063955232,-0.1420108589545791,-0.07004197937889978,0.5306122448979592
fold_2020,2020,92,all_equal,mean_available,cs_rank_centered,2015-01-05,2019-12-23,33306,7268,69,23,0.06595644409765501,0.06666460602644067,0.6131687242798354,0.2823548500484883,243,7268,243,49,92.0,92.0,92.0,92.0,1.0,0.0011815687421917742,0.514787454427559,0.20164609053497942,0.1663715984310754,0.08387962171854772,1.983456708821647,-0.03406433283914956,0.1713511173739657,0.6122448979591837,0.1663715984310754,0.08387962171854772,1.983456708821647,-0.03406433283914956,0.1713511173739657,0.6122448979591837,0.1361315984310754,0.08387962171854772,1.6229400615069007,-0.03524335811161228,0.1375102337237888,0.5714285714285714,0.11597159843107537,0.08387962171854772,1.3825956299637363,-0.036028974959920745,0.11548368424492028,0.5714285714285714,0.06557159843107539,0.08387962171854772,0.7817345511058259,-0.037991617080691875,0.06222900784792218,0.5510204081632653
fold_2021,2021,92,all_equal,mean_available,cs_rank_centered,2015-01-05,2020-12-23,40574,7287,69,23,-0.0029314516208798066,0.014265260787153159,0.522633744855967,0.06313446603135259,243,7287,243,49,92.0,92.0,92.0,92.0,1.0,-0.016177258492484192,0.5175371130526015,0.20164609053497942,-0.07057009043499586,0.10506315296467456,-0.6716921055921831,-0.1246721206483753,-0.0713185722595896,0.5306122448979592,-0.07057009043499586,0.10506315296467456,-0.6716921055921831,-0.1246721206483753,-0.0713185722595896,0.5306122448979592,-0.10081009043499585,0.10506315296467457,-0.9595189901533917,-0.14601949046402118,-0.09827532323628851,0.5102040816326531,-0.12097009043499586,0.10506315296467456,-1.1514035798608644,-0.1599679923956585,-0.11581907296635607,0.4897959183673469,-0.17137009043499588,0.10506315296467457,-1.6311150541295456,-0.19423873344341902,-0.15822867536211327,0.42857142857142855
fold_2022,2022,92,all_equal,mean_available,cs_rank_centered,2015-01-05,2021-12-23,47861,7252,69,23,0.03329181092541365,0.030883854634684935,0.5661157024793388,0.1254873480827969,242,7252,242,49,92.0,92.0,92.0,92.0,1.0,-0.014692766016406011,0.5179079039591385,0.2024793388429752,0.10223972474354238,0.10537352111748442,0.9702601152480417,-0.06925304913340935,0.09857543382099743,0.5510204081632653,0.10223972474354238,0.10537352111748442,0.9702601152480417,-0.06925304913340935,0.09857543382099743,0.5510204081632653,0.07199972474354237,0.10537352111748442,0.683280998679616,-0.07263964631168285,0.0667948273600063,0.5510204081632653,0.051839724743542356,0.10537352111748442,0.49196158763399905,-0.07823280133416677,0.0461099522062034,0.5306122448979592,0.0014397247435423643,0.10537352111748442,0.013663060019956699,-0.10466939770131767,-0.0038986381419520155,0.5102040816326531
fold_2023,2023,92,all_equal,mean_available,cs_rank_centered,2015-01-05,2022-12-22,55113,7259,69,23,0.018012044313776766,0.00546212140078842,0.512396694214876,0.022553748432891804,242,7259,242,49,92.0,92.0,92.0,92.0,1.0,-0.02125789378336096,0.5200528610195523,0.2024793388429752,0.02000609689832572,0.06912379024842678,0.2894241884946558,-0.0799441567141943,0.017323005341795872,0.5102040816326531,0.02000609689832572,0.06912379024842678,0.2894241884946558,-0.0799441567141943,0.017323005341795872,0.5102040816326531,-0.010233903101674265,0.06912379024842678,-0.1480518221714149,-0.08494668785559545,-0.012150780790966653,0.5102040816326531,-0.030393903101674283,0.06912379024842677,-0.43970249594879585,-0.08826826227164475,-0.03133353226360691,0.5102040816326531,-0.08079390310167427,0.06912379024842678,-1.1688291803922473,-0.09652535740158885,-0.07770818496451137,0.5102040816326531
fold_2024,2024,92,all_equal,mean_available,cs_rank_centered,2015-01-05,2023-12-21,62372,7076,69,23,-0.032033721082002496,-0.031134790247890613,0.4449152542372881,-0.13730017911923922,236,7076,236,48,92.0,92.0,92.0,92.0,1.0,-0.02137102548234182,0.5214637789766633,0.2033898305084746,-0.05983220682093495,0.06455144347054724,-0.926891849416729,-0.09597349748821571,-0.057261831299392996,0.4791666666666667,-0.05983220682093495,0.06455144347054724,-0.926891849416729,-0.09597349748821571,-0.057261831299392996,0.4791666666666667,-0.09007220682093495,0.06455144347054724,-1.3953554247324,-0.11269237853987579,-0.08406688300386544,0.4583333333333333,-0.11023220682093496,0.06455144347054725,-1.7076644749428476,-0.12367164416061716,-0.10152080588029866,0.4166666666666667,-0.16063220682093496,0.06455144347054724,-2.4884371004689667,-0.15054771977847203,-0.14374323465549876,0.3958333333333333
