factor_id,factor_name,category,protocol_role,usage_type,economic_meaning,expected_direction,orientation,coverage,ic_observations,ic_mean,rank_ic,ic_std,ic_ir,rank_ic_std,rank_ic_ir,rank_ic_hit_rate,p_ic_gt_002,p_ic_lt_neg002,rank_ic_t_stat,rank_ic_p_value,factor_return,annual_return,annual_volatility,sharpe,max_drawdown,calmar,turnover,t_stat,p_value,annual_return_0bps,sharpe_0bps,annual_return_3bps,sharpe_3bps,annual_return_5bps,sharpe_5bps,annual_return_10bps,sharpe_10bps,monotonicity,group_return_spread,rank_ic_fdr_q,portfolio_fdr_q
volume_shock_20,成交量冲击,trading_liquidity,core,conditional,成交量相对历史正常水平的异常,mixed,1.0,1.0,237,-0.021741668843877293,-0.028762226443345664,0.2585280596620291,-0.08409790748555472,0.25197379438287626,-0.11414768949996928,0.4767932489451477,0.4430379746835443,0.4978902953586498,-1.2876580478594724,0.19912627887120166,-0.12642293777030367,-0.13230662165876417,0.07077981120304089,-1.9675434431747316,-0.11213800316261124,-1.1798553383094081,1.4027777777777777,-2.188294057328287,0.03365344981442393,-0.10101212527287173,-1.4658483681514962,-0.11991898822038427,-1.766720290567742,-0.13230662165876417,-1.9675434431747316,-0.1625333983307109,-2.470315451410674,-0.49999999999999994,-0.004123506088955892,0.46991072249542026,0.21085601463602469
amihud_20,Amihud非流动性,trading_liquidity,core,risk,单位成交额对应的绝对价格变动,negative,-1.0,1.0,237,0.051127417258623076,0.1108756104787137,0.24380583372717138,0.20970547126381206,0.22958196139136877,0.48294565394754096,0.7088607594936709,0.5569620253164557,0.3755274261603376,4.13210292986904,4.994486576784168e-05,0.22151314208193051,0.23379512818478387,0.07351579593261319,2.8996143415860653,-0.03237936909364281,7.220496715320063,0.12152777777777778,3.4987296965464596,0.0010337500272520395,0.2375531516692051,2.9364477258113877,0.2352970585823171,2.9143908531368488,0.23379512818478387,2.8996143415860653,0.2300477498539264,2.8624242154948867,0.7,0.008580553818226973,0.0019977946307136673,0.04135000109008158
turnover_oi,成交量—持仓量换手率,trading_liquidity,core,conditional,相对存量持仓的交易活跃程度,mixed,1.0,1.0,237,0.05990539743857513,0.02603625967245799,0.3145518079943534,0.19044683869580717,0.22776983680648857,0.1143095154191913,0.5822784810126582,0.5780590717299579,0.350210970464135,1.066973099832761,0.2870742452394569,0.10686464193755563,0.11249800317386094,0.07299608740291406,1.4978683606384053,-0.03403068907835638,3.305780935403098,0.517361111111111,1.9095205333814176,0.062309562778456964,0.12704948555954676,1.6721164139615352,0.11829644064498113,1.5676962874005953,0.11249800317386094,1.4978683606384053,0.09813008672963508,1.322569281881042,0.3,0.00485619165758812,0.5219531731626489,0.2769313901264754
realized_volatility_20,已实现波动率,volatility_risk,extension,risk,过去二十日收益波动风险,mixed,1.0,1.0,237,-0.002246462500847323,-0.019586731578028066,0.34640475911580376,-0.006485079785224101,0.2746656244199361,-0.07131118653596755,0.459915611814346,0.5021097046413502,0.4767932489451477,-0.6174590427520893,0.5375272954275613,-0.019854175229315985,-0.020836470855465583,0.09811727022539378,-0.16690840828563527,-0.06545562996551735,-0.31832969702441843,0.3819444444444444,-0.22819383248401592,0.820485460672995,-0.011364433133780438,-0.0687972783227616,-0.01705831365587107,-0.12765996128258822,-0.020836470855465583,-0.16690840828563527,-0.030220070186172343,-0.2650449854133677,-0.19999999999999998,-0.0002679205316925413,0.7414169592104294,0.881148298764503
low_volatility_20,低波动因子,volatility_risk,extension,risk,横截面低波动品种得分更高,positive,1.0,1.0,237,0.004502562490627646,0.019586731578028066,0.29084649190213896,0.015480889802661336,0.2746656244199361,0.07131118653596755,0.540084388185654,0.48945147679324896,0.4810126582278481,0.6174590427520893,0.5375272954275613,-0.007247244379384621,-0.007608224706059485,0.0981634638926076,-0.029271609694738493,-0.08156112839708651,-0.09328248462942137,0.3819444444444444,-0.04015336955167953,0.9681409380697065,0.001993671801442831,0.0687972783227616,-0.0037782734644049576,0.009949803335140376,-0.007608224706059485,-0.029271609694738493,-0.01712044267217472,-0.12728150638433974,0.19999999999999998,0.0002679205316925413,0.7414169592104294,0.9681409380697066
realized_skewness_60,已实现偏度,volatility_risk,extension,risk,过去六十日收益分布非对称性,mixed,1.0,1.0,237,0.01306529561809761,0.011565712948493356,0.24667064165605224,0.05296656112126769,0.23738606144410046,0.04872111225964648,0.4978902953586498,0.459915611814346,0.4472573839662447,0.40786610463809947,0.6837417455633459,-0.057448590032174174,-0.0602327638523128,0.0830856591844906,-0.7063445132380286,-0.1123398790290756,-0.536165468334922,0.4548611111111111,-0.8551398437050948,0.3968120433042909,-0.049380056398735106,-0.5688704251994404,-0.05590619096574423,-0.6513973154803449,-0.0602327638523128,-0.7063445132380286,-0.07096516177281598,-0.8434306266515345,-0.19999999999999998,-0.0018739920434019746,0.8044020536039362,0.6613534055071515
seasonality_3y,季节性因子,value_reversion,extension,predictor,过去三年近似同期五日收益的平均,mixed,1.0,1.0,237,-0.013101762441401755,-0.010327791143083432,0.2984211709253043,-0.04390359571600624,0.28361737488961863,-0.036414522019685557,0.48523206751054854,0.4430379746835443,0.5021097046413502,-0.3558356195643911,0.722281538007512,0.042620972515377886,0.04479907497393443,0.09596857957097275,0.5031056122509826,-0.0897546199044672,0.4991283459460644,1.5902777777777777,0.4386219942417419,0.662945149921635,0.08744833727828372,0.9188295322076091,0.06165848264527751,0.6696067178351487,0.04479907497393443,0.5031056122509826,0.0037894774880755655,0.0856842036778651,0.3,0.0035062432929329926,0.8144279218033031,0.8657365938051633
industry_chain_residual,产业链残差,industry_chain,extension,predictor,相对明确上下游和替代品关系的状态偏离,mixed,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sector_relative_value_60,相对价值残差,industry_chain,extension,predictor,品种六十日收益相对板块共同收益的偏离,negative,-1.0,1.0,237,-0.04668104532287749,0.026220223063297694,0.3630574183856936,-0.1285775829356169,0.2646443008453865,0.09907722546655699,0.5232067510548524,0.45147679324894513,0.5189873417721519,0.8312084351746039,0.40669606416911575,-0.03262939205171178,-0.03423262041892128,0.08946503527325399,-0.3454481370985436,-0.08082930080577166,-0.42351746306924476,0.47222222222222215,-0.31404389592438897,0.7548774238550122,-0.02266931553062923,-0.21228070909662655,-0.029623404280648913,-0.29216077308663063,-0.03423262041892128,-0.3454481370985436,-0.045662416502924796,-0.47877033826315263,0.19999999999999998,-0.0007541876893095659,0.6778267736151928,0.881148298764503
market_state_conditional,状态条件因子,state_interaction,extension,conditional,市场状态概率调节基础因子,mixed,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_state_interaction,单品种状态交互因子,state_interaction,extension,conditional,品种自身状态调节基础因子,mixed,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factor_momentum,因子动量,meta_factor,extension,conditional,四个冻结基础因子组合最近二十日已实现收益的持续性,mixed,1.0,1.0,237,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
fundamental_composite_news,基本面综合新息代理,information_news,extension,predictor,库存、仓单和基差中至少两类历史模型意外的统一方向组合,positive,1.0,0.04563380281690141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fundamental_underreaction,基本面反应不足代理,information_news,extension,predictor,模型隐含基本面新息扣除首个可交易日价格反应后的未吸收部分,positive,1.0,0.04563380281690141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
information_consistency,信息一致性,information_news,extension,predictor,仓单、库存、基差和Carry方向一致时放大的综合信号,positive,1.0,0.2561971830985916,183,-0.13122821002889307,-0.11131525757091883,0.4340612875590402,-0.3023264543282811,0.38722856850688897,-0.2874665420481198,0.3770491803278688,0.366120218579235,0.5901639344262295,-2.575064014716148,0.010816610213610354,-0.18172502318074946,-0.26383793988516846,0.1346231088820037,-2.2022407927092966,-0.18916491581739325,-1.3947509174473949,0.3939393939393939,-2.2126109432367964,0.034180043427392365,-0.25645888708306863,-2.126730503470765,-0.26089470291159333,-2.1720660143162522,-0.26383793988516846,-2.2022407927092966,-0.2711474163189721,-2.2774879220580995,-0.3,-0.00762679298816195,0.05408305106805177,0.21085601463602469
information_divergence,信息背离,information_news,extension,predictor,供需基本面信号相对价格趋势的未反映差异,positive,1.0,0.2561971830985916,183,-0.12053548940670746,-0.10617252698673563,0.45193524379226396,-0.26670964715049456,0.44394225850323804,-0.23915841520629022,0.41530054644808745,0.41530054644808745,0.546448087431694,-1.9274993227295776,0.0554744172022284,-0.1424100043444667,-0.20913944589646893,0.12532705274529415,-1.8060898886065007,-0.15055904311525647,-1.3890859132012934,0.30303030303030304,-1.6016445064495415,0.11906139149210175,-0.2030753052996429,-1.7414795302337727,-0.20671898305197456,-1.7802493267274089,-0.20913944589646893,-1.8060898886065007,-0.21516044197682127,-1.870653986535736,-0.19999999999999998,-0.003644966651828144,0.20172515346264872,0.36634274305262077
cost_transmission_gap,成本传导缺口,industry_chain,extension,predictor,上游成本冲击相对下游价格变化的未传导部分,mixed,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
processing_margin_anomaly,加工利润异常,industry_chain,extension,predictor,加工利润相对历史季节正常水平的异常,mixed,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warehouse_surprise,仓单新息,information_news,extension,predictor,注册仓单相对历史条件预期的标准化意外,positive,1.0,0.9805633802816901,234,-0.008146236842524149,-0.01587198587349821,0.17331362132735947,-0.047002865557446954,0.18567092599291454,-0.0854844978481117,0.4444444444444444,0.44871794871794873,0.4230769230769231,-0.7613221737143898,0.44723450605637693,-0.07034132824947137,-0.07372551559660945,0.051424552867962665,-1.4628193514470635,-0.07445312096824286,-0.9902273355076174,0.6548611111111112,-1.2524459469758529,0.21660374552387215,-0.058289687425570835,-1.1426770820228445,-0.06758110769306769,-1.3348503280027673,-0.07372551559660945,-1.4628193514470635,-0.08891381075769,-1.7821286880552434,-0.19999999999999998,-0.0022972889779308264,0.7155752096902032,0.5092306699158619
transmission_residual,产业链传导残差,industry_chain,extension,predictor,剥离上游滞后冲击和板块共同收益后的残差,mixed,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
momentum_quality_60,动量质量因子,trend_momentum,core,predictor,以趋势效率过滤中期动量路径噪声,positive,1.0,1.0,237,0.0774362678832421,0.024886829885319917,0.33589507116390493,0.2305370769952618,0.3125631938452811,0.07962175449755261,0.5485232067510548,0.5949367088607594,0.35864978902953587,0.6427207062356703,0.5210292638585355,0.020805513473041604,0.021857077855364393,0.08982440595774732,0.2848832079142414,-0.10548578551408483,0.20720401093705615,0.5069444444444444,0.24195952276297297,0.8098641781477147,0.03499299501767661,0.42733875233241536,0.02709180272467404,0.34185027602693246,0.021857077855364393,0.2848832079142414,0.008883919118518824,0.14257103268181662,0.19999999999999998,0.0015223994015172294,0.7414169592104294,0.881148298764503
vol_managed_momentum,波动率管理动量,trend_momentum,core,predictor,按短期风险缩放中期趋势方向,positive,1.0,1.0,237,0.017970900442217438,0.011258938639728863,0.21742954444800044,0.08265160324849637,0.2259842663996073,0.04982178104302056,0.5569620253164557,0.5274261603375527,0.4177215189873418,0.43508392288223,0.6638991212937803,-0.01064600699531948,-0.011175322154456158,0.05314038692069238,-0.18539514229455054,-0.04156635942084408,-0.2688549661352378,0.59375,-0.19467854203752621,0.8464836998875769,0.0037465687742452847,0.09664987397338667,-0.005232759403703713,-0.07291554865635921,-0.011175322154456158,-0.18539514229455054,-0.025880381561991905,-0.46455531977887604,0.3,0.0002027988256051892,0.8044020536039362,0.881148298764503
idiosyncratic_volatility_60,特质波动因子,volatility_risk,extension,risk,剔除商品市场及板块共同收益后的剩余波动,mixed,1.0,1.0,237,0.06864180511549085,0.050460173235974494,0.30305160761306554,0.22650203262782984,0.24456261322578318,0.2063282386886709,0.5485232067510548,0.5358649789029536,0.4050632911392405,1.7859382620632644,0.07539312885485833,0.08669406374638688,0.09122085984444284,0.08397302968005221,1.0814239354892767,-0.042981002492991416,2.1223530060593054,0.19791666666666666,1.318029189571375,0.1938818976858551,0.09666830952844974,1.140941855421269,0.09339669879364854,1.1052367389528968,0.09122085984444284,1.0814239354892767,0.08579952796957069,1.02186358703348,0.8999999999999998,0.003801505723474598,0.2513104295161944,0.4847047442146377
term_structure_slope,期限结构斜率,term_structure,core,predictor,用完整可交易曲线加权拟合的年化斜率,positive,1.0,0.9725352112676057,237,0.014998692610194892,0.016467633065614485,0.33978063974234646,0.04414228138945264,0.28456514915555964,0.05786946544396528,0.569620253164557,0.540084388185654,0.4177215189873418,0.5052267000044321,0.6138711078050405,-0.02236295155386292,-0.02346787747252388,0.1216629975956105,-0.13431663672695662,-0.11982126691439177,-0.19585736386255106,0.3062500000000001,-0.1838412656664064,0.8549288561791355,-0.015888966478261102,-0.07092662953078237,-0.02044314323718599,-0.1089703994769609,-0.02346787747252388,-0.13431663672695662,-0.030990063731647255,-0.1976222814024371,-0.09999999999999999,-0.0003037268594096292,0.7920917520065038,0.881148298764503
term_structure_momentum,期限结构动量,term_structure,core,predictor,整条期限结构斜率的二十日变化,positive,1.0,0.9556338028169014,237,-0.07194966504349055,-0.0733369425915856,0.2451271100677624,-0.2935198192627529,0.21583262125074626,-0.33978618323124327,0.3459915611814346,0.3755274261603376,0.5654008438818565,-3.0416296394730677,0.0026188644786200497,-0.1261209811436832,-0.13199169989322124,0.06137597501198318,-2.2728395739223943,-0.14664969051200216,-0.9000475857289226,0.7708333333333334,-2.224790667264494,0.030933512035891557,-0.11493577660830734,-1.9471774918071394,-0.1252082608087629,-2.1422565730821628,-0.13199169989322124,-2.2728395739223943,-0.14872600315902118,-2.6010789114174147,-0.3,-0.0049311749924041155,0.026188644786200498,0.21085601463602469
