trade_date,factor_id,quantile,return_5d,count
2025-10-13,tsmom_60,1,-0.0031103594200300178,6
2025-10-13,tsmom_60,2,-0.02244359589368485,6
2025-10-13,tsmom_60,3,-0.01475584344956756,6
2025-10-13,tsmom_60,4,0.013461877318139451,6
2025-10-13,tsmom_60,5,0.004677316413893018,6
2025-10-20,tsmom_60,1,0.02828895149195147,6
2025-10-20,tsmom_60,2,0.02331260220708557,6
2025-10-20,tsmom_60,3,0.01688584225521328,6
2025-10-20,tsmom_60,4,0.007139700892670964,6
2025-10-20,tsmom_60,5,0.0026809058041865805,6
2025-10-27,tsmom_60,1,-0.021974183097433358,6
2025-10-27,tsmom_60,2,0.0012895503508393673,6
2025-10-27,tsmom_60,3,0.012364018668943988,6
2025-10-27,tsmom_60,4,-0.012055180087050291,6
2025-10-27,tsmom_60,5,-0.0021747006705079195,6
2025-11-03,tsmom_60,1,-0.018411776401938768,6
2025-11-03,tsmom_60,2,0.0027635280119543046,6
2025-11-03,tsmom_60,3,0.00512491598204536,6
2025-11-03,tsmom_60,4,-0.005073676367274904,6
2025-11-03,tsmom_60,5,0.006568236923164624,6
2025-11-10,tsmom_60,1,0.0002674455293382727,6
2025-11-10,tsmom_60,2,-0.0008827366958681915,6
2025-11-10,tsmom_60,3,-0.004785789016036657,6
2025-11-10,tsmom_60,4,-0.0054559075550985785,6
2025-11-10,tsmom_60,5,-0.006590787979430042,6
2025-11-17,tsmom_60,1,-0.002307181216999743,6
2025-11-17,tsmom_60,2,-0.01863829283832809,6
2025-11-17,tsmom_60,3,-0.013992607858007489,6
2025-11-17,tsmom_60,4,-0.02062915604086633,6
2025-11-17,tsmom_60,5,-0.0012785689667296578,6
2025-11-24,tsmom_60,1,0.012260607397843922,6
2025-11-24,tsmom_60,2,-0.0018561821138154595,6
2025-11-24,tsmom_60,3,0.00730717194868391,6
2025-11-24,tsmom_60,4,0.0007540036256746818,6
2025-11-24,tsmom_60,5,0.04239960909963688,6
2025-12-01,tsmom_60,1,-0.020618913254903337,6
2025-12-01,tsmom_60,2,-0.006920899516136596,6
2025-12-01,tsmom_60,3,-0.02430208431501037,6
2025-12-01,tsmom_60,4,-0.007044202978990481,6
2025-12-01,tsmom_60,5,0.02514119137466475,6
2025-12-08,tsmom_60,1,-0.009554663709423983,6
2025-12-08,tsmom_60,2,-0.011238413994783739,6
2025-12-08,tsmom_60,3,-0.015684315603029648,6
2025-12-08,tsmom_60,4,-0.011388561802429734,6
2025-12-08,tsmom_60,5,0.02344943864028252,6
2025-12-15,tsmom_60,1,-0.0038938740917825823,6
2025-12-15,tsmom_60,2,0.020083679053174004,6
2025-12-15,tsmom_60,3,0.021637681167829086,6
2025-12-15,tsmom_60,4,0.013521675731411978,6
2025-12-15,tsmom_60,5,0.02160384625198103,6
2025-12-22,tsmom_60,1,0.018467974880317595,6
2025-12-22,tsmom_60,2,0.001003183784718013,6
2025-12-22,tsmom_60,3,-0.00021128839464549612,6
2025-12-22,tsmom_60,4,0.02320912524836664,6
2025-12-22,tsmom_60,5,0.027258259493959342,6
2025-01-02,csmom_60,1,-0.021711636995254618,6
2025-01-02,csmom_60,2,-0.016177085452437772,6
2025-01-02,csmom_60,3,-0.009531234959573457,6
2025-01-02,csmom_60,4,-0.01162225461526012,6
2025-01-02,csmom_60,5,-0.011395147558287078,6
2025-01-09,csmom_60,1,0.05273848094726852,6
2025-01-09,csmom_60,2,0.018767765795603002,6
2025-01-09,csmom_60,3,0.019608671165140295,6
2025-01-09,csmom_60,4,0.012918982744240748,6
2025-01-09,csmom_60,5,0.035723580597821124,6
2025-01-16,csmom_60,1,-0.014351539310933045,6
2025-01-16,csmom_60,2,0.006264868479177584,6
2025-01-16,csmom_60,3,-0.0024384158036008428,6
2025-01-16,csmom_60,4,-0.015577556297980577,6
2025-01-16,csmom_60,5,-0.011393663912265447,6
2025-01-23,csmom_60,1,0.025275817139892447,6
2025-01-23,csmom_60,2,0.01931476032010432,6
2025-01-23,csmom_60,3,0.018974503490198302,6
2025-01-23,csmom_60,4,0.017129254153914603,6
2025-01-23,csmom_60,5,0.00793629019787965,6
2025-02-07,csmom_60,1,-0.026647580637094714,6
2025-02-07,csmom_60,2,0.003782403715085129,6
2025-02-07,csmom_60,3,0.013156885733430471,6
2025-02-07,csmom_60,4,0.0006597731073898494,6
2025-02-07,csmom_60,5,-0.0013676986572495424,6
2025-02-14,csmom_60,1,0.026160417005400432,6
2025-02-14,csmom_60,2,0.003438122115094866,6
2025-02-14,csmom_60,3,0.006540347169336251,6
2025-02-14,csmom_60,4,-0.002894496023914598,6
2025-02-14,csmom_60,5,0.0072143465809728635,6
2025-02-21,csmom_60,1,-0.013327420872274157,6
2025-02-21,csmom_60,2,0.00928183521703585,6
2025-02-21,csmom_60,3,-0.0070635314519839065,6
2025-02-21,csmom_60,4,-0.017193227596684273,6
2025-02-21,csmom_60,5,-0.0377557177422963,6
2025-02-28,csmom_60,1,-0.006297789930887347,6
2025-02-28,csmom_60,2,-0.023997499507995863,6
2025-02-28,csmom_60,3,0.00829005068455472,6
2025-02-28,csmom_60,4,-0.002204307371837392,6
2025-02-28,csmom_60,5,-0.014688911952039382,6
2025-03-07,csmom_60,1,0.004383890650717963,6
2025-03-07,csmom_60,2,0.0026409276862650413,6
2025-03-07,csmom_60,3,0.002628608860982762,6
2025-03-07,csmom_60,4,0.017366824934729963,6
2025-03-07,csmom_60,5,0.032482473722265315,6
2025-03-14,csmom_60,1,-0.0299676241022289,6
2025-03-14,csmom_60,2,-0.021813307451604185,6
2025-03-14,csmom_60,3,-0.00035141207497516963,6
2025-03-14,csmom_60,4,-0.014267709136528195,6
2025-03-14,csmom_60,5,-0.004433403127402406,6
2025-03-21,csmom_60,1,0.014365045488607195,6
2025-03-21,csmom_60,2,0.007766396933966635,6
2025-03-21,csmom_60,3,0.002751691586701299,6
2025-03-21,csmom_60,4,0.008321212061304132,6
2025-03-21,csmom_60,5,0.009143647941909527,6
2025-03-28,csmom_60,1,-0.0394854483569976,6
2025-03-28,csmom_60,2,-0.04425286551564097,6
2025-03-28,csmom_60,3,-0.03051727776094158,6
2025-03-28,csmom_60,4,-0.03749218784055319,6
2025-03-28,csmom_60,5,-0.0620364968973399,6
2025-04-07,csmom_60,1,-0.013426302021638617,6
2025-04-07,csmom_60,2,-0.0025752455936150684,6
2025-04-07,csmom_60,3,0.006009687701105974,6
2025-04-07,csmom_60,4,0.016903556969122175,6
2025-04-07,csmom_60,5,0.010870032148897849,6
2025-04-14,csmom_60,1,-0.004318558978909037,6
2025-04-14,csmom_60,2,-0.013724550421665113,6
2025-04-14,csmom_60,3,0.0043554525207686505,6
2025-04-14,csmom_60,4,0.001900641235355845,6
2025-04-14,csmom_60,5,0.0005180562930032403,6
2025-04-21,csmom_60,1,0.014589362593630676,6
2025-04-21,csmom_60,2,0.001720155289270812,6
2025-04-21,csmom_60,3,-0.0009368821339144259,6
2025-04-21,csmom_60,4,0.015395866596763508,6
2025-04-21,csmom_60,5,-0.013769323620874463,6
2025-04-28,csmom_60,1,-0.031073276480630352,6
2025-04-28,csmom_60,2,-0.02806478812926431,6
2025-04-28,csmom_60,3,-0.019687521741420244,6
2025-04-28,csmom_60,4,-0.009541908830541753,6
2025-04-28,csmom_60,5,-0.006300736704562104,6
2025-05-08,csmom_60,1,0.014283775840181331,6
2025-05-08,csmom_60,2,0.03261276281491299,6
2025-05-08,csmom_60,3,0.02391510528608583,6
2025-05-08,csmom_60,4,0.00407681933868335,6
2025-05-08,csmom_60,5,-0.013634058724592557,6
2025-05-15,csmom_60,1,-0.030553588883155996,6
2025-05-15,csmom_60,2,-0.011381258496029537,6
2025-05-15,csmom_60,3,-0.008812046849424307,6
2025-05-15,csmom_60,4,0.0012100880954459825,6
2025-05-15,csmom_60,5,0.0009907646054527763,6
2025-05-22,csmom_60,1,-0.03655391988666912,6
2025-05-22,csmom_60,2,-0.016255752780619064,6
2025-05-22,csmom_60,3,-0.004320787058490243,6
2025-05-22,csmom_60,4,-0.01313642871204516,6
2025-05-22,csmom_60,5,0.0012340316803285956,6
2025-05-29,csmom_60,1,0.007355361670216591,6
2025-05-29,csmom_60,2,0.0066720995431744185,6
2025-05-29,csmom_60,3,-0.001114440711182015,6
2025-05-29,csmom_60,4,-0.0029880797925629734,6
2025-05-29,csmom_60,5,0.016977807666104978,6
2025-06-06,csmom_60,1,-0.0012552103536439725,6
2025-06-06,csmom_60,2,0.03752502953064448,6
2025-06-06,csmom_60,3,0.021588739387142786,6
2025-06-06,csmom_60,4,0.006877122083724041,6
2025-06-06,csmom_60,5,0.01850344326522918,6
2025-06-13,csmom_60,1,0.017796627048853837,6
2025-06-13,csmom_60,2,0.004070306092576377,6
2025-06-13,csmom_60,3,0.026687351760381322,6
2025-06-13,csmom_60,4,0.011900603873705414,6
2025-06-13,csmom_60,5,0.01111996652384197,6
2025-06-20,csmom_60,1,0.025975282818195795,6
2025-06-20,csmom_60,2,0.014672874342216683,6
2025-06-20,csmom_60,3,0.0010005451353339856,6
2025-06-20,csmom_60,4,-0.024981815290142356,6
2025-06-20,csmom_60,5,-0.05577616693424331,6
2025-06-27,csmom_60,1,0.0009412361714736991,6
2025-06-27,csmom_60,2,0.00563297016297067,6
2025-06-27,csmom_60,3,-0.004854433244706764,6
2025-06-27,csmom_60,4,0.003727416259534692,6
2025-06-27,csmom_60,5,0.0020346187929034345,6
2025-07-04,csmom_60,1,0.03711193855448588,6
2025-07-04,csmom_60,2,0.004895612238455897,6
2025-07-04,csmom_60,3,0.00622728094701384,6
2025-07-04,csmom_60,4,0.005329131844634054,6
2025-07-04,csmom_60,5,0.0011200037523843205,6
2025-07-11,csmom_60,1,0.022221664202891955,6
2025-07-11,csmom_60,2,0.0009093492965373909,6
2025-07-11,csmom_60,3,0.004673444996196467,6
2025-07-11,csmom_60,4,0.010630044525444768,6
2025-07-11,csmom_60,5,0.022289078729005762,6
2025-07-18,csmom_60,1,0.11397787712193565,6
2025-07-18,csmom_60,2,0.023943640298858298,6
2025-07-18,csmom_60,3,0.02281553393110447,6
2025-07-18,csmom_60,4,0.02476426352190016,6
2025-07-18,csmom_60,5,-0.000821286130070357,6
2025-07-25,csmom_60,1,-0.008910706422020742,6
2025-07-25,csmom_60,2,-0.014563289166336979,6
2025-07-25,csmom_60,3,-0.016536434245857934,6
2025-07-25,csmom_60,4,-0.038208293256287086,6
2025-07-25,csmom_60,5,-0.07311672124944206,6
2025-08-01,csmom_60,1,-0.004285455292953304,6
2025-08-01,csmom_60,2,-0.00299356781099247,6
2025-08-01,csmom_60,3,0.007109986237188337,6
2025-08-01,csmom_60,4,0.011629078461749043,6
2025-08-01,csmom_60,5,0.008032354671544747,6
2025-08-08,csmom_60,1,0.0030852733750856656,6
2025-08-08,csmom_60,2,-0.0010163282978917592,6
2025-08-08,csmom_60,3,-0.004895022276080833,6
2025-08-08,csmom_60,4,0.005669023522299588,6
2025-08-08,csmom_60,5,0.0022979214185709917,6
2025-08-15,csmom_60,1,0.0018305650242040523,6
2025-08-15,csmom_60,2,-0.006135684907362382,6
2025-08-15,csmom_60,3,-0.0032070217739528415,6
2025-08-15,csmom_60,4,-0.018168975193556813,6
2025-08-15,csmom_60,5,-0.014546971232995773,6
2025-08-22,csmom_60,1,0.00908213179684303,6
2025-08-22,csmom_60,2,-0.001085109556999364,6
2025-08-22,csmom_60,3,0.001997774005162508,6
2025-08-22,csmom_60,4,-0.014563256741691677,6
2025-08-22,csmom_60,5,-0.0056540390238379685,6
2025-08-29,csmom_60,1,-0.003496197869496583,6
2025-08-29,csmom_60,2,0.014310224841282896,6
2025-08-29,csmom_60,3,-0.00816004915421259,6
2025-08-29,csmom_60,4,-0.0013806968040884215,6
2025-08-29,csmom_60,5,0.007951833337570139,6
2025-09-05,csmom_60,1,-0.0006825110556664312,6
2025-09-05,csmom_60,2,-0.0017821203858140826,6
2025-09-05,csmom_60,3,0.005539308365320739,6
2025-09-05,csmom_60,4,-0.0013868550789634855,6
2025-09-05,csmom_60,5,-0.0017858834996253292,6
2025-09-12,csmom_60,1,-0.0024773944452951744,6
2025-09-12,csmom_60,2,-0.0036835113502957095,6
2025-09-12,csmom_60,3,-0.0009911349160902454,6
2025-09-12,csmom_60,4,-0.007745448908776172,6
2025-09-12,csmom_60,5,0.025755152950753035,6
2025-09-19,csmom_60,1,0.011313280974764658,6
2025-09-19,csmom_60,2,-0.005512139555649461,6
2025-09-19,csmom_60,3,0.005634751953761674,6
2025-09-19,csmom_60,4,-0.015907785433889043,6
2025-09-19,csmom_60,5,-0.007512396281244301,6
2025-09-26,csmom_60,1,-0.017314092645831503,6
2025-09-26,csmom_60,2,-0.035457346080920236,6
2025-09-26,csmom_60,3,-0.016455018189012644,6
2025-09-26,csmom_60,4,0.0007094330397106977,6
2025-09-26,csmom_60,5,0.023719284871945006,6
2025-10-13,csmom_60,1,-0.017182168025611937,6
2025-10-13,csmom_60,2,-0.012825478156171558,6
2025-10-13,csmom_60,3,-0.010302152581498933,6
2025-10-13,csmom_60,4,-0.00395620223476852,6
2025-10-13,csmom_60,5,0.02209539596680099,6
2025-10-20,csmom_60,1,0.04080054280834781,6
2025-10-20,csmom_60,2,0.015677621829190674,6
2025-10-20,csmom_60,3,0.012671925796311267,6
2025-10-20,csmom_60,4,0.006477006413071529,6
2025-10-20,csmom_60,5,0.0026809058041865805,6
2025-10-27,csmom_60,1,-0.009495214766302348,6
2025-10-27,csmom_60,2,-0.003522129576341256,6
2025-10-27,csmom_60,3,0.00616453329529663,6
2025-10-27,csmom_60,4,-0.013522983117353319,6
2025-10-27,csmom_60,5,-0.0021747006705079195,6
2025-11-03,csmom_60,1,-0.01625189794300765,6
2025-11-03,csmom_60,2,-0.003935208895635793,6
2025-11-03,csmom_60,3,0.009663774430704338,6
2025-11-03,csmom_60,4,-0.0009427316598847324,6
2025-11-03,csmom_60,5,0.0024372922157744523,6
2025-11-10,csmom_60,1,-0.0019335927807225632,6
2025-11-10,csmom_60,2,0.0003676473052435976,6
2025-11-10,csmom_60,3,-0.00030470751288019793,6
2025-11-10,csmom_60,4,-0.00898633474930599,6
2025-11-10,csmom_60,5,-0.006590787979430042,6
2025-11-17,csmom_60,1,-0.01435570238656784,6
2025-11-17,csmom_60,2,-0.015438133448927213,6
2025-11-17,csmom_60,3,-0.009036418266473056,6
2025-11-17,csmom_60,4,-0.016736983852233545,6
2025-11-17,csmom_60,5,-0.0012785689667296578,6
2025-11-24,csmom_60,1,0.012280518460633901,6
2025-11-24,csmom_60,2,-0.006549486973605616,6
2025-11-24,csmom_60,3,0.003907568040327454,6
2025-11-24,csmom_60,4,0.008827001331031314,6
2025-11-24,csmom_60,5,0.04239960909963688,6
2025-12-01,csmom_60,1,-0.022868965342330367,6
2025-12-01,csmom_60,2,-0.01908398195663158,6
2025-12-01,csmom_60,3,-0.009888949787088356,6
2025-12-01,csmom_60,4,-0.007044202978990481,6
2025-12-01,csmom_60,5,0.02514119137466475,6
2025-12-08,csmom_60,1,-0.011456218149253997,6
2025-12-08,csmom_60,2,-0.023431173799563516,6
2025-12-08,csmom_60,3,-0.001590001358419857,6
2025-12-08,csmom_60,4,-0.011388561802429734,6
2025-12-08,csmom_60,5,0.02344943864028252,6
2025-12-15,csmom_60,1,0.018621502937442098,6
2025-12-15,csmom_60,2,0.0038595755067445205,6
2025-12-15,csmom_60,3,0.015346407685033888,6
2025-12-15,csmom_60,4,0.013521675731411978,6
2025-12-15,csmom_60,5,0.02160384625198103,6
2025-12-22,csmom_60,1,0.013524296112309245,6
2025-12-22,csmom_60,2,-0.001122674204620866,6
2025-12-22,csmom_60,3,0.0068582483627017314,6
2025-12-22,csmom_60,4,0.02320912524836664,6
2025-12-22,csmom_60,5,0.027258259493959342,6
2025-01-02,trend_efficiency_60,1,-0.013337558228775618,6
2025-01-02,trend_efficiency_60,2,-0.020090907184377487,6
2025-01-02,trend_efficiency_60,3,-0.016896482066274254,6
2025-01-02,trend_efficiency_60,4,0.005786818904230107,6
2025-01-02,trend_efficiency_60,5,-0.02589923100561579,6
2025-01-09,trend_efficiency_60,1,0.017597404564133834,6
2025-01-09,trend_efficiency_60,2,0.008052941424844065,6
2025-01-09,trend_efficiency_60,3,0.011380718538450296,6
2025-01-09,trend_efficiency_60,4,0.05283640540673836,6
2025-01-09,trend_efficiency_60,5,0.049890011315907125,6
2025-01-16,trend_efficiency_60,1,-0.0027454977277417045,6
2025-01-16,trend_efficiency_60,2,-0.010043114668868073,6
2025-01-16,trend_efficiency_60,3,0.0003923348489311233,6
2025-01-16,trend_efficiency_60,4,-0.011361438738538046,6
2025-01-16,trend_efficiency_60,5,-0.013738590559385625,6
2025-01-23,trend_efficiency_60,1,0.016641302482525117,6
2025-01-23,trend_efficiency_60,2,0.0304272828373879,6
2025-01-23,trend_efficiency_60,3,0.013776395724974874,6
2025-01-23,trend_efficiency_60,4,0.01793031531109766,6
2025-01-23,trend_efficiency_60,5,0.009855328946003772,6
2025-02-07,trend_efficiency_60,1,0.015532326107109603,6
2025-02-07,trend_efficiency_60,2,0.007346852395266908,6
2025-02-07,trend_efficiency_60,3,-0.009383400985221576,6
2025-02-07,trend_efficiency_60,4,-0.022795965294293768,6
2025-02-07,trend_efficiency_60,5,-0.0011160289612999752,6
2025-02-14,trend_efficiency_60,1,0.005977562797235769,6
2025-02-14,trend_efficiency_60,2,0.0023863500993481965,6
2025-02-14,trend_efficiency_60,3,0.010615037488713064,6
2025-02-14,trend_efficiency_60,4,0.0037201118568666036,6
2025-02-14,trend_efficiency_60,5,0.01775967460472618,6
