fold_id,test_year,selected_alpha,selection_mode,prior_universe_size,universe_size,train_start,train_end,train_rows,test_rows,test_days,rebalance_days,pearson_ic_mean,rank_ic_mean,rank_icir,rank_ic_hit_rate,target_r2,target_mae,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_0bps_annual_return,net_0bps_annual_volatility,net_0bps_sharpe,net_0bps_max_drawdown,net_0bps_total_return,net_0bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,net_10bps_annual_return,net_10bps_annual_volatility,net_10bps_sharpe,net_10bps_max_drawdown,net_10bps_total_return,net_10bps_hit_rate
fold_2019,2019,10.0,train_ic_corr,36,15,2015-01-05,2018-12-20,26220,7092,244,49,0.0029750982304219942,0.0010709484515328735,0.004436577098574237,0.5409836065573771,-0.004054948342506082,0.5179477730755733,0.07457041236952988,0.07059421479770078,1.056324694356663,-0.06253775508510762,0.07256966692849898,0.6530612244897959,0.07457041236952988,0.07059421479770078,1.056324694356663,-0.06253775508510762,0.07256966692849898,0.6530612244897959,0.04433041236952991,0.07059421479770078,0.6279609808900904,-0.0669632305892498,0.04152823071420597,0.5918367346938775,0.02417041236952989,0.07059421479770078,0.3423851719123748,-0.07220090091667841,0.021324665206602367,0.5714285714285714,-0.026229587630470085,0.07059421479770078,-0.37155435053191316,-0.08597888396120756,-0.02751958504076979,0.5510204081632653
fold_2020,2020,100.0,train_ic_corr,36,12,2015-01-05,2019-12-23,33306,7268,243,49,0.06491537311830309,0.09543284514260789,0.4635766206541927,0.7078189300411523,0.005349890359756526,0.5151711347386911,0.13455454346400111,0.08948215694325906,1.5037025040570113,-0.039795260309586133,0.1352444698201165,0.6122448979591837,0.13455454346400111,0.08948215694325906,1.5037025040570113,-0.039795260309586133,0.1352444698201165,0.6122448979591837,0.10431454346400117,0.08948215694325906,1.1657580352041288,-0.04499173526464695,0.10242574734865584,0.6122448979591837,0.08415454346400113,0.08948215694325906,0.9404617226355397,-0.04844214968307192,0.08106484030487926,0.6122448979591837,0.0337545434640011,0.08948215694325906,0.3772209412140677,-0.05701975568996376,0.0294206395016261,0.5918367346938775
fold_2021,2021,100.0,train_ic_corr,36,13,2015-01-05,2020-12-23,40574,7287,243,49,0.015482260537946872,0.017065556798944677,0.07649844559876047,0.5349794238683128,-0.00022353848653877684,0.5164297345897124,-0.018017205970803717,0.09000166827837316,-0.20018746669313842,-0.0771346418697274,-0.021182875421886793,0.5510204081632653,-0.018017205970803717,0.09000166827837316,-0.20018746669313842,-0.0771346418697274,-0.021182875421886793,0.5510204081632653,-0.0482572059708037,0.09000166827837316,-0.5361812385693255,-0.08545094522350283,-0.04956403548455468,0.4897959183673469,-0.06841720597080372,0.09000166827837316,-0.7601770864867842,-0.09378630877848448,-0.06803529657967933,0.4489795918367347,-0.11881720597080371,0.09000166827837316,-1.3201667062804296,-0.12768194818363132,-0.11268868109990293,0.40816326530612246
fold_2022,2022,100.0,train_ic_corr,36,12,2015-01-05,2021-12-23,47861,7252,242,49,0.012204744723021747,0.017796311044073705,0.07786474958136311,0.5289256198347108,-0.0007353386546062879,0.5166261802862285,0.02612825855819629,0.08154282630626655,0.3204237545073703,-0.04468012075961558,0.0224804283604767,0.5306122448979592,0.02612825855819629,0.08154282630626655,0.3204237545073703,-0.04468012075961558,0.0224804283604767,0.5306122448979592,-0.004111741441803705,0.08154282630626655,-0.05042431846009878,-0.050992902349579095,-0.007140299012913576,0.4897959183673469,-0.024271741441803742,0.08154282630626655,-0.2976563671050787,-0.0552214113032955,-0.02641872561234815,0.4489795918367347,-0.07467174144180373,0.08154282630626655,-0.9157364887175272,-0.081397754552054,-0.07302480842351755,0.4489795918367347
fold_2023,2023,10.0,train_ic_corr,36,13,2015-01-05,2022-12-22,55113,7259,242,49,0.01626473787239374,-0.0031281056907450076,-0.013093344994054118,0.5165289256198347,-0.003993151664669403,0.5176342373444051,-0.03872086992274548,0.0894880910879746,-0.432692992463986,-0.15008294323432547,-0.04064460467563169,0.4897959183673469,-0.03872086992274548,0.0894880910879746,-0.432692992463986,-0.15008294323432547,-0.04064460467563169,0.4897959183673469,-0.06896086992274547,0.0894880910879746,-0.7706150515039026,-0.1586686424861703,-0.0684726638069223,0.4489795918367347,-0.08912086992274548,0.0894880910879746,-0.9958964241971806,-0.1644299088518535,-0.0865837730411978,0.4489795918367347,-0.1395208699227455,0.0894880910879746,-1.5590998559303755,-0.17867105241912973,-0.1303659079340398,0.3673469387755102
fold_2024,2024,100.0,train_ic_corr,36,11,2015-01-05,2023-12-21,62372,7076,236,48,0.0038734145230968874,0.0015599119827228857,0.0068594987177301,0.5127118644067796,-0.0009015484067806945,0.5172302353335856,-0.005982942689023834,0.0730128758001376,-0.08194366573645574,-0.08240830368073349,-0.00812722074167338,0.4791666666666667,-0.005982942689023834,0.0730128758001376,-0.08194366573645574,-0.08240830368073349,-0.00812722074167338,0.4791666666666667,-0.03622294268902383,0.0730128758001376,-0.49611718881172423,-0.10099004999914007,-0.03630019165443121,0.375,-0.056382942689023836,0.0730128758001376,-0.7722328708619032,-0.1131744250747494,-0.054645279242551026,0.375,-0.10678294268902383,0.0730128758001376,-1.4625220759873507,-0.14293833346952733,-0.09902503516920791,0.3541666666666667
