trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_0bps_return,net_3bps_return,net_5bps_return,net_10bps_return,fold_id,test_year
2019-08-14,29,5,5,0.0021695948302718404,-0.013601019663263764,0.007885307246767802,1.0,0.0,2.0,0.007885307246767802,0.007285307246767802,0.006885307246767802,0.005885307246767802,fold_2019,2019
2019-08-21,29,5,5,-0.01163261078727706,0.007936709857059101,-0.009784660322168081,1.0,0.0,2.0,-0.009784660322168081,-0.01038466032216808,-0.010784660322168082,-0.011784660322168081,fold_2019,2019
2019-08-28,29,5,5,0.01729137424614562,0.016079616192388218,0.0006058790268787008,1.0,0.0,2.0,0.0006058790268787008,5.879026878700846e-06,-0.0003941209731212992,-0.0013941209731212992,fold_2019,2019
2019-09-04,29,5,5,0.01911904568933448,-0.00872697986844108,0.01392301277888778,1.0,0.0,2.0,0.01392301277888778,0.01332301277888778,0.012923012778887778,0.011923012778887779,fold_2019,2019
2019-09-11,29,5,5,-0.011842276778883002,-0.0045887450542097,-0.003626765862336651,1.0,0.0,2.0,-0.003626765862336651,-0.004226765862336651,-0.0046267658623366514,-0.005626765862336651,fold_2019,2019
2019-09-19,29,5,5,-0.01667138225714156,-0.00099639449785406,-0.00783749387964375,1.0,0.0,2.0,-0.00783749387964375,-0.00843749387964375,-0.008837493879643749,-0.00983749387964375,fold_2019,2019
2019-09-26,29,5,5,0.0012386085368654802,-0.0034805490744899198,0.0023595788056777,1.0,0.0,2.0,0.0023595788056777,0.0017595788056777003,0.0013595788056777,0.00035957880567770006,fold_2019,2019
2019-10-10,29,5,5,-0.02335274217833262,-0.015121702436738379,-0.00411551987079712,1.0,0.0,2.0,-0.00411551987079712,-0.00471551987079712,-0.00511551987079712,-0.00611551987079712,fold_2019,2019
2019-10-17,29,5,5,0.00564137325484278,0.006594022316819781,-0.0004763245309885003,1.0,0.0,2.0,-0.0004763245309885003,-0.0010763245309885002,-0.0014763245309885003,-0.0024763245309885004,fold_2019,2019
2019-10-24,29,5,5,-0.005841405194637741,-0.008085850463978179,0.0011222226346702191,1.0,0.0,2.0,0.0011222226346702191,0.0005222226346702192,0.0001222226346702191,-0.0008777773653297809,fold_2019,2019
2019-10-31,29,5,5,-0.00819438793487098,-0.021696522878306018,0.006751067471717519,1.0,0.0,2.0,0.006751067471717519,0.006151067471717519,0.005751067471717519,0.004751067471717519,fold_2019,2019
2019-11-07,29,5,5,-0.013681733131487822,-0.0349001648697942,0.010609215869153189,1.0,0.0,2.0,0.010609215869153189,0.010009215869153189,0.009609215869153188,0.008609215869153189,fold_2019,2019
2019-11-14,29,5,5,0.00981195054455958,-0.0010663796447230194,0.005439165094641299,1.0,0.0,2.0,0.005439165094641299,0.0048391650946412994,0.004439165094641299,0.0034391650946412992,fold_2019,2019
2019-11-21,29,5,5,0.00405959619075898,-0.0019431404646641404,0.00300136832771156,1.0,0.0,2.0,0.00300136832771156,0.0024013683277115602,0.00200136832771156,0.00100136832771156,fold_2019,2019
2019-11-28,29,5,5,0.00390980348801368,-0.005740867690279721,0.0048253355891467,1.0,0.0,2.0,0.0048253355891467,0.0042253355891467,0.0038253355891467,0.0028253355891467,fold_2019,2019
2019-12-05,29,5,5,0.03293453674729826,0.028702065688508027,0.0021162355293951156,1.0,0.0,2.0,0.0021162355293951156,0.0015162355293951157,0.0011162355293951156,0.00011623552939511554,fold_2019,2019
2019-12-12,30,6,6,-0.0015174583697927999,0.0057564692392580675,-0.0036369638045254337,1.0,0.0,2.0,-0.0036369638045254337,-0.004236963804525434,-0.004636963804525433,-0.005636963804525434,fold_2019,2019
2019-12-19,30,6,6,-0.0022791639768750837,0.015137737282666599,-0.008708450629770841,1.0,0.0,2.0,-0.008708450629770841,-0.00930845062977084,-0.00970845062977084,-0.010708450629770841,fold_2019,2019
2019-12-26,30,6,6,0.009144706760135032,0.004700051217451884,0.002222327771341574,1.0,0.0,2.0,0.002222327771341574,0.0016223277713415742,0.001222327771341574,0.00022232777134157397,fold_2019,2019
2020-01-02,30,6,6,0.01354638858689365,0.0013652892514380338,0.006090549667727808,1.0,0.0,2.0,0.006090549667727808,0.005490549667727808,0.005090549667727808,0.004090549667727808,fold_2020,2020
2020-01-09,30,6,6,0.0073094288678659,-0.006919212277090417,0.007114320572478159,1.0,0.0,2.0,0.007114320572478159,0.006514320572478159,0.006114320572478159,0.005114320572478159,fold_2020,2020
2020-01-16,26,5,5,-0.07065224057161412,-0.00696979891447244,-0.03184122082857084,1.0,0.0,2.0,-0.03184122082857084,-0.032441220828570844,-0.03284122082857084,-0.03384122082857084,fold_2020,2020
2020-01-23,26,5,5,0.0243259394579347,0.00827813114960586,0.00802390415416442,1.0,0.0,2.0,0.00802390415416442,0.007423904154164419,0.007023904154164419,0.006023904154164419,fold_2020,2020
2020-02-07,30,6,6,0.017722834645580315,0.01804984241895305,-0.0001635038866863673,1.0,0.0,2.0,-0.0001635038866863673,-0.0007635038866863672,-0.0011635038866863673,-0.0021635038866863673,fold_2020,2020
2020-02-14,30,6,6,-0.002755358584056866,0.016246076738210883,-0.009500717661133874,1.0,0.0,2.0,-0.009500717661133874,-0.010100717661133874,-0.010500717661133873,-0.011500717661133874,fold_2020,2020
2020-02-21,30,6,6,-0.0292458475174986,-0.08516914783831796,0.027961650160409676,1.0,0.0,2.0,0.027961650160409676,0.027361650160409676,0.026961650160409675,0.025961650160409674,fold_2020,2020
2020-02-28,25,5,5,0.009479900216869981,0.0068734812531850405,0.0013032094818424705,1.0,0.0,2.0,0.0013032094818424705,0.0007032094818424705,0.00030320948184247047,-0.0006967905181575296,fold_2020,2020
2020-03-06,25,5,5,0.03424552151071328,-0.045223523851546696,0.03973452268112999,1.0,0.0,2.0,0.03973452268112999,0.039134522681129984,0.038734522681129986,0.037734522681129985,fold_2020,2020
2020-03-13,30,6,6,-0.05768508218281048,-0.10431575903400314,0.02331533842559633,1.0,0.0,2.0,0.02331533842559633,0.02271533842559633,0.02231533842559633,0.021315338425596332,fold_2020,2020
2020-03-20,30,6,6,0.004671787630318134,0.06616875957945874,-0.030748485974570302,1.0,0.0,2.0,-0.030748485974570302,-0.0313484859745703,-0.0317484859745703,-0.0327484859745703,fold_2020,2020
2020-03-27,30,6,6,0.046373481834239734,0.05395689871560378,-0.0037917084406820234,1.0,0.0,2.0,-0.0037917084406820234,-0.004391708440682023,-0.004791708440682023,-0.0057917084406820234,fold_2020,2020
2020-04-03,30,6,6,0.0446175083612614,0.0005693360551629498,0.022024086153049228,1.0,0.0,2.0,0.022024086153049228,0.021424086153049228,0.021024086153049227,0.02002408615304923,fold_2020,2020
2020-04-13,30,6,6,-0.04075897197377424,-0.0174293258397529,-0.011664823067010669,1.0,0.0,2.0,-0.011664823067010669,-0.012264823067010669,-0.01266482306701067,-0.01366482306701067,fold_2020,2020
2020-04-20,30,6,6,-0.018387990026645835,-0.0142644557384142,-0.0020617671441158173,1.0,0.0,2.0,-0.0020617671441158173,-0.002661767144115817,-0.0030617671441158173,-0.004061767144115817,fold_2020,2020
2020-04-27,30,6,6,0.03427393583584926,0.05919791925817939,-0.012461991711165063,1.0,0.0,2.0,-0.012461991711165063,-0.013061991711165063,-0.013461991711165064,-0.014461991711165063,fold_2020,2020
2020-05-07,30,6,6,-0.01872814057864795,-0.024156077149186463,0.0027139682852692568,1.0,0.0,2.0,0.0027139682852692568,0.002113968285269257,0.0017139682852692567,0.0007139682852692567,fold_2020,2020
2020-05-14,30,6,6,0.04198127529920526,0.04361852820315918,-0.0008186264519769587,1.0,0.0,2.0,-0.0008186264519769587,-0.0014186264519769586,-0.0018186264519769587,-0.0028186264519769588,fold_2020,2020
2020-05-21,30,6,6,-0.0016779770597673497,0.0041485211113761,-0.0029132490855717248,1.0,0.0,2.0,-0.0029132490855717248,-0.0035132490855717246,-0.003913249085571725,-0.004913249085571725,fold_2020,2020
2020-05-28,30,6,6,0.019451816245593133,0.008551221844933201,0.005450297200329966,1.0,0.0,2.0,0.005450297200329966,0.004850297200329966,0.004450297200329966,0.003450297200329966,fold_2020,2020
2020-06-04,30,6,6,0.0031390525840162002,-0.005845131691863283,0.004492092137939742,1.0,0.0,2.0,0.004492092137939742,0.003892092137939742,0.0034920921379397417,0.0024920921379397417,fold_2020,2020
2020-06-11,30,6,6,0.008259132473263266,-0.0014828377259234998,0.004870985099593383,1.0,0.0,2.0,0.004870985099593383,0.004270985099593383,0.0038709850995933826,0.0028709850995933825,fold_2020,2020
2020-06-18,30,6,6,0.0020185034774977,-0.020893660773828635,0.011456082125663167,1.0,0.0,2.0,0.011456082125663167,0.010856082125663167,0.010456082125663166,0.009456082125663167,fold_2020,2020
2020-06-29,30,6,6,0.026001800617048154,0.04461877267751471,-0.009308486030233279,1.0,0.0,2.0,-0.009308486030233279,-0.009908486030233279,-0.01030848603023328,-0.011308486030233279,fold_2020,2020
2020-07-06,30,6,6,0.020051506531906366,0.012205596822642566,0.0039229548546319,1.0,0.0,2.0,0.0039229548546319,0.0033229548546319003,0.0029229548546319,0.0019229548546319001,fold_2020,2020
2020-07-13,30,6,6,0.009719656905962668,-0.030702105796597285,0.020210881351279977,1.0,0.0,2.0,0.020210881351279977,0.019610881351279977,0.019210881351279976,0.018210881351279976,fold_2020,2020
2020-07-20,30,6,6,0.012239782083573519,0.013265681890018649,-0.0005129499032225648,1.0,0.0,2.0,-0.0005129499032225648,-0.0011129499032225647,-0.0015129499032225649,-0.002512949903222565,fold_2020,2020
2020-07-27,30,6,6,0.022972978725997985,-0.002243411396241283,0.012608195061119635,1.0,0.0,2.0,0.012608195061119635,0.012008195061119635,0.011608195061119635,0.010608195061119634,fold_2020,2020
2020-08-03,30,6,6,0.009091033536220617,0.015419886483474017,-0.0031644264736267,1.0,0.0,2.0,-0.0031644264736267,-0.0037644264736267,-0.0041644264736267,-0.0051644264736267,fold_2020,2020
2020-08-10,30,6,6,0.0052204584917774,-0.014162074167896617,0.009691266329837009,1.0,0.0,2.0,0.009691266329837009,0.009091266329837009,0.008691266329837008,0.007691266329837009,fold_2020,2020
2020-08-17,30,6,6,0.018158827383561834,0.010221452425900467,0.003968687478830684,1.0,0.0,2.0,0.003968687478830684,0.003368687478830684,0.0029686874788306837,0.0019686874788306837,fold_2020,2020
2020-08-24,30,6,6,0.029619022000097032,0.021118460734934702,0.004250280632581165,1.0,0.0,2.0,0.004250280632581165,0.003650280632581165,0.003250280632581165,0.002250280632581165,fold_2020,2020
2020-08-31,30,6,6,0.00395331606370255,-0.0054138447051279995,0.004683580384415275,1.0,0.0,2.0,0.004683580384415275,0.0040835803844152755,0.0036835803844152753,0.0026835803844152753,fold_2020,2020
2020-09-07,30,6,6,-0.015118638162359968,-0.005184877734360734,-0.0049668802139996165,1.0,0.0,2.0,-0.0049668802139996165,-0.005566880213999616,-0.0059668802139996166,-0.006966880213999617,fold_2020,2020
2020-09-14,30,6,6,0.0033177860098077172,0.007752034763243717,-0.0022171243767179997,1.0,0.0,2.0,-0.0022171243767179997,-0.0028171243767179995,-0.0032171243767179997,-0.004217124376718,fold_2020,2020
2020-09-21,30,6,6,-0.007299509394797666,-0.040642350411994516,0.016671420508598427,1.0,0.0,2.0,0.016671420508598427,0.016071420508598427,0.015671420508598426,0.014671420508598427,fold_2020,2020
2020-09-28,30,6,6,0.04196042746680146,0.025545286851568528,0.008207570307616466,1.0,0.0,2.0,0.008207570307616466,0.007607570307616466,0.007207570307616466,0.006207570307616466,fold_2020,2020
2020-10-13,30,6,6,-0.00018134560318029984,-0.005153038187439949,0.0024858462921298246,1.0,0.0,2.0,0.0024858462921298246,0.0018858462921298247,0.0014858462921298245,0.0004858462921298245,fold_2020,2020
2020-10-20,30,6,6,0.003542885944377166,-0.016566855980235266,0.010054870962306216,1.0,0.0,2.0,0.010054870962306216,0.009454870962306216,0.009054870962306217,0.008054870962306216,fold_2020,2020
2020-10-27,30,6,6,-0.00802452529789605,-0.015038164578275717,0.003506819640189834,1.0,0.0,2.0,0.003506819640189834,0.002906819640189834,0.002506819640189834,0.0015068196401898338,fold_2020,2020
2020-11-03,30,6,6,0.015484220336657632,0.0033053896862256164,0.006089415325216008,1.0,0.0,2.0,0.006089415325216008,0.005489415325216008,0.005089415325216008,0.004089415325216008,fold_2020,2020
2020-11-10,30,6,6,0.00849207896226855,0.003504718703457567,0.0024936801294054914,1.0,0.0,2.0,0.0024936801294054914,0.0018936801294054915,0.0014936801294054914,0.0004936801294054913,fold_2020,2020
2020-11-17,30,6,6,0.02499933480319395,0.020922973414955946,0.0020381806941190024,1.0,0.0,2.0,0.0020381806941190024,0.0014381806941190026,0.0010381806941190024,3.8180694119002365e-05,fold_2020,2020
2020-11-24,30,6,6,0.003632800596772883,0.01812487007478772,-0.007246034739007418,1.0,0.0,2.0,-0.007246034739007418,-0.007846034739007418,-0.008246034739007417,-0.009246034739007418,fold_2020,2020
2020-12-01,30,6,6,0.00046093779072941665,0.008239312487479783,-0.003889187348375183,1.0,0.0,2.0,-0.003889187348375183,-0.004489187348375183,-0.004889187348375183,-0.0058891873483751835,fold_2020,2020
2020-12-08,30,6,6,0.010058400455297265,0.0365790276719892,-0.013260313608345967,1.0,0.0,2.0,-0.013260313608345967,-0.013860313608345966,-0.014260313608345968,-0.015260313608345967,fold_2020,2020
2020-12-15,30,6,6,0.005079388473343216,0.02349859502758965,-0.009209603277123217,1.0,0.0,2.0,-0.009209603277123217,-0.009809603277123217,-0.010209603277123218,-0.011209603277123217,fold_2020,2020
2020-12-22,30,6,6,0.0047817296306444336,-0.018930649088239302,0.011856189359441868,1.0,0.0,2.0,0.011856189359441868,0.011256189359441868,0.010856189359441867,0.009856189359441868,fold_2020,2020
2020-12-29,30,6,6,0.03836557330445697,0.031831229260675005,0.003267172021890981,1.0,0.0,2.0,0.003267172021890981,0.002667172021890981,0.002267172021890981,0.0012671720218909808,fold_2020,2020
2021-01-04,30,6,6,-0.0013329835325255161,0.004994060496174118,-0.003163522014349817,1.0,0.0,2.0,-0.003163522014349817,-0.003763522014349817,-0.004163522014349818,-0.005163522014349817,fold_2021,2021
2021-01-11,30,6,6,-0.013083465139119649,0.007161563007095934,-0.010122514073107792,1.0,0.0,2.0,-0.010122514073107792,-0.010722514073107791,-0.01112251407310779,-0.012122514073107792,fold_2021,2021
2021-01-18,30,6,6,-0.029749530482318015,-0.03234132724336685,0.0012958983805244177,1.0,0.0,2.0,0.0012958983805244177,0.0006958983805244178,0.0002958983805244177,-0.0007041016194755823,fold_2021,2021
2021-01-25,30,6,6,-0.005975823696744699,0.018513527325096868,-0.012244675510920783,1.0,0.0,2.0,-0.012244675510920783,-0.012844675510920783,-0.013244675510920782,-0.014244675510920783,fold_2021,2021
2021-02-01,30,6,6,0.020717361371867166,-0.005185572081047217,0.012951466726457191,1.0,0.0,2.0,0.012951466726457191,0.012351466726457191,0.01195146672645719,0.010951466726457191,fold_2021,2021
2021-02-08,30,6,6,0.0640409858060233,0.06459341747903426,-0.00027621583650547926,1.0,0.0,2.0,-0.00027621583650547926,-0.0008762158365054792,-0.0012762158365054793,-0.0022762158365054793,fold_2021,2021
2021-02-22,30,6,6,0.0033691105845431828,0.0021029241244786188,0.000633093230032282,1.0,0.0,2.0,0.000633093230032282,3.309323003228206e-05,-0.000366906769967718,-0.001366906769967718,fold_2021,2021
2021-03-01,30,6,6,0.031541747752487165,0.0168679296639928,0.007336909044247183,1.0,0.0,2.0,0.007336909044247183,0.006736909044247183,0.006336909044247183,0.005336909044247183,fold_2021,2021
2021-03-08,30,6,6,0.011227048170981165,-0.025725289122606132,0.018476168646793648,1.0,0.0,2.0,0.018476168646793648,0.017876168646793648,0.017476168646793647,0.016476168646793646,fold_2021,2021
2021-03-15,30,6,6,0.0043990724015473,-0.027462426453297665,0.015930749427422484,1.0,0.0,2.0,0.015930749427422484,0.015330749427422484,0.014930749427422483,0.013930749427422484,fold_2021,2021
2021-03-22,30,6,6,-0.014530382252754081,0.010615612549478319,-0.0125729974011162,1.0,0.0,2.0,-0.0125729974011162,-0.0131729974011162,-0.013572997401116199,-0.0145729974011162,fold_2021,2021
2021-03-29,30,6,6,0.01441266688099765,0.009828399713695432,0.0022921335836511084,1.0,0.0,2.0,0.0022921335836511084,0.0016921335836511085,0.0012921335836511083,0.0002921335836511083,fold_2021,2021
2021-04-06,30,6,6,0.004681859271359568,-0.014724370107322448,0.009703114689341008,1.0,0.0,2.0,0.009703114689341008,0.009103114689341009,0.00870311468934101,0.007703114689341008,fold_2021,2021
2021-04-13,30,6,6,0.03569053705776496,0.034515620683739284,0.0005874581870128383,1.0,0.0,2.0,0.0005874581870128383,-1.2541812987161669e-05,-0.00041254181298716174,-0.0014125418129871618,fold_2021,2021
2021-04-20,30,6,6,0.014659146439798034,0.012157302220990816,0.0012509221094036092,1.0,0.0,2.0,0.0012509221094036092,0.0006509221094036093,0.0002509221094036092,-0.0007490778905963908,fold_2021,2021
2021-04-27,30,6,6,0.04066116328940695,0.05424980189008652,-0.006794319300339784,1.0,0.0,2.0,-0.006794319300339784,-0.007394319300339784,-0.007794319300339784,-0.008794319300339784,fold_2021,2021
2021-05-07,30,6,6,-0.01667699271986575,0.017489395014542785,-0.017083193867204267,1.0,0.0,2.0,-0.017083193867204267,-0.017683193867204267,-0.018083193867204268,-0.019083193867204265,fold_2021,2021
2021-05-14,30,6,6,-0.0285444984342822,-0.057539755368854806,0.014497628467286304,1.0,0.0,2.0,0.014497628467286304,0.013897628467286304,0.013497628467286304,0.012497628467286304,fold_2021,2021
2021-05-21,30,6,6,-0.0009427635064286009,0.010069505474899286,-0.005506134490663944,1.0,0.0,2.0,-0.005506134490663944,-0.0061061344906639435,-0.006506134490663944,-0.007506134490663944,fold_2021,2021
2021-05-28,30,6,6,0.03915715554946177,0.011437351700760767,0.0138599019243505,1.0,0.0,2.0,0.0138599019243505,0.0132599019243505,0.012859901924350499,0.0118599019243505,fold_2021,2021
2021-06-04,30,6,6,-0.003882245078469049,-0.0049236546633756,0.0005207047924532754,1.0,0.0,2.0,0.0005207047924532754,-7.929520754672455e-05,-0.0004792952075467246,-0.0014792952075467246,fold_2021,2021
2021-06-11,30,6,6,-0.04767232872251274,-0.029714304799002802,-0.008979011961754968,1.0,0.0,2.0,-0.008979011961754968,-0.009579011961754967,-0.009979011961754967,-0.010979011961754968,fold_2021,2021
2021-06-21,30,6,6,0.035737082191619994,0.0523800342048599,-0.008321476006619952,1.0,0.0,2.0,-0.008321476006619952,-0.008921476006619952,-0.009321476006619953,-0.010321476006619952,fold_2021,2021
2021-06-28,30,6,6,0.01778364741346315,0.011408709246907034,0.0031874690832780573,1.0,0.0,2.0,0.0031874690832780573,0.0025874690832780574,0.0021874690832780572,0.0011874690832780572,fold_2021,2021
2021-07-05,30,6,6,-0.030459419289363614,-0.023891489470524566,-0.0032839649094195244,1.0,0.0,2.0,-0.0032839649094195244,-0.0038839649094195242,-0.004283964909419524,-0.005283964909419524,fold_2021,2021
2021-07-12,30,6,6,-0.005525926811035435,0.0008288533165936675,-0.003177390063814551,1.0,0.0,2.0,-0.003177390063814551,-0.0037773900638145507,-0.0041773900638145504,-0.005177390063814551,fold_2021,2021
2021-07-19,30,6,6,0.00989639415351545,0.009156843244011949,0.0003697754547517503,1.0,0.0,2.0,0.0003697754547517503,-0.00023022454524824966,-0.0006302245452482497,-0.0016302245452482498,fold_2021,2021
2021-07-26,30,6,6,-0.0005483320456826186,0.011101662033920498,-0.005824997039801558,1.0,0.0,2.0,-0.005824997039801558,-0.006424997039801558,-0.006824997039801558,-0.007824997039801558,fold_2021,2021
2021-08-02,30,6,6,0.014273759089346201,-0.019469929816214784,0.01687184445278049,1.0,0.0,2.0,0.01687184445278049,0.01627184445278049,0.01587184445278049,0.01487184445278049,fold_2021,2021
2021-08-09,30,6,6,0.024984785529503162,0.03325802063532795,-0.004136617552912393,1.0,0.0,2.0,-0.004136617552912393,-0.004736617552912393,-0.005136617552912393,-0.006136617552912393,fold_2021,2021
2021-08-16,30,6,6,0.029500597079299112,-0.0030906080403446333,0.016295602559821872,1.0,0.0,2.0,0.016295602559821872,0.015695602559821872,0.015295602559821871,0.014295602559821872,fold_2021,2021
2021-08-23,30,6,6,0.014932300922548799,0.021384544495580016,-0.003226121786515609,1.0,0.0,2.0,-0.003226121786515609,-0.0038261217865156088,-0.004226121786515609,-0.005226121786515609,fold_2021,2021
2021-08-30,30,6,6,0.04462131528277887,0.0037010400860109666,0.020460137598383953,1.0,0.0,2.0,0.020460137598383953,0.019860137598383953,0.019460137598383952,0.018460137598383955,fold_2021,2021
2021-09-06,30,6,6,-0.006228456190149101,0.026607910612767228,-0.016418183401458165,1.0,0.0,2.0,-0.016418183401458165,-0.017018183401458165,-0.017418183401458166,-0.018418183401458163,fold_2021,2021
2021-09-13,30,6,6,0.0086570383700695,-0.00690780089670177,0.007782419633385634,1.0,0.0,2.0,0.007782419633385634,0.0071824196333856345,0.006782419633385634,0.005782419633385634,fold_2021,2021
2021-09-22,30,6,6,0.024118230604383433,0.07251534477765444,-0.0241985570866355,1.0,0.0,2.0,-0.0241985570866355,-0.0247985570866355,-0.0251985570866355,-0.0261985570866355,fold_2021,2021
