test_year,selected_alpha,train_start,train_end,train_rows,test_rows,test_days,pearson_ic_mean,rank_ic_mean,rank_icir,rank_ic_hit_rate,target_r2,target_mae,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_1bps_annual_return,net_1bps_annual_volatility,net_1bps_sharpe,net_1bps_max_drawdown,net_1bps_total_return,net_1bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,train_start_year,train_end_year,ml_feature_count
2020,100.0,2015-01-05,2019-12-30,33062,7290,243,0.026556148149210024,0.03500584580592578,0.1725296335605483,0.5432098765432098,0.00031192682595582166,0.5164438893110339,0.07847733962792988,0.06392249914575203,1.2276951101206295,-0.06868505000452019,0.07648638676613784,0.51440329218107,0.028077339627929878,0.06392249914575203,0.439240330136494,-0.09060391336613016,0.02542983960762668,0.49382716049382713,-0.07272266037207008,0.06392249914575203,-1.137669229831776,-0.13941013310812278,-0.0695605722124657,0.46502057613168724,-0.17352266037207015,0.06392249914575203,-2.714578789800048,-0.19802267110333216,-0.15578441758570982,0.3786008230452675,2015,2019,102
