feature_name,product,correlation,observations
tsmom_20,AG,-0.1112016331370194,1194
tsmom_20,AL,0.13710492016843134,1194
tsmom_20,AU,-0.10736631847846881,1194
tsmom_20,BU,0.04701015105621743,1194
tsmom_20,C,-0.03659378996880066,1194
tsmom_20,CF,-0.09046846544324064,1194
tsmom_20,CU,-0.04102314770321955,1194
tsmom_20,EG,0.013054421912060486,234
tsmom_20,FG,-0.16736297104078418,1194
tsmom_20,FU,0.037213351941617276,537
tsmom_20,HC,0.0922111497281854,1194
tsmom_20,I,0.07813362152181967,1194
tsmom_20,J,0.13639775779083363,1194
tsmom_20,JM,0.029199122919972988,1194
tsmom_20,M,-0.02265632736733572,1194
tsmom_20,MA,0.01913950255403248,1194
tsmom_20,NI,0.002829358578259424,1140
tsmom_20,OI,-0.05560259122405456,1194
tsmom_20,P,0.01413574448987185,1194
tsmom_20,PP,0.0084287186986217,1194
tsmom_20,RB,0.07511152087689109,1194
tsmom_20,RM,-0.07260474407657504,1194
tsmom_20,RU,-0.009991428874483663,1194
tsmom_20,SC,0.008186415564525732,408
tsmom_20,SR,-0.03121075219359625,1194
tsmom_20,TA,-0.04061859216158016,1194
tsmom_20,V,0.01615093759022747,1194
tsmom_20,Y,0.0016045816402913032,1194
tsmom_20,ZN,-0.04745530224617584,1194
csmom_20,AG,-0.09811364497613595,1194
csmom_20,AL,0.05686891840599013,1194
csmom_20,AU,-0.0120854246682937,1194
csmom_20,BU,0.04678775896418477,1194
csmom_20,C,-0.06611105396274441,1194
csmom_20,CF,-0.10307321576113918,1194
csmom_20,CU,-0.1068494560641443,1194
csmom_20,EG,-0.03820409835490422,234
csmom_20,FG,-0.15172702861137777,1194
csmom_20,FU,-0.036021534746915,574
csmom_20,HC,0.048829785017208534,1194
csmom_20,I,0.05797945856647882,1194
csmom_20,J,0.07643248306213665,1194
csmom_20,JM,0.005863395810543667,1194
csmom_20,M,0.027155410171593192,1194
csmom_20,MA,-0.0019530876120812696,1194
csmom_20,NI,-0.02728681002689867,1140
csmom_20,OI,-0.06609157507778324,1194
csmom_20,P,0.006665187224578761,1194
csmom_20,PP,-0.024140436448196256,1194
csmom_20,RB,0.008461002133923024,1194
csmom_20,RM,-0.03999106997871707,1194
csmom_20,RU,0.015858471409530128,1194
csmom_20,SC,0.01188994475030132,408
csmom_20,SR,0.034406798812867075,1194
csmom_20,TA,-0.05167088038164908,1194
csmom_20,V,0.02281441569075275,1194
csmom_20,Y,0.031805804601866695,1194
csmom_20,ZN,-0.1144085145324164,1194
trend_efficiency_20,AG,-0.009921972035354753,1194
trend_efficiency_20,AL,-0.10803716436119369,1194
trend_efficiency_20,AU,0.07347441938982008,1194
trend_efficiency_20,BU,-0.1018345119732408,1194
trend_efficiency_20,C,-0.01582161955155372,1194
trend_efficiency_20,CF,-0.019704755490186424,1194
trend_efficiency_20,CU,0.010893077655794852,1194
trend_efficiency_20,EG,-0.03041567448470928,234
trend_efficiency_20,FG,-0.09920816277502341,1194
trend_efficiency_20,FU,0.02521382565352221,537
trend_efficiency_20,HC,0.009837545212088681,1194
trend_efficiency_20,I,0.010779761354971842,1194
trend_efficiency_20,J,0.08358874847780297,1194
trend_efficiency_20,JM,0.011782315576036498,1194
trend_efficiency_20,M,0.022431725033173044,1194
trend_efficiency_20,MA,-0.05006956170267281,1194
trend_efficiency_20,NI,0.055928830840573866,1140
trend_efficiency_20,OI,-0.06232284088996688,1194
trend_efficiency_20,P,-0.01572218381064572,1194
trend_efficiency_20,PP,0.016901515436839723,1194
trend_efficiency_20,RB,-0.0004638715784818307,1194
trend_efficiency_20,RM,0.004398170590402341,1194
trend_efficiency_20,RU,-0.10198353505272537,1194
trend_efficiency_20,SC,-0.16900275666275952,408
trend_efficiency_20,SR,0.035469913935733094,1194
trend_efficiency_20,TA,0.0026525921109071585,1194
trend_efficiency_20,V,0.05278009900287314,1194
trend_efficiency_20,Y,-0.10440206766154288,1194
trend_efficiency_20,ZN,0.026264730919191615,1194
realized_vol_20,AG,0.046906087254623974,1204
realized_vol_20,AL,-0.04336533950026805,1204
realized_vol_20,AU,0.07086307497706112,1204
realized_vol_20,BU,-0.02375417177227966,1204
realized_vol_20,C,-0.016665880285326996,1204
realized_vol_20,CF,-0.050236029907283514,1204
realized_vol_20,CU,-0.037498663151745534,1204
realized_vol_20,EG,-0.12748720617573076,244
realized_vol_20,FG,-0.0022748232934538875,1204
realized_vol_20,FU,0.14422873039455658,537
realized_vol_20,HC,0.08449475710458959,1204
realized_vol_20,I,-0.057134063717551954,1204
realized_vol_20,J,0.10872287587728185,1204
realized_vol_20,JM,0.06579693315682042,1204
realized_vol_20,M,-0.03923933153840148,1204
realized_vol_20,MA,-0.10596768029472092,1204
realized_vol_20,NI,-0.0664300027250781,1150
realized_vol_20,OI,-0.07552814010414545,1204
realized_vol_20,P,0.10225617031272496,1204
realized_vol_20,PP,0.05378741701184652,1204
realized_vol_20,RB,0.10413758960836697,1204
realized_vol_20,RM,-0.046655569287750234,1204
realized_vol_20,RU,-0.05223860865969169,1204
realized_vol_20,SA,0.5,3
realized_vol_20,SC,-0.13605445250632806,418
realized_vol_20,SR,0.0359846375981855,1204
realized_vol_20,TA,-0.06036746769285092,1204
realized_vol_20,V,-0.02342212829947109,1204
realized_vol_20,Y,0.06559994076649245,1204
realized_vol_20,ZN,0.06785678459015881,1204
momentum_quality_20,AG,-0.10931923471471218,1194
momentum_quality_20,AL,0.1347193200850479,1194
momentum_quality_20,AU,-0.10557262600965149,1194
momentum_quality_20,BU,0.047729576570295286,1194
momentum_quality_20,C,-0.03556498271434094,1194
momentum_quality_20,CF,-0.08971183883647427,1194
momentum_quality_20,CU,-0.0399042598896202,1194
momentum_quality_20,EG,0.013651955447225288,234
momentum_quality_20,FG,-0.1690266394666564,1194
momentum_quality_20,FU,0.03488551474740212,537
momentum_quality_20,HC,0.09266779187450824,1194
momentum_quality_20,I,0.07935267100090501,1194
momentum_quality_20,J,0.13715915349430757,1194
momentum_quality_20,JM,0.026549604463657072,1194
momentum_quality_20,M,-0.02093865498320743,1194
momentum_quality_20,MA,0.018037625585622403,1194
momentum_quality_20,NI,0.0029999294114245205,1140
momentum_quality_20,OI,-0.056602611088252285,1194
momentum_quality_20,P,0.013685679682376007,1194
momentum_quality_20,PP,0.007013723744332354,1194
momentum_quality_20,RB,0.0764683208344803,1194
momentum_quality_20,RM,-0.07299270837135381,1194
momentum_quality_20,RU,-0.010073945220792099,1194
momentum_quality_20,SC,0.00833889601328117,408
momentum_quality_20,SR,-0.02938810322608071,1194
momentum_quality_20,TA,-0.03967475461274131,1194
momentum_quality_20,V,0.015647809939580395,1194
momentum_quality_20,Y,0.0029688542491462964,1194
momentum_quality_20,ZN,-0.0467718159318194,1194
vol_managed_momentum_20,AG,-0.0697784413895169,1194
vol_managed_momentum_20,AL,0.1385670209940654,1194
vol_managed_momentum_20,AU,-0.09795749519202172,1194
vol_managed_momentum_20,BU,0.09571005077065818,1194
vol_managed_momentum_20,C,-0.013902566392521758,1194
vol_managed_momentum_20,CF,-0.066153495945394,1194
vol_managed_momentum_20,CU,0.041801205292050676,1194
vol_managed_momentum_20,EG,-0.026499863026207656,234
vol_managed_momentum_20,FG,-0.05809463100817038,1194
vol_managed_momentum_20,FU,0.12090045325581136,537
vol_managed_momentum_20,HC,0.1067312772829473,1194
vol_managed_momentum_20,I,0.07638947763395314,1194
vol_managed_momentum_20,J,0.12904350694442995,1194
vol_managed_momentum_20,JM,-0.037172930194301075,1194
vol_managed_momentum_20,M,0.011673828237791223,1194
vol_managed_momentum_20,MA,0.011211045812204674,1194
vol_managed_momentum_20,NI,0.060970094378504855,1140
vol_managed_momentum_20,OI,-0.024191744809517378,1194
vol_managed_momentum_20,P,0.03034209234478321,1194
vol_managed_momentum_20,PP,0.023987952965964756,1194
vol_managed_momentum_20,RB,0.11182182715264695,1194
vol_managed_momentum_20,RM,-0.04133009018127213,1194
vol_managed_momentum_20,RU,-0.01976297865102968,1194
vol_managed_momentum_20,SC,0.1343773267403355,408
vol_managed_momentum_20,SR,-0.03075517454771499,1194
vol_managed_momentum_20,TA,0.0027650765894801977,1194
