feature_name,source_factor_id,source_factor,horizon,coverage,missing_rate,stale_rate,ic_mean,ic_std,icir,ic_hit_rate,ic_t_nw,ic_p_nw,rank_ic_mean,rank_ic_std,rank_icir,rank_ic_hit_rate,rank_ic_t_nw,rank_ic_p_nw,ic_days,rank_ic_days,nonoverlap_rank_ic_mean,nonoverlap_rank_ic_t,nonoverlap_rank_ic_p,pooled_beta,pooled_t_two_way_cluster,pooled_p_two_way_cluster,pooled_observations,group_spread,group_monotonicity,group_days,gross_annual_return,gross_sharpe,average_one_way_turnover,gross_max_drawdown,net_1bps_annual_return,net_1bps_sharpe,net_3bps_annual_return,net_3bps_sharpe,net_5bps_annual_return,net_5bps_sharpe,rank_ic_q_bh
tsmom_20,1,时间序列动量,1,0.9691262367385862,0.030873763261413778,0.0017582548575515557,-0.0004300755460476544,0.2832615710373617,-0.001518298244525828,0.501669449081803,-0.05353212793475039,0.9573079329495872,-0.009928867445911298,0.28213285817111244,-0.03519216978225727,0.48163606010016696,-1.2547535881615512,0.2095682256416176,1198,1198,-0.009928867445911298,-1.2547535881615512,0.2095682256416176,4.5720939532780056e-05,0.4090444255895612,0.6825070591133502,32387,0.00011873838775082433,0.7,1198,0.01496103685660386,0.1792545620836131,0.1961602671118531,-0.14396942481952157,0.010017798125385152,0.12002221274978533,0.00013132066294777102,0.0015731820784021038,-0.00975515679948963,-0.1168503367957876,
tsmom_20,1,时间序列动量,5,0.9691262367385862,0.030873763261413778,0.0017582548575515557,0.0013207975258692892,0.2669947058555832,0.004946905301499519,0.5041876046901173,0.09647375118114093,0.9231443201919914,-0.00530910309198301,0.2675879449756566,-0.01984059144542553,0.4966499162479062,-0.3923445370619267,0.6948036603695329,1194,1194,-0.010909086585035222,-0.6483964700835507,0.5167285528368708,0.00030194806969052523,0.8562361942639286,0.3918671461446048,32169,0.0009809996340061347,0.7,1194,,,,,,,,,,,0.8647349221757863
tsmom_20,1,时间序列动量,20,0.9691262367385862,0.030873763261413778,0.0017582548575515557,0.012427607733814256,0.26378122074746996,0.047113314960778745,0.5165394402035624,0.5454701283536775,0.585430219852427,-0.00019971553182047437,0.2578702742633532,-0.0007744806274821441,0.48261238337574214,-0.009127279487750342,0.9927175857276929,1179,1179,-0.012951732986800198,-0.45235973721323147,0.6510098474493207,0.0008851372892421447,1.0021756384372915,0.31625877158894367,31633,0.002676640738084771,0.39999999999999997,1179,,,,,,,,,,,
csmom_20,2,横截面动量,1,0.9821790439861724,0.017820956013827605,0.243741804744308,0.0019434425366096604,0.3097174385029965,0.006274888963318279,0.505008347245409,0.21896570066795754,0.8266767663085689,-0.009076089603128683,0.30501523993080754,-0.029756184003093048,0.493322203672788,-1.0532855837568664,0.292210124085146,1198,1198,-0.009076089603128683,-1.0532855837568664,0.292210124085146,7.367969841738904e-05,0.6023324864003717,0.5469528404355462,32478,0.00026291778260682916,0.09999999999999999,1198,0.03312764060846047,0.34463816193571445,0.18443238731218697,-0.12721108779192802,0.02847994444819334,0.2962545051274948,0.019184552127659134,0.19951684505451422,0.009889159807124912,0.10282157326069351,
csmom_20,2,横截面动量,5,0.9821790439861724,0.017820956013827605,0.243741804744308,0.007336551374488955,0.30394549489288003,0.024137720406333336,0.5159128978224455,0.47502258637762573,0.6347708745950067,0.0005108874195687556,0.29712314316655003,0.001719446738897689,0.516750418760469,0.0340497945553825,0.9728374433864773,1194,1194,-0.011252677491315493,-0.6091667859201512,0.5424138932619302,0.000490564333383298,1.2298011109683293,0.2187715921035892,32206,0.0019764261068705305,0.6,1194,,,,,,,,,,,0.9757595174076832
csmom_20,2,横截面动量,20,0.9821790439861724,0.017820956013827605,0.243741804744308,0.013772187591542593,0.2925113678933894,0.04708257217737293,0.5165394402035624,0.5447917546386846,0.5858967502132544,0.0038433880146611556,0.2798764766946343,0.01373244389829365,0.4944868532654792,0.16251795086891466,0.8708979934371472,1179,1179,-0.014502311767069221,-0.47615732633723257,0.6339622987406346,0.0010506643897471833,1.0096491725526462,0.31266340202159526,31653,0.0033057689049598394,0.7,1179,,,,,,,,,,,
trend_efficiency_20,3,趋势效率,1,0.9691262367385862,0.030873763261413778,0.0017582548575515557,0.002233587052651289,0.2510902882063461,0.008895553343009932,0.5183639398998331,0.3151504306009018,0.7526474398167312,0.004719633328625317,0.24046046255215045,0.019627481701286902,0.5233722871452421,0.7048296596500372,0.4809162484161853,1198,1198,0.004719633328625317,0.7048296596500372,0.4809162484161853,2.105197801721597e-05,0.1964925794280444,0.8442246402196774,32387,-7.272210818899117e-05,0.19999999999999998,1198,-0.009162985631812908,-0.12408173615699294,0.350361713967724,-0.20750209951016918,-0.017992100823799557,-0.24361143219335962,-0.03565033120777284,-0.4825661182980309,-0.05330856159174613,-0.7213585494318604,
trend_efficiency_20,3,趋势效率,5,0.9691262367385862,0.030873763261413778,0.0017582548575515557,-0.0038840254248827407,0.25133964648783064,-0.015453293895958422,0.4882747068676717,-0.31583445041754943,0.7521281678437118,-0.003387339346445224,0.24422820450470284,-0.013869566593730568,0.4932998324958124,-0.2931261535933647,0.769425726661485,1194,1194,-0.015245793658721089,-0.9608403588449318,0.3366324424454261,-1.5709417142863815e-05,-0.03729637769925066,0.9702486936623917,32169,-0.00024476710486511324,-0.19999999999999998,1194,,,,,,,,,,,0.8901199582946591
trend_efficiency_20,3,趋势效率,20,0.9691262367385862,0.030873763261413778,0.0017582548575515557,-0.0023648174502762776,0.24488427059214066,-0.009656877693932924,0.48091603053435117,-0.12480808513299572,0.9006754864353496,-0.0030514138612761053,0.230909974466964,-0.01321473387332026,0.47837150127226463,-0.18308601915049807,0.8547305254595639,1179,1179,0.011159287494763828,0.4624470980071593,0.6437607310532532,0.0003014746489168065,0.24150648094181523,0.8091625940593645,31633,0.0010881169203838437,0.6,1179,,,,,,,,,,,
realized_vol_20,24,已实现波动率,1,0.977708904517821,0.022291095482179002,0.002145666944808678,0.024021968005003537,0.3710100634860458,0.06474748361079709,0.5289735099337748,2.265019879802299,0.023511459604718614,0.019110240735527615,0.34607605357164495,0.05521977189205146,0.5223509933774835,1.9664485687070672,0.04924681778930323,1208,1208,0.019110240735527615,1.9664485687070672,0.04924681778930323,0.0002136691433069186,1.2040812548156887,0.2285581743396886,32674,0.00044514932856403215,0.8999999999999998,1208,0.056088815399068036,0.5307926660551817,0.0805739514348786,-0.1513049763316091,0.05405835182290911,0.5115819957465051,0.0499974246705912,0.4731576310574366,0.04593649751827332,0.4347297792654128,
