trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_1bps_return,net_3bps_return,net_5bps_return,test_year
2020-04-09,30,6,6,0.015160851202914633,0.0024608794201796667,0.006349985891367483,1.0,0.0,2.0,0.0061499858913674835,0.005749985891367483,0.005349985891367483,2020
2020-04-10,30,6,6,-0.012310850363369,-0.013790288962304734,0.000739719299467867,1.0,0.0,2.0,0.000539719299467867,0.00013971929946786702,-0.00026028070053213306,2020
2020-04-13,30,6,6,-0.0009440988283403166,-0.014983042203393882,0.007019471687526782,1.0,0.0,2.0,0.006819471687526783,0.006419471687526782,0.006019471687526782,2020
2020-04-14,30,6,6,-0.0014925409178372167,0.002584496003181566,-0.0020385184605093915,1.0,0.0,2.0,-0.0022385184605093916,-0.0026385184605093913,-0.0030385184605093915,2020
2020-04-15,30,6,6,0.0004677037508767159,-0.012269261584890966,0.006368482667883841,1.0,0.0,2.0,0.006168482667883841,0.005768482667883841,0.005368482667883841,2020
2020-04-16,30,6,6,0.00182424644972375,0.006471171451176917,-0.0023234625007265836,1.0,0.0,2.0,-0.0025234625007265836,-0.0029234625007265834,-0.0033234625007265836,2020
2020-04-17,30,6,6,0.0009236237452260662,0.012535893735882599,-0.005806134995328266,1.0,0.0,2.0,-0.006006134995328266,-0.006406134995328266,-0.006806134995328266,2020
2020-04-20,30,6,6,-0.017770854359171046,-0.019297978438241867,0.0007635620395354103,1.0,0.0,2.0,0.0005635620395354103,0.00016356203953541034,-0.00023643796046458974,2020
2020-04-21,30,6,6,0.0016789998274026167,0.0031658111328550496,-0.0007434056527262164,1.0,0.0,2.0,-0.0009434056527262164,-0.0013434056527262164,-0.0017434056527262163,2020
2020-04-22,30,6,6,0.03650591984140759,0.01497745340488225,0.01076423321826267,1.0,0.0,2.0,0.01056423321826267,0.01016423321826267,0.009764233218262669,2020
2020-04-23,30,6,6,-0.0015083105022485838,-0.009279362358426498,0.003885525928088957,1.0,0.0,2.0,0.003685525928088957,0.0032855259280889573,0.002885525928088957,2020
2020-04-24,30,6,6,-0.0045465694690965995,-0.0011568325489197835,-0.001694868460088408,1.0,0.0,2.0,-0.001894868460088408,-0.0022948684600884077,-0.002694868460088408,2020
2020-04-27,30,6,6,0.005748486310553133,-0.00810807650408615,0.006928281407319641,1.0,0.0,2.0,0.006728281407319642,0.006328281407319641,0.005928281407319641,2020
2020-04-28,30,6,6,0.002552070844426883,-0.005419238863251449,0.003985654853839166,1.0,0.0,2.0,0.003785654853839166,0.003385654853839166,0.002985654853839166,2020
2020-04-29,30,6,6,0.004303391527205283,-0.003801440495267683,0.004052416011236483,1.0,0.0,2.0,0.0038524160112364827,0.003452416011236483,0.0030524160112364827,2020
2020-04-30,30,6,6,-0.00695967318638925,-0.0017285032024686668,-0.0026155849919602915,1.0,0.0,2.0,-0.0028155849919602916,-0.0032155849919602913,-0.0036155849919602915,2020
2020-05-06,30,6,6,0.006848035348111432,0.0046223045430692335,0.0011128654025210991,1.0,0.0,2.0,0.0009128654025210991,0.0005128654025210992,0.0001128654025210991,2020
2020-05-07,30,6,6,-0.001735804887744266,0.000352971081013733,-0.0010443879843789995,1.0,0.0,2.0,-0.0012443879843789995,-0.0016443879843789995,-0.0020443879843789993,2020
