feature_name,horizon,year,rank_ic_mean,rank_ic_days
multi_horizon_trend,20,2018,0.05759835692243875,243
multi_horizon_trend,20,2019,-0.003133636243465879,244
multi_horizon_trend,20,2020,0.14031439951432245,223
carry,1,2015,0.027970388659522488,244
carry,1,2016,0.012801158459167801,244
carry,1,2017,0.035686094756525455,244
carry,1,2018,0.02915790676164393,243
carry,1,2019,0.008558644553509043,244
carry,1,2020,0.06171087393617553,242
carry,5,2015,0.03255973669755771,244
carry,5,2016,0.017310839240088593,244
carry,5,2017,0.042154539912440614,244
carry,5,2018,0.04257306566681385,243
carry,5,2019,0.0064356344214487205,244
carry,5,2020,0.13747530831386115,238
carry,20,2015,0.06703734053962268,244
carry,20,2016,0.011970190786543634,244
carry,20,2017,0.1007391364329935,244
carry,20,2018,0.1254885246266949,243
carry,20,2019,0.03467764614968465,244
carry,20,2020,0.24020363965735064,223
curve_curvature,1,2015,-0.025285192677405265,244
curve_curvature,1,2016,-0.011456491670132449,244
curve_curvature,1,2017,-0.022835148843885957,244
curve_curvature,1,2018,-0.01808730804275155,243
curve_curvature,1,2019,0.010175867809893421,244
curve_curvature,1,2020,-0.016563612079016046,242
curve_curvature,5,2015,-0.02553413069572052,244
curve_curvature,5,2016,-0.011370517895820819,244
curve_curvature,5,2017,-0.016789590586810826,244
curve_curvature,5,2018,-0.018500742085061035,243
curve_curvature,5,2019,0.02360551235995719,244
curve_curvature,5,2020,-0.0441917019510237,238
curve_curvature,20,2015,-0.043021143990870515,244
curve_curvature,20,2016,0.008358925465126463,244
curve_curvature,20,2017,-0.04280140901309825,244
curve_curvature,20,2018,-0.07079617390758118,243
curve_curvature,20,2019,0.011025332207337714,244
curve_curvature,20,2020,-0.06213780926141945,223
term_structure_slope,1,2015,0.02012191592055745,244
term_structure_slope,1,2016,0.025141485696113536,244
term_structure_slope,1,2017,0.03533281511848714,244
term_structure_slope,1,2018,0.02687736379896681,243
term_structure_slope,1,2019,0.02620047929881558,244
term_structure_slope,1,2020,0.06488162779657063,242
term_structure_slope,5,2015,0.042946432477793846,244
term_structure_slope,5,2016,0.057579615284533314,244
term_structure_slope,5,2017,0.03688234352168779,244
term_structure_slope,5,2018,0.06303475028038671,243
term_structure_slope,5,2019,0.03736899964311113,244
term_structure_slope,5,2020,0.1249156392256569,238
term_structure_slope,20,2015,0.10895529670298024,244
term_structure_slope,20,2016,0.0996262935607198,244
term_structure_slope,20,2017,0.09931623931623931,244
term_structure_slope,20,2018,0.12425474309680354,243
term_structure_slope,20,2019,0.059752053413498735,244
term_structure_slope,20,2020,0.2563675633613831,223
carry_change_5,1,2015,0.013168886181354113,239
carry_change_5,1,2016,0.014270779040983542,244
carry_change_5,1,2017,-0.008103919840247137,244
carry_change_5,1,2018,0.02276191764523772,243
carry_change_5,1,2019,-0.0012858752502708456,244
carry_change_5,1,2020,0.018077735413525857,242
carry_change_5,5,2015,0.030073638689247204,239
carry_change_5,5,2016,-0.004574050721591706,244
carry_change_5,5,2017,-0.004577353429812448,244
carry_change_5,5,2018,-0.002445647945860802,243
carry_change_5,5,2019,-0.010569381019243344,244
carry_change_5,5,2020,0.04078668174722614,238
carry_change_5,20,2015,0.03011306523404031,239
carry_change_5,20,2016,-0.008067014952260854,244
carry_change_5,20,2017,0.0017234131988230366,244
carry_change_5,20,2018,-0.005118769094929164,243
carry_change_5,20,2019,-0.0076990306689972985,244
carry_change_5,20,2020,0.03619068521576041,223
basis_momentum_5,1,2015,0.01534801745909168,239
basis_momentum_5,1,2016,0.01152103006677941,244
basis_momentum_5,1,2017,0.0035462052551524835,244
basis_momentum_5,1,2018,0.027998923968394627,243
basis_momentum_5,1,2019,0.007960096609979227,244
basis_momentum_5,1,2020,0.02161476307322232,242
basis_momentum_5,5,2015,0.035585598683652166,239
basis_momentum_5,5,2016,-0.0032121339498388684,244
basis_momentum_5,5,2017,-0.0016045157028763582,244
basis_momentum_5,5,2018,0.008615282042272252,243
basis_momentum_5,5,2019,-0.002547066347463874,244
basis_momentum_5,5,2020,0.03962572793299745,238
basis_momentum_5,20,2015,0.032134193500393246,239
basis_momentum_5,20,2016,-0.008762485237895072,244
basis_momentum_5,20,2017,0.001998038391481015,244
basis_momentum_5,20,2018,-0.005437736821304297,243
