test_year,selected_alpha,train_start,train_end,train_rows,test_rows,test_days,pearson_ic_mean,rank_ic_mean,rank_icir,rank_ic_hit_rate,target_r2,target_mae,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_1bps_annual_return,net_1bps_annual_volatility,net_1bps_sharpe,net_1bps_max_drawdown,net_1bps_total_return,net_1bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,train_start_year,train_end_year,ml_feature_count
2021,100.0,2015-01-05,2020-12-30,40352,7290,243,0.031777389395788884,0.03570991391462397,0.13917771039724888,0.5596707818930041,0.00103146357101902,0.515717273940164,0.1822102086147139,0.11045501407316312,1.6496327499811068,-0.08375710524407276,0.1850682222903961,0.5473251028806584,0.13181020861471393,0.11045501407316312,1.1933383895764622,-0.08706611178793389,0.12888257688071048,0.5308641975308642,0.031010208614713933,0.11045501407316312,0.28074966876717267,-0.09365029483911802,0.024346649049996172,0.5020576131687243,-0.06978979138528613,0.11045501407316312,-0.6318390520421174,-0.13665823740898309,-0.07054525632928699,0.48148148148148145,2015,2020,106
