feature_name,source_factor_id,source_factor,horizon,coverage,missing_rate,stale_rate,ic_mean,ic_std,icir,ic_hit_rate,ic_t_nw,ic_p_nw,rank_ic_mean,rank_ic_std,rank_icir,rank_ic_hit_rate,rank_ic_t_nw,rank_ic_p_nw,ic_days,rank_ic_days,nonoverlap_rank_ic_mean,nonoverlap_rank_ic_t,nonoverlap_rank_ic_p,pooled_beta,pooled_t_two_way_cluster,pooled_p_two_way_cluster,pooled_observations,group_spread,group_monotonicity,group_days,gross_annual_return,gross_sharpe,average_one_way_turnover,gross_max_drawdown,net_1bps_annual_return,net_1bps_sharpe,net_3bps_annual_return,net_3bps_sharpe,net_5bps_annual_return,net_5bps_sharpe,rank_ic_q_bh
tsmom_20,1,时间序列动量,1,0.9745874749057435,0.02541252509425651,0.0014444498849336533,0.005348699645599701,0.28090906996390924,0.01904067976974504,0.5149201943095073,0.730365246063948,0.4651669559506706,-0.0027640373466366166,0.2790005296424549,-0.009906925087844059,0.4954892435808466,-0.38375596888968944,0.7011593255778464,1441,1441,-0.0027640373466366166,-0.38375596888968944,0.7011593255778464,0.00010314873138795458,0.9690241500755957,0.3325331399093461,39674,0.00030002962385717203,0.9999999999999999,1441,0.03780373260600368,0.4509070053501537,0.1948993754337266,-0.14396942481952157,0.032892268345073764,0.39231065947915905,0.02306933982321395,0.27512785219851976,0.01324641130135413,0.1579625941584826,
tsmom_20,1,时间序列动量,5,0.9745874749057435,0.02541252509425651,0.0014444498849336533,0.014410105123130372,0.2696767342163655,0.05343473609246891,0.5247042449547669,1.145981103135412,0.2518029710661681,0.008226750072804954,0.27055118786941457,0.030407369997487183,0.5121781489213639,0.6606205608780394,0.5088556798612736,1437,1437,0.005645458815995525,0.35593374245408294,0.7218901855689811,0.0006259894919401025,1.657060072363005,0.09750733049780035,39452,0.0018358797412570094,0.8999999999999998,1437,,,,,,,,,,,0.7159703491569955
tsmom_20,1,时间序列动量,20,0.9745874749057435,0.02541252509425651,0.0014444498849336533,0.03028775746263218,0.2611867479570648,0.11596207579264717,0.5492264416315049,1.4524584654773673,0.14637416994137617,0.018140713265066156,0.25650956045165624,0.07072139234547203,0.5168776371308017,0.90027721647444,0.36797274266766333,1422,1422,0.005777561299437461,0.2175998230924644,0.8277409223394834,0.0019272501609929823,1.9024368603579975,0.05711406597708879,38901,0.0053346049982562135,0.9999999999999999,1422,,,,,,,,,,,
csmom_20,2,横截面动量,1,0.9853106791362679,0.014689320863732092,0.2403172893306566,0.005477115040235503,0.30500269011634523,0.017957595843322634,0.5156141568355309,0.6818291785890968,0.49534697163212227,-0.004746779199083859,0.2997970035439056,-0.01583331101702852,0.5003469812630118,-0.6081437359216209,0.5430921471240425,1441,1441,-0.004746779199083859,-0.6081437359216209,0.5430921471240425,8.92755863973875e-05,0.7709311317995183,0.4407477531070272,39765,0.00025444007422862453,0.49999999999999994,1441,0.03205944935280668,0.3341262432983919,0.18495257922738836,-0.13493121137532704,0.02739864435627649,0.2855201397971362,0.01807703436321613,0.18833773250979427,0.00875542437015575,0.09119788529404589,
csmom_20,2,横截面动量,5,0.9853106791362679,0.014689320863732092,0.2403172893306566,0.015597881855178236,0.30588560267709,0.050992533544131,0.5323590814196242,1.102335274255999,0.2703159394001513,0.008954969584974349,0.2988451740370071,0.02996524743566855,0.5281837160751566,0.6524935317780449,0.5140828441839407,1437,1437,0.0025264895467898793,0.14621652854670802,0.883750457895418,0.0006411453175152889,1.6050401486106167,0.10848496940096015,39489,0.002148147854910241,0.7,1437,,,,,,,,,,,0.7159703491569955
csmom_20,2,横截面动量,20,0.9853106791362679,0.014689320863732092,0.2403172893306566,0.02844990383654697,0.2874635269239218,0.09896874271662413,0.5450070323488045,1.262006774289387,0.2069463487702341,0.017524640732623872,0.27406329048381106,0.06394377262889593,0.5203938115330521,0.8327709343130506,0.4049739301527946,1422,1422,0.0010725766083570971,0.03896479961481056,0.9689184531269824,0.0018736028690625166,1.828674453255926,0.0674483917338491,38921,0.0052383095566125755,0.8999999999999998,1422,,,,,,,,,,,
trend_efficiency_20,3,趋势效率,1,0.9745874749057435,0.02541252509425651,0.0014444498849336533,0.005734987307220823,0.2512062685057236,0.022829793783948327,0.5253296321998612,0.8806911492149103,0.3784850085788981,0.006767437310716426,0.23972218022994105,0.02823033439886586,0.5287994448299792,1.101499169803844,0.2706794656176501,1441,1441,0.006767437310716426,1.101499169803844,0.2706794656176501,8.9946060211364e-05,0.9789618241309037,0.327598842659686,39674,4.492134955694416e-05,0.6,1441,0.00566009004417495,0.0769602042990793,0.345176960444136,-0.2414982661925119,-0.0030383693590172746,-0.041308385932634514,-0.020435288165401733,-0.27776391838459236,-0.037832206971786186,-0.5140885638567748,
trend_efficiency_20,3,趋势效率,5,0.9745874749057435,0.02541252509425651,0.0014444498849336533,0.004763338689262222,0.2526389570918519,0.018854331667979517,0.4989561586638831,0.4219579839928463,0.6730556856456767,0.004012916379614706,0.24561441418375785,0.016338277185199805,0.5038274182324287,0.37682949668373356,0.7063003187170542,1437,1437,-0.006590758525315442,-0.4453080774730135,0.6560971313223396,0.00029091871918526856,0.7364556316765436,0.461453459412396,39452,0.0005402160302083376,0.7999999999999999,1437,,,,,,,,,,,0.8271802370529676
trend_efficiency_20,3,趋势效率,20,0.9745874749057435,0.02541252509425651,0.0014444498849336533,0.00458132520618634,0.24937049021972488,0.018371561134397463,0.4978902953586498,0.2514991983448654,0.8014281819081442,0.0011137994039764868,0.23377424909398029,0.004764422977693856,0.49226441631504925,0.06889548334338427,0.945072813748288,1422,1422,0.0070406677085394186,0.29712447649038687,0.7663714781958529,0.0005894043147599927,0.48118497976880686,0.630385035107959,38901,0.0020251174545444567,0.8999999999999998,1422,,,,,,,,,,,
realized_vol_20,24,已实现波动率,1,0.981687313323214,0.018312686676785983,0.001762718503647848,0.01786531842004207,0.36666256758671384,0.0487241403932432,0.5230875258442453,1.8747295906688872,0.06082993386408933,0.014630361921575597,0.3382539558630659,0.04325259665994373,0.5175740868366644,1.69526722399635,0.09002473948663804,1451,1451,0.014630361921575597,1.69526722399635,0.09002473948663804,0.0001736804961481903,1.123471570766498,0.26123726809370196,39964,0.0003987931577848329,0.9999999999999999,1451,0.050247937880888945,0.4816199357594355,0.08040431886055595,-0.1513049763316091,0.048221749045602946,0.4622062466101297,0.04416937137503092,0.4233752774096244,0.04011699370445889,0.38454007324378503,
realized_vol_20,24,已实现波动率,5,0.981687313323214,0.018312686676785983,0.001762718503647848,0.02127988694514342,0.3774399687791151,0.05637952709135795,0.5169315825846579,1.1873607409178961,0.23508535856039758,0.013252650395102308,0.3425275993694861,0.03869075198464989,0.5058742225293711,0.8257847423920306,0.40892621069160495,1447,1447,0.010631059993071425,0.5617317377623007,0.5742988071110573,0.0007115129997428108,1.1673781919653003,0.2430576740996453,39742,0.0015962179179911866,0.9999999999999999,1447,,,,,,,,,,,0.7159703491569955
