trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_0bps_return,net_3bps_return,net_5bps_return,net_10bps_return,feature_name,fold_id,test_year
2025-12-08,30,6,6,0.0234494386402825,-0.00955466370942395,0.016502051174853226,1.0,0.0,2.0,0.016502051174853226,0.015902051174853226,0.015502051174853225,0.014502051174853226,tsmom_60__csz,fold_2025,2025
2025-12-15,30,6,6,0.021603846251981,-0.003893874091782565,0.012748860171881784,1.0,0.0,2.0,0.012748860171881784,0.012148860171881784,0.011748860171881783,0.010748860171881784,tsmom_60__csz,fold_2025,2025
2025-12-22,30,6,6,0.0272582594939593,0.01846797488031755,0.0043951423068208754,1.0,0.0,2.0,0.0043951423068208754,0.0037951423068208756,0.0033951423068208754,0.0023951423068208754,tsmom_60__csz,fold_2025,2025
2025-01-02,30,6,6,-0.008643717017779867,0.002678744855383467,-0.005661230936581667,1.0,0.0,2.0,-0.005661230936581667,-0.006261230936581667,-0.006661230936581667,-0.007661230936581667,tsmom_60__missing,fold_2025,2025
2025-01-09,30,6,6,0.0075445210942481486,0.018594971169530666,-0.005525225037641258,1.0,0.0,2.0,-0.005525225037641258,-0.006125225037641258,-0.006525225037641258,-0.007525225037641258,tsmom_60__missing,fold_2025,2025
2025-01-16,30,6,6,-0.010761841957401931,-0.010041264596301166,-0.0003602886805503828,1.0,0.0,2.0,-0.0003602886805503828,-0.0009602886805503828,-0.0013602886805503828,-0.002360288680550383,tsmom_60__missing,fold_2025,2025
2025-01-23,30,6,6,0.026902164920274117,0.022760400240047135,0.0020708823401134908,1.0,0.0,2.0,0.0020708823401134908,0.001470882340113491,0.0010708823401134908,7.088234011349073e-05,tsmom_60__missing,fold_2025,2025
2025-02-07,30,6,6,0.0034579360473451504,0.014863603764137085,-0.005702833858395967,1.0,0.0,2.0,-0.005702833858395967,-0.006302833858395967,-0.006702833858395967,-0.007702833858395967,tsmom_60__missing,fold_2025,2025
2025-02-14,30,6,6,-0.0019584202884222503,-0.005546947229154684,0.0017942634703662168,1.0,0.0,2.0,0.0017942634703662168,0.001194263470366217,0.0007942634703662168,-0.0002057365296337832,tsmom_60__missing,fold_2025,2025
2025-02-21,30,6,6,-0.01620415741924312,-0.01981034273051052,0.0018030926556336993,1.0,0.0,2.0,0.0018030926556336993,0.0012030926556336995,0.0008030926556336993,-0.00019690734436630074,tsmom_60__missing,fold_2025,2025
2025-02-28,30,6,6,0.0017574808783526665,0.005772026116737082,-0.002007272619192208,1.0,0.0,2.0,-0.002007272619192208,-0.002607272619192208,-0.003007272619192208,-0.004007272619192208,tsmom_60__missing,fold_2025,2025
