fold_id,test_year,prior_universe_size,universe_size,selection_mode,combination_scheme,missing_policy,score_transform,train_start,train_end,train_rows,test_rows,directions_from_catalog,directions_from_train_ic,pearson_ic_mean,rank_ic_mean,rank_ic_hit_rate,rank_icir,ic_days,prediction_rows,prediction_days,strategy_days,n_factors_used_mean,n_factors_used_p25,n_factors_used_p50,n_factors_used_p75,prediction_coverage,target_r2,target_mae,strategy_coverage,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_0bps_annual_return,net_0bps_annual_volatility,net_0bps_sharpe,net_0bps_max_drawdown,net_0bps_total_return,net_0bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,net_10bps_annual_return,net_10bps_annual_volatility,net_10bps_sharpe,net_10bps_max_drawdown,net_10bps_total_return,net_10bps_hit_rate
fold_2025,2025,92,92,none,all_equal,mean_available,cs_rank_centered,2015-01-05,2024-12-23,69628,7100,69,23,-0.050358486527763376,-0.06289004821933186,0.3924050632911392,-0.3027056018734662,237,7100,237,48,92.0,92.0,92.0,92.0,1.0,-0.02521680825144812,0.5224895765899746,0.20253164556962025,-0.05469593912441914,0.05556325694771152,-0.9843904430564865,-0.05939702151153281,-0.05215126486590904,0.4166666666666667,-0.05469593912441914,0.05556325694771152,-0.9843904430564865,-0.05939702151153281,-0.05215126486590904,0.4166666666666667,-0.08493593912441914,0.05556325694771152,-1.5286349971231734,-0.07869478033150068,-0.07909834928970494,0.4166666666666667,-0.10509593912441914,0.05556325694771152,-1.891464699834298,-0.09443904897576183,-0.09664480664623565,0.375,-0.15549593912441917,0.05556325694771151,-2.7985389566121106,-0.13311731320736098,-0.13909125512243892,0.3125
