trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_0bps_return,net_3bps_return,net_5bps_return,net_10bps_return,fold_id,test_year
2025-03-21,30,6,6,-0.01048912884842005,0.0212293750901217,-0.015859251969270877,1.0,0.0,2.0,-0.015859251969270877,-0.016459251969270876,-0.016859251969270878,-0.01785925196927088,fold_2025,2025
2025-03-28,30,6,6,-0.023872482264809064,-0.05753584716296397,0.016831682449077453,1.0,0.0,2.0,0.016831682449077453,0.016231682449077453,0.015831682449077452,0.014831682449077453,fold_2025,2025
2025-04-07,30,6,6,0.0029430405100982003,0.00897833747213205,-0.0030176484810169246,1.0,0.0,2.0,-0.0030176484810169246,-0.0036176484810169244,-0.004017648481016925,-0.005017648481016925,fold_2025,2025
2025-04-14,30,6,6,-0.007627603038823968,0.002193224381454166,-0.004910413710139067,1.0,0.0,2.0,-0.004910413710139067,-0.005510413710139067,-0.005910413710139067,-0.006910413710139067,fold_2025,2025
2025-04-21,30,6,6,-0.0014131709261864169,0.011858271499257817,-0.0066357212127221175,1.0,0.0,2.0,-0.0066357212127221175,-0.007235721212722117,-0.0076357212127221175,-0.008635721212722117,fold_2025,2025
2025-04-28,30,6,6,-0.014809279421800867,-0.017770398747063234,0.0014805596626311836,1.0,0.0,2.0,0.0014805596626311836,0.0008805596626311837,0.0004805596626311836,-0.0005194403373688164,fold_2025,2025
2025-05-08,30,6,6,0.0016761165053174668,0.008670722941785633,-0.003497303218234083,1.0,0.0,2.0,-0.003497303218234083,-0.004097303218234083,-0.004497303218234083,-0.005497303218234083,fold_2025,2025
2025-05-15,30,6,6,-0.014358266658486885,-0.0004826777092644321,-0.006937794474611226,1.0,0.0,2.0,-0.006937794474611226,-0.007537794474611226,-0.007937794474611227,-0.008937794474611226,fold_2025,2025
2025-05-22,30,6,6,0.002906886261163417,-0.011023105393986285,0.0069649958275748505,1.0,0.0,2.0,0.0069649958275748505,0.006364995827574851,0.0059649958275748505,0.0049649958275748505,fold_2025,2025
2025-05-29,30,6,6,0.0058567902425348504,0.0099911560684255,-0.002067182912945325,1.0,0.0,2.0,-0.002067182912945325,-0.002667182912945325,-0.003067182912945325,-0.004067182912945325,fold_2025,2025
2025-06-06,30,6,6,0.03230850063758787,0.006327077282702168,0.01299071167744285,1.0,0.0,2.0,0.01299071167744285,0.01239071167744285,0.01199071167744285,0.01099071167744285,fold_2025,2025
2025-06-13,30,6,6,0.028767802057418246,0.00033656588988630027,0.014215618083765973,1.0,0.0,2.0,0.014215618083765973,0.013615618083765973,0.013215618083765972,0.012215618083765973,fold_2025,2025
2025-06-20,30,6,6,-0.03426576673592307,-0.003778863356523316,-0.015243451689699877,1.0,0.0,2.0,-0.015243451689699877,-0.01584345168969988,-0.016243451689699876,-0.017243451689699877,fold_2025,2025
2025-06-27,30,6,6,-0.0017763373332802673,0.0070467189061672,-0.004411528119723734,1.0,0.0,2.0,-0.004411528119723734,-0.005011528119723734,-0.005411528119723734,-0.006411528119723734,fold_2025,2025
