feature_name,source_factor_id,source_factor,horizon,coverage,missing_rate,stale_rate,ic_mean,ic_std,icir,ic_hit_rate,ic_t_nw,ic_p_nw,rank_ic_mean,rank_ic_std,rank_icir,rank_ic_hit_rate,rank_ic_t_nw,rank_ic_p_nw,ic_days,rank_ic_days,nonoverlap_rank_ic_mean,nonoverlap_rank_ic_t,nonoverlap_rank_ic_p,pooled_beta,pooled_t_two_way_cluster,pooled_p_two_way_cluster,pooled_observations,group_spread,group_monotonicity,group_days,gross_annual_return,gross_sharpe,average_one_way_turnover,gross_max_drawdown,net_1bps_annual_return,net_1bps_sharpe,net_3bps_annual_return,net_3bps_sharpe,net_5bps_annual_return,net_5bps_sharpe,rank_ic_q_bh,transformation,category,usage_type,expected_direction,economic_meaning,baseline_rank_ic,candidate_rank_ic,delta_rank_ic,baseline_mse,candidate_mse,mse_reduction,oos_rows,inner_oos_first_year,inner_oos_last_year,correlation_cluster,rank_ic_q_bh_cluster,rank_ic_mean_cluster,coverage_cluster,cluster_representative,max_abs_factor_correlation,year_direction_consistency,year_count,product_direction_consistency,sector_direction_consistency,worst_product_correlation,worst_sector_correlation,classification,classification_reason,enter_ml
tsmom_20,1,时间序列动量,5,0.9834333503575077,0.016566649642492326,0.0009895301327885598,-0.0012483485996177461,0.2754133533033364,-0.004532636434090517,0.5013863216266173,-0.1189606456105281,0.9053065345703754,-0.006890637647357478,0.2735821885347689,-0.025186718785538787,0.49029574861367836,-0.6698894581106561,0.5029282604110471,2164,2164,-0.007818673400163739,-0.586979195604724,0.5572176792634169,0.00012821976134256346,0.39157828418814705,0.6953698358071501,61257,0.0009392101079780097,0.39999999999999997,2164,0.014782650318716504,0.16512589394882046,0.19777060270602706,-0.20584367928860614,0.009798831130524625,0.10944990087564135,-0.00016880724585914835,-0.0018853175681924391,-0.01013644562224291,-0.11319466968994348,0.8030240935522357,20日累计收益/已实现波动率,趋势与动量,predictor,1,价格冲击与机构调仓可能形成中期延续,0.01358076478563889,0.007601942407281677,-0.005978822378357213,0.0010875249083009077,0.0010875680137885206,-3.963632215124725e-05,42675,2018,2023,24,0.8030240935522357,-0.006890637647357478,0.9834333503575077,False,0.934685573017593,0.3333333333333333,9,0.4,0.2,-0.11068417375524257,-0.017737124953750658,E,开发期未发现足够稳定的方向或增量证据,False
csmom_20,2,横截面动量,5,0.9904239019407559,0.009576098059244087,0.2319650153217569,-0.004584521436612469,0.3079486224915173,-0.014887293209888457,0.5046210720887245,-0.3926004791136726,0.694614585632916,-0.010592913207360635,0.300012628669619,-0.035308224371534046,0.4967652495378928,-0.9384441871442056,0.34801618686791846,2164,2164,-0.011827515660103574,-0.8214097270481385,0.4114129248284728,-2.1642063680360698e-05,-0.06786263004244943,0.9458949870497004,61294,0.00031036064164098164,0.09999999999999999,2164,-0.0030552403933725614,-0.029513060342796577,0.18939114391143913,-0.2653735880650743,-0.007827897219940838,-0.07561090993017343,-0.01737321087307737,-0.16778655856929384,-0.02691852452621389,-0.2599331757757965,0.7148302549117042,20日收益横截面百分位,趋势与动量,predictor,1,过去相对强势品种可能继续跑赢弱势品种,0.01358076478563889,0.010148393383300853,-0.003432371402338036,0.0010875249083009077,0.0010880491147320617,-0.00048201786198449014,42675,2018,2023,24,0.7148302549117042,-0.010592913207360635,0.9904239019407559,True,0.9462693685148388,0.4444444444444444,9,0.3,0.2,-0.14235241469309823,-0.05309775526316072,E,开发期未发现足够稳定的方向或增量证据,False
trend_efficiency_20,3,趋势效率,5,0.9834333503575077,0.016566649642492326,0.0009895301327885598,0.0004203654482316843,0.24722600241442289,0.0017003286229052446,0.49168207024029575,0.047029350643091127,0.9624898349726939,-0.00025312964362102935,0.2407347977908701,-0.001051487553705995,0.5023105360443623,-0.02983645024755526,0.9761974886045724,2164,2164,-0.007633242295004015,-0.6320670634356781,0.5273430561680206,0.0002297235998489053,0.7663046911028525,0.4434950276911427,61257,0.00030605257316502376,0.6,2164,-0.005929899359550154,-0.07712096044595763,0.3476629766297663,-0.2414982661925119,-0.014691006370620256,-0.19105176463018145,-0.03221322039276049,-0.41886236773076374,-0.04973543441490071,-0.6465855749536155,0.9930284797874099,20日净路径/总路径,趋势与动量,conditional,0,区分平滑趋势与高噪声路径,0.01358076478563889,0.009365671444243596,-0.004215093341395294,0.0010875249083009077,0.001087679469218609,-0.00014212172661213793,42675,2018,2023,15,0.9930284797874099,-0.00025312964362102935,0.9834333503575077,True,0.27842019567580734,0.5555555555555556,9,0.6,0.8,-0.04882354811343188,-0.004720164956220575,C,经济角色主要是条件变量而非独立方向信号,True
realized_vol_20,24,已实现波动率,5,0.988061797752809,0.011938202247190999,0.0011970122574055159,0.028192877037014098,0.36444203665001673,0.0773590151568834,0.531738730450782,2.0126492855109466,0.044151538139728184,0.018369642630254184,0.3304631984947359,0.05558755926205442,0.5220791168353266,1.4623202029207545,0.14365348482218884,2174,2174,0.017198662829363602,1.1316565799828187,0.2577788427941702,0.00094346698931641,1.9457692045287862,0.05168246939707947,61547,0.0017741101240370072,0.8999999999999998,2174,0.055514607501458826,0.504902683455551,0.07675237220691766,-0.1513049763316091,0.053580447721844504,0.4873167783879785,0.04971212816261586,0.4521422125871625,0.0458438086033872,0.4169643957849037,0.44608187392153376,20日平方收益和开方,波动率与风险,risk,0,历史二次变差估计未来风险状态,0.01358076478563889,0.01358076478563889,0.0,0.0010875249083009077,0.0010875249083009077,0.0,42675,2018,2023,37,0.44608187392153376,0.018369642630254184,0.988061797752809,False,0.9489038080262499,0.6666666666666666,9,0.6666666666666666,0.8,-0.06515153033367001,-0.017580458573560935,D,主要用途是风险、波动或流动性刻画,False
momentum_quality_20,41,动量质量,5,0.9834333503575077,0.016566649642492326,0.0009735699693564862,0.0032508939999025266,0.2670573228397298,0.012173019505080183,0.5046210720887245,0.32376822757078805,0.7461135123166268,-0.007019656752945332,0.27353106638757274,-0.025663106007121735,0.4856746765249538,-0.682461917628419,0.49494691527058665,2164,2164,-0.008060795131520367,-0.6045648229545131,0.5454681857726535,0.0002480031016056275,0.7096140662821259,0.4779434944031413,61257,0.001009389231055227,0.39999999999999997,2164,0.014405147184405226,0.16101565747864854,0.19657134071340712,-0.2042015657927264,0.00945154939842737,0.10564148295679375,-0.00045564617352835264,-0.005092338552992496,-0.01036284174548408,-0.11580332532614755,0.8030240935522357,tsmom_20×trend_efficiency_20,趋势与动量,predictor,1,平滑趋势比震荡路径更可能持续,0.01358076478563889,0.008664378246742491,-0.004916386538896398,0.0010875249083009077,0.0010875542705617296,-2.6999161672373067e-05,42675,2018,2023,24,0.8030240935522357,-0.007019656752945332,0.9834333503575077,False,0.934685573017593,0.3333333333333333,9,0.4,0.2,-0.11042932088864973,-0.017973317209111276,E,开发期未发现足够稳定的方向或增量证据,False
vol_managed_momentum_20,42,波动率管理动量,5,0.9834333503575077,0.016566649642492326,0.0009735699693564862,0.0005849503993179512,0.20928238036814675,0.0027950293679237124,0.5032347504621072,0.07596589563895431,0.9394462311047898,0.001977597158548882,0.23931550958532233,0.008263556181442625,0.5004621072088724,0.2253961248387857,0.8216711260217289,2164,2164,-0.000322455554853881,-0.02800714900119099,0.9776564493063566,0.00014489062431101757,0.5618684498977792,0.5742056510196508,61257,0.0009060520850359597,0.09999999999999999,2164,0.01765265979980162,0.2759323793041922,0.20400522755227551,-0.16534500596913393,0.012511728065484286,0.19558293569521942,0.0022298645968495882,0.034859436270137115,-0.008051998871785098,-0.1258794902816053,0.9322807006785,方向×10%目标波动/20日年化波动,趋势与动量,risk,1,按波动缩放可稳定不同品种风险预算,0.01358076478563889,0.013423896283639433,-0.00015686850199945687,0.0010875249083009077,0.0010878014814764132,-0.00025431433652186555,42675,2018,2023,25,0.9322807006785,0.001977597158548882,0.9834333503575077,True,0.6836713790302419,0.3333333333333333,9,0.6333333333333333,0.8,-0.1100848325829393,-0.0008255921464491192,D,主要用途是风险、波动或流动性刻画,True
tsmom_60,1,时间序列动量,5,0.9641055924412666,0.03589440755873341,0.0009576098059244127,-0.003984955817794739,0.2794159087904503,-0.014261735615001369,0.5056497175141242,-0.3676731520149454,0.7131169619719564,-0.006779761575768438,0.27440192954593046,-0.024707412178140733,0.5,-0.6476645173717969,0.517201958559067,2124,2124,-0.004795510729319535,-0.36072444256711106,0.7183054507320767,4.465172059661603e-05,0.1530982301163084,0.8783208115870448,60028,6.75148851327982e-05,0.09999999999999999,2124,-0.017172238788487455,-0.1891862320163971,0.1267465538847118,-0.23801451512716554,-0.02036625194638219,-0.22438059676539557,-0.02675427826217167,-0.29477300187600924,-0.03314230457796114,-0.3651687522438675,0.8030240935522357,60日累计收益/已实现波动率,趋势与动量,predictor,1,价格冲击与机构调仓可能形成中期延续,0.01358076478563889,0.01358076478563889,0.0,0.0010875249083009077,0.0010875249083009077,0.0,42675,2018,2023,31,0.8030240935522357,-0.006779761575768438,0.9641055924412666,False,0.9339949665292682,0.3333333333333333,9,0.3333333333333333,0.4,-0.106743766848847,-0.04999593596336508,E,开发期未发现足够稳定的方向或增量证据,False
csmom_60,2,横截面动量,5,0.9712717058222676,0.028728294177732372,0.344180924412666,-0.0071041408418434145,0.3051917615929605,-0.02327762979171872,0.5080037664783428,-0.6003731798289991,0.5482575579467415,-0.010498275267259011,0.2965115087116841,-0.035405962193080044,0.4990583804143126,-0.9267473531623974,0.3540577252275986,2124,2124,-0.009429932066377794,-0.6547730980281203,0.5126138536521325,-3.4533677276627904e-05,-0.10793205837440611,0.9140495867522215,60095,-0.00015483523277388367,-0.49999999999999994,2124,-0.007970242898328327,-0.07757115650972647,0.11554667919799498,-0.2292908013502959,-0.010882019214117796,-0.10591213079910708,-0.016705571845696748,-0.16259622567848706,-0.0225291244772757,-0.21928226035104312,0.7148302549117042,60日收益横截面百分位,趋势与动量,predictor,1,过去相对强势品种可能继续跑赢弱势品种,0.01358076478563889,0.0049154983546731935,-0.008665266430965695,0.0010875249083009077,0.00108838386991638,-0.0007898316709034511,42675,2018,2023,31,0.7148302549117042,-0.010498275267259011,0.9712717058222676,True,0.9183369896704338,0.3333333333333333,9,0.23333333333333334,0.2,-0.09621571505977525,-0.052901096653625856,E,开发期未发现足够稳定的方向或增量证据,False
trend_efficiency_60,3,趋势效率,5,0.9641055924412666,0.03589440755873341,0.0009576098059244127,-0.00217816522969504,0.26084130490995194,-0.008350538004120896,0.4995291902071563,-0.21938953277659906,0.8263466230645627,-0.005063174348522791,0.24918538054840694,-0.02031890609866342,0.4929378531073446,-0.5492573745688124,0.5828288352224742,2124,2124,-0.006119663935851858,-0.5285871658431122,0.5970918653021173,4.783624300780495e-05,0.17704772847446873,0.8594708998083391,60028,4.0698288584071084e-05,0.3,2124,0.01612995736830153,0.1938683486724467,0.22295582706766917,-0.1780139576529266,0.010511470526196252,0.1263410040307322,-0.0007255031580142765,-0.008720215181075092,-0.011962476842224807,-0.14378261139421378,0.8596725319531494,60日净路径/总路径,趋势与动量,conditional,0,区分平滑趋势与高噪声路径,0.01358076478563889,0.014503773455639168,0.0009230086700002787,0.0010875249083009077,0.001087584440120568,-5.474064934597322e-05,42675,2018,2023,13,0.8596725319531494,-0.005063174348522791,0.9641055924412666,True,0.42036058842848717,0.8888888888888888,9,0.6333333333333333,1.0,-0.06795261131349241,0.0046646247697748194,C,经济角色主要是条件变量而非独立方向信号,True
realized_vol_60,24,已实现波动率,5,0.9782462972420838,0.021753702757916216,0.0013885342185903985,0.02428356709936756,0.3681753502717869,0.06595652609942909,0.5352831940575673,1.706709535026333,0.08787605406983931,0.016639400744162765,0.3360207575699318,0.049518966817696713,0.5176415970287837,1.294557533213643,0.195472910062783,2154,2154,0.016936130895828315,1.075099381115791,0.2823302365329302,0.0007631311393749174,1.4985869898807862,0.13398080992828093,60914,0.0019220075318809862,0.8999999999999998,2154,0.05526177152995469,0.4913085907153656,0.027463700957676862,-0.17791483822997944,0.054569686265821246,0.4851522063812952,0.053185515737554326,0.4728390356274258,0.05180134520928741,0.46052538587103076,0.5418097442152242,60日平方收益和开方,波动率与风险,risk,0,历史二次变差估计未来风险状态,0.01358076478563889,0.014413175372321896,0.0008324105866830064,0.0010875249083009077,0.0010876113677521417,-7.950112275509681e-05,42675,2018,2023,37,0.5418097442152242,0.016639400744162765,0.9782462972420838,False,0.9571352963266101,0.5555555555555556,9,0.7,0.8,-0.08788385894784972,-0.00777924700973975,D,主要用途是风险、波动或流动性刻画,False
momentum_quality_60,41,动量质量,5,0.9641055924412666,0.03589440755873341,0.0009576098059244127,-0.0054085324881816745,0.27890645037937567,-0.01939192328045784,0.4952919020715631,-0.5009304506423916,0.6164200711021757,-0.006971152389822223,0.2738373501572068,-0.025457273764225977,0.5042372881355932,-0.6677114216633013,0.504317817815818,2124,2124,-0.005027430208271662,-0.3791588875882792,0.7045698791383456,-1.5984647079741475e-05,-0.057530450422435986,0.9541226503405464,60028,0.0001484978516337449,0.09999999999999999,2124,-0.010420279823140172,-0.11461866825096943,0.12542293233082705,-0.22753984948842343,-0.013580937717877023,-0.14938670374026003,-0.01990225350735071,-0.2189243436391405,-0.026223569296824387,-0.28846257797558716,0.8030240935522357,tsmom_60×trend_efficiency_60,趋势与动量,predictor,1,平滑趋势比震荡路径更可能持续,0.01358076478563889,0.004324092909895313,-0.009256671875743576,0.0010875249083009077,0.0010893813080291794,-0.0017069951355615774,42675,2018,2023,31,0.8030240935522357,-0.006971152389822223,0.9641055924412666,False,0.9339949665292682,0.3333333333333333,9,0.3333333333333333,0.4,-0.10608300647001781,-0.05003873065323647,E,开发期未发现足够稳定的方向或增量证据,False
