feature_name,correlation_cluster,rank_ic_q_bh,rank_ic_mean,coverage,cluster_representative
oi_surprise_60,1,0.022277731139307123,-0.01553867726215388,0.9781505362614913,True
oi_surprise_20,1,0.21152175140386043,-0.010615789382164252,0.9878223953013279,False
volume_shock_20,2,0.44608187392153376,-0.009989898529638585,0.9894184116445353,True
volume_shock_60,3,0.7148302549117042,-0.006872420283979398,0.9795390704800817,True
oi_growth_5,4,0.24696559074069224,-0.014349945959229844,0.9913017109295199,True
oi_growth_20,5,0.5538882534171242,-0.009531485785179046,0.9838323544433095,True
interaction__tsmom_20__oi_surprise_20,6,0.21152175140386043,-0.010418797984839738,0.9824917007150153,True
basis_momentum_5,7,0.4197039103751561,0.009771936030570692,0.9854922114402451,True
carry_change_5,7,0.5418097442152242,0.007057950657564048,0.9854922114402451,False
carry_change_20,8,0.9930284797874099,-0.0006337453713926459,0.9780228549540347,True
basis_momentum_20,8,0.9930284797874099,-0.0005502732396357303,0.9780228549540347,False
basis_momentum_60,9,0.8848292492356786,0.003011797135523271,0.9586791368743616,True
carry_change_60,9,0.9006849836183313,0.002732602909831134,0.9586791368743616,False
carry,10,0.0017274728679706921,0.03368888406210376,0.9897695352400409,True
curve_curvature,11,0.12133631046167222,-0.01547427181907733,0.9813904494382022,True
interaction__momentum_quality_60__carry,12,0.8030240935522357,-0.005502201618073584,0.9602591930541369,True
interaction__tsmom_60__carry,12,0.8065560766701666,-0.004858429442345061,0.9602591930541369,False
trend_efficiency_60,13,0.8596725319531494,-0.005063174348522791,0.9641055924412666,True
trend_efficiency_120,14,0.8030240935522357,-0.006626139425050358,0.9358720633299284,True
trend_efficiency_20,15,0.9930284797874099,-0.00025312964362102935,0.9834333503575077,True
term_structure_momentum_20,16,0.9322807006785,-0.0024449620870517054,0.9780228549540347,True
term_structure_acceleration_20,17,0.9253691910710173,0.0030452355262203753,0.967664708886619,True
term_structure_momentum_5,18,0.4197039103751561,0.012666521260876322,0.9854922114402451,True
term_structure_acceleration_5,19,0.21152175140386043,0.01547342594454214,0.9822363381001021,True
realized_skew_60,20,0.022368160928567183,-0.02571722705047879,0.9782462972420838,True
realized_skew_120,21,0.018938979276167764,-0.027880446580194576,0.9643769152196119,True
term_structure_slope,22,0.0017274728679706921,0.04324956116158862,0.9897695352400409,True
term_structure_momentum_60,23,0.8848292492356786,0.004095960077351557,0.9586791368743616,True
csmom_20,24,0.7148302549117042,-0.010592913207360635,0.9904239019407559,True
reversal_20,24,0.7148302549117042,0.010592913207360635,0.9904239019407559,False
momentum_quality_20,24,0.8030240935522357,-0.007019656752945332,0.9834333503575077,False
tsmom_20,24,0.8030240935522357,-0.006890637647357478,0.9834333503575077,False
vol_managed_momentum_20,25,0.9322807006785,0.001977597158548882,0.9834333503575077,True
volume_price_divergence_20,26,0.9322807006785,0.0020808210413528097,0.9539708886618999,True
csmom_120,27,0.9322807006785,0.0027515505026208145,0.9425434116445353,True
momentum_quality_120,27,0.9930284797874099,-0.00042251336906897423,0.9358720633299284,False
tsmom_120,27,0.9994222640457502,-7.743070351395875e-06,0.9358720633299284,False
value_120,28,0.8030240935522357,0.007950394917157988,0.9704098569969356,True
value_252,28,0.8030240935522357,0.006889632098706345,0.9401493871297242,False
multi_horizon_trend,29,0.9930284797874099,-0.0003866609002194325,0.9425434116445353,True
value_60,30,0.8848292492356786,0.004639907231020327,0.9838163942798774,True
csmom_60,31,0.7148302549117042,-0.010498275267259011,0.9712717058222676,True
momentum_quality_60,31,0.8030240935522357,-0.006971152389822223,0.9641055924412666,False
tsmom_60,31,0.8030240935522357,-0.006779761575768438,0.9641055924412666,False
relative_value_residual_60,32,0.9322807006785,0.002601097019345795,0.9641055924412666,True
vol_managed_momentum_60,33,0.7148302549117042,0.007973164426898332,0.9641055924412666,True
vol_managed_momentum_120,34,0.9322807006785,0.0025658176838428796,0.9358720633299284,True
reversal_5,35,0.44608187392153376,0.013802576114454833,0.9976059754851889,True
price_oi_20,36,0.44608187392153376,-0.01222288283354286,0.9838323544433095,True
low_vol_20,37,0.44608187392153376,-0.018369642630254184,0.988061797752809,True
realized_vol_20,37,0.44608187392153376,0.018369642630254184,0.988061797752809,False
low_vol_60,37,0.5418097442152242,-0.016639400744162765,0.9782462972420838,False
realized_vol_60,37,0.5418097442152242,0.016639400744162765,0.9782462972420838,False
realized_vol_120,37,0.7148302549117042,0.012997096716106537,0.9643769152196119,False
idiosyncratic_vol_60,38,0.9930284797874099,0.0011042730235519506,0.9782462972420838,True
volume_oi_turnover,39,0.8848292492356786,-0.0044956562784674615,0.9948608273748724,True
amihud_20,40,0.4197039103751561,0.013112503743686504,0.988061797752809,True
seasonality_3y_month,41,0.44608187392153376,0.01949006918670181,0.650408580183861,True
correlation_risk_20_120,42,0.5538882534171242,0.010897093635525539,0.9625414964249234,True
