feature_name,product,correlation,observations
tsmom_20,AG,-0.08005186769718542,2164
tsmom_20,AL,0.1296616926968129,2164
tsmom_20,AU,-0.07948647913528306,2164
tsmom_20,BU,-0.04301746481911222,2164
tsmom_20,C,-0.01878523026651025,2164
tsmom_20,CF,-0.018689501729106738,2164
tsmom_20,CU,0.003057133013239304,2164
tsmom_20,EG,-0.11068417375524257,1204
tsmom_20,FG,-0.0234716269968474,2164
tsmom_20,FU,-0.011999600884663003,1507
tsmom_20,HC,0.06152460920619114,2164
tsmom_20,I,0.047919447553879925,2164
tsmom_20,J,0.04402641281790467,2164
tsmom_20,JM,0.011140160218287265,2164
tsmom_20,M,0.015180655139194693,2164
tsmom_20,MA,-0.011971921511441452,2164
tsmom_20,NI,-0.0032029417215873506,2105
tsmom_20,OI,-0.030953419961308893,2164
tsmom_20,P,0.03417437588456918,2164
tsmom_20,PP,-0.040055445108831286,2164
tsmom_20,RB,0.039522654634471126,2164
tsmom_20,RM,-0.05586859562257251,2164
tsmom_20,RU,-0.06028223647971929,2164
tsmom_20,SA,0.09798441795184341,963
tsmom_20,SC,0.04182460756374681,1378
tsmom_20,SR,-0.03806314289163238,2164
tsmom_20,TA,-0.042897983299916495,2164
tsmom_20,V,0.00488936316973375,2164
tsmom_20,Y,-0.0017670191739163933,2164
tsmom_20,ZN,-0.05612125523829842,2164
csmom_20,AG,-0.09920956228098154,2164
csmom_20,AL,0.0744136817238806,2164
csmom_20,AU,-0.08175061467895374,2164
csmom_20,BU,-0.027565598961416818,2164
csmom_20,C,-0.09331580669043146,2164
csmom_20,CF,-0.05113282182182925,2164
csmom_20,CU,-0.049382572515629046,2164
csmom_20,EG,-0.14235241469309823,1204
csmom_20,FG,-0.045228166356316386,2164
csmom_20,FU,-0.016501473046608525,1544
csmom_20,HC,0.046756731384177595,2164
csmom_20,I,0.0523600012790792,2164
csmom_20,J,-0.002565821684361495,2164
csmom_20,JM,-0.01442398053916975,2164
csmom_20,M,0.05072062395301345,2164
csmom_20,MA,-0.04709261957144391,2164
csmom_20,NI,-0.03613929179993103,2105
csmom_20,OI,-0.06795759838906305,2164
csmom_20,P,-0.0026576304719055335,2164
csmom_20,PP,-0.06316477159525713,2164
csmom_20,RB,0.012179908505742614,2164
csmom_20,RM,-0.020615933575842935,2164
csmom_20,RU,-0.024797769747087195,2164
csmom_20,SA,0.07091113886000684,963
csmom_20,SC,0.02777623624457443,1378
csmom_20,SR,6.959905992388201e-05,2164
csmom_20,TA,-0.05409013351030627,2164
csmom_20,V,0.004411488580633034,2164
csmom_20,Y,-0.01837469425373049,2164
csmom_20,ZN,-0.1241509815586145,2164
trend_efficiency_20,AG,-0.005287200507501127,2164
trend_efficiency_20,AL,-0.043041278798502364,2164
trend_efficiency_20,AU,0.04267038107118971,2164
trend_efficiency_20,BU,-0.04945067723223387,2164
trend_efficiency_20,C,-0.05597663655053163,2164
trend_efficiency_20,CF,-0.058599779788040665,2164
trend_efficiency_20,CU,0.008129231258451889,2164
trend_efficiency_20,EG,-0.027721909848832237,1204
trend_efficiency_20,FG,-0.017002929512190873,2164
trend_efficiency_20,FU,0.04882354811343188,1507
trend_efficiency_20,HC,0.020919975382141465,2164
trend_efficiency_20,I,0.024450719403052518,2164
trend_efficiency_20,J,0.03471296576165681,2164
trend_efficiency_20,JM,-0.03771035269867475,2164
trend_efficiency_20,M,0.004027709577238833,2164
trend_efficiency_20,MA,-0.07282906120688305,2164
trend_efficiency_20,NI,-0.06189753372633172,2105
trend_efficiency_20,OI,-0.02907085600126714,2164
trend_efficiency_20,P,-0.02807491774740942,2164
trend_efficiency_20,PP,-0.002251659423933414,2164
trend_efficiency_20,RB,0.00033449496645023474,2164
trend_efficiency_20,RM,-0.0433129459060803,2164
trend_efficiency_20,RU,-0.07621489694652207,2164
trend_efficiency_20,SA,0.01842470276177183,963
trend_efficiency_20,SC,-0.03772180902498598,1378
trend_efficiency_20,SR,0.010093426321047276,2164
trend_efficiency_20,TA,-0.015498631705990482,2164
trend_efficiency_20,V,0.01904310013239165,2164
trend_efficiency_20,Y,-0.06875927321722297,2164
trend_efficiency_20,ZN,0.015261738570866433,2164
realized_vol_20,AG,0.06366861801309094,2174
realized_vol_20,AL,0.007371273585123553,2174
realized_vol_20,AU,0.012929950029506032,2174
realized_vol_20,BU,0.04392361526949634,2174
realized_vol_20,C,0.024656814768248075,2174
realized_vol_20,CF,-0.029940375493881198,2174
realized_vol_20,CU,-0.036682569804655014,2174
realized_vol_20,EG,-0.06426120335439703,1214
realized_vol_20,FG,-0.03828394848608633,2174
realized_vol_20,FU,0.0382267799606549,1507
realized_vol_20,HC,0.06211212734164715,2174
realized_vol_20,I,-0.029943785146112234,2174
realized_vol_20,J,0.0893424092633959,2174
realized_vol_20,JM,0.050784205848213367,2174
realized_vol_20,M,0.00878570361097199,2174
realized_vol_20,MA,-0.061029692211235664,2174
realized_vol_20,NI,-0.01056827174505695,2115
realized_vol_20,OI,0.02149155618087976,2174
realized_vol_20,P,0.1073842007512987,2174
realized_vol_20,PP,0.014633626629481375,2174
realized_vol_20,RB,0.08174686817690979,2174
realized_vol_20,RM,0.02312539516486699,2174
realized_vol_20,RU,-0.06515153033367001,2174
realized_vol_20,SA,0.06154565302337726,973
realized_vol_20,SC,0.052733545944229944,1388
realized_vol_20,SR,0.016670287380337677,2174
