trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_1bps_return,net_3bps_return,net_5bps_return,test_year
2024-01-02,30,6,6,-0.004238489620894031,-0.0018409790765266329,-0.0011987552721836993,1.0,0.0,2.0,-0.0013987552721836994,-0.0017987552721836992,-0.0021987552721836993,2024
2024-01-03,30,6,6,0.00632622385051475,-0.010726874935983984,0.008526549393249367,1.0,0.0,2.0,0.008326549393249366,0.007926549393249367,0.007526549393249367,2024
2024-01-04,30,6,6,-0.012147302618269682,-0.007563527544530033,-0.002291887536869825,1.0,0.0,2.0,-0.002491887536869825,-0.0028918875368698247,-0.003291887536869825,2024
2024-01-05,30,6,6,-0.010136490702470734,-0.00787437886175515,-0.0011310559203577923,1.0,0.0,2.0,-0.0013310559203577924,-0.0017310559203577922,-0.0021310559203577923,2024
2024-01-08,30,6,6,-0.006168053418618983,-0.0037004046779248166,-0.0012338243703470832,1.0,0.0,2.0,-0.0014338243703470833,-0.0018338243703470833,-0.0022338243703470834,2024
2024-01-09,30,6,6,-0.02182007879388245,-0.009576275566122533,-0.006121901613879958,1.0,0.0,2.0,-0.006321901613879958,-0.006721901613879958,-0.007121901613879958,2024
2024-01-10,30,6,6,0.010409686833440452,0.0053845217610796825,0.0025125825361803846,1.0,0.0,2.0,0.0023125825361803845,0.0019125825361803847,0.0015125825361803845,2024
2024-01-11,30,6,6,-0.010625927872081916,-0.0027432041300194995,-0.003941361871031208,1.0,0.0,2.0,-0.004141361871031208,-0.004541361871031208,-0.004941361871031208,2024
2024-01-12,30,6,6,-0.0011830314710425665,0.0031578274205516003,-0.0021704294457970835,1.0,0.0,2.0,-0.0023704294457970836,-0.0027704294457970833,-0.0031704294457970835,2024
2024-01-15,30,6,6,0.013070898656747766,0.003942289434646601,0.004564304611050583,1.0,0.0,2.0,0.004364304611050584,0.0039643046110505835,0.0035643046110505833,2024
2024-01-16,30,6,6,-0.015090568348350932,-0.004916227066028166,-0.005087170641161383,1.0,0.0,2.0,-0.0052871706411613826,-0.005687170641161383,-0.006087170641161383,2024
2024-01-17,30,6,6,0.01840728959409355,-0.0010466386367777834,0.009726964115435666,1.0,0.0,2.0,0.009526964115435665,0.009126964115435666,0.008726964115435665,2024
2024-01-18,30,6,6,0.008343455839325683,0.0017720839915113834,0.00328568592390715,1.0,0.0,2.0,0.00308568592390715,0.00268568592390715,0.00228568592390715,2024
