test_year,selected_alpha,train_start,train_end,train_rows,test_rows,test_days,pearson_ic_mean,rank_ic_mean,rank_icir,rank_ic_hit_rate,target_r2,target_mae,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_1bps_annual_return,net_1bps_annual_volatility,net_1bps_sharpe,net_1bps_max_drawdown,net_1bps_total_return,net_1bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,train_start_year,train_end_year,ml_feature_count
2019,100.0,2015-01-05,2018-12-27,25969,7094,244,0.018545501443379034,0.03146299408149672,0.1218005607509835,0.5573770491803278,0.00013728304986648787,0.516920733590023,0.02409268658858102,0.07859072156795262,0.3065589182528314,-0.060293028735847964,0.020558611252458947,0.5,-0.02630731341141896,0.07859072156795262,-0.3347381584818842,-0.08572446463927874,-0.028050343772509367,0.48360655737704916,-0.12710731341141895,0.07859072156795262,-1.6173323119513163,-0.15538641044528945,-0.11845865278272238,0.45901639344262296,-0.227907313411419,0.07859072156795262,-2.8999264654207484,-0.22282282645150098,-0.20048865593298404,0.4098360655737705,2015,2018,100
