factor_id,product,time_series_ic,time_series_rank_ic,observations
inventory_scarcity,AL,0.013322178597300248,0.033264082871167173,1444
inventory_scarcity,AU,0.0462578154881033,0.11774033566974534,1444
inventory_scarcity,BU,-0.054149830891009124,-0.07262937505043858,1442
inventory_scarcity,C,,,0
inventory_scarcity,CF,,,0
inventory_scarcity,CS,,,0
inventory_scarcity,CU,0.08768836133551376,0.05204929072955815,1444
inventory_scarcity,FU,-0.006299657316894383,0.00941917172294912,1413
inventory_scarcity,HC,,,0
inventory_scarcity,I,,,0
inventory_scarcity,J,,,0
inventory_scarcity,JM,,,0
inventory_scarcity,L,,,0
inventory_scarcity,M,,,0
inventory_scarcity,MA,,,0
inventory_scarcity,NI,0.06671041107546635,0.08326082856743948,1434
inventory_scarcity,P,,,0
inventory_scarcity,PP,,,0
inventory_scarcity,RB,,,0
inventory_scarcity,RM,,,0
inventory_scarcity,SA,,,0
inventory_scarcity,SC,,,0
inventory_scarcity,SF,,,0
inventory_scarcity,SN,0.029419055446666578,0.062326756220112814,1444
inventory_scarcity,SR,,,0
inventory_scarcity,TA,,,0
inventory_scarcity,V,,,0
inventory_scarcity,Y,,,0
inventory_scarcity,ZN,0.013312467071042848,-0.028389026298652593,1444
inventory_change_5,AG,,,1442
inventory_change_5,AL,0.07481745645174048,0.04312571873448892,1444
inventory_change_5,AU,-0.026642817012279083,-0.005152552705500204,1444
inventory_change_5,BU,0.006244163306472331,0.06593329713724685,1442
inventory_change_5,C,,,0
inventory_change_5,CF,,,0
inventory_change_5,CS,,,0
inventory_change_5,CU,0.09264139775621434,0.07054016229980922,1444
inventory_change_5,FU,0.0501483677123648,0.0821535141481121,1440
inventory_change_5,HC,,,1444
inventory_change_5,I,,,0
inventory_change_5,J,,,0
inventory_change_5,JM,,,0
inventory_change_5,L,,,0
inventory_change_5,M,,,0
inventory_change_5,MA,,,0
inventory_change_5,NI,0.03163490525670533,0.05922914114886814,1434
inventory_change_5,P,,,0
inventory_change_5,PP,,,0
inventory_change_5,RB,,,0
inventory_change_5,RM,,,0
inventory_change_5,SA,,,0
inventory_change_5,SC,,,0
inventory_change_5,SF,,,0
inventory_change_5,SN,0.000609623407138818,0.030987155316402056,1444
inventory_change_5,SR,,,0
inventory_change_5,TA,,,0
inventory_change_5,V,,,0
inventory_change_5,Y,,,0
inventory_change_5,ZN,0.018520454499243093,0.010684494133983811,1444
inventory_surprise,AG,,,0
inventory_surprise,AL,0.0052161703689868775,-0.04027382928786548,306
inventory_surprise,AU,-0.06461439359903293,0.03896544467095324,306
inventory_surprise,BU,-0.1176659596152418,-0.009418958785108861,290
inventory_surprise,C,,,0
inventory_surprise,CF,,,0
inventory_surprise,CS,,,0
inventory_surprise,CU,0.058558823013444346,0.059006551304240394,306
inventory_surprise,FU,-0.052595533607513165,0.00442049413200273,270
inventory_surprise,HC,,,0
inventory_surprise,I,,,0
inventory_surprise,J,,,0
inventory_surprise,JM,,,0
inventory_surprise,L,,,0
inventory_surprise,M,,,0
inventory_surprise,MA,,,0
inventory_surprise,NI,0.00018216157538871182,0.04597254375998429,304
inventory_surprise,P,,,0
inventory_surprise,PP,,,0
inventory_surprise,RB,,,0
inventory_surprise,RM,,,0
inventory_surprise,SA,,,0
inventory_surprise,SC,,,0
inventory_surprise,SF,,,0
inventory_surprise,SN,-0.037614503320173395,0.0006870650219825208,306
inventory_surprise,SR,,,0
inventory_surprise,TA,,,0
inventory_surprise,V,,,0
inventory_surprise,Y,,,0
inventory_surprise,ZN,-0.02757399555164015,-0.01675404182071184,306
warehouse_tightness,AG,0.049865258002578655,0.040752507083992875,1427
warehouse_tightness,AL,0.035564916602919765,0.10384562544185194,1428
warehouse_tightness,AU,0.04686342316924218,0.11632548268501293,1140
warehouse_tightness,BU,-0.07359944176503866,-0.07066534680300604,1427
warehouse_tightness,C,0.05655560526063792,0.053687624340721996,1429
warehouse_tightness,CF,0.05789544771060429,0.01931260561293016,1427
warehouse_tightness,CS,0.011961887361270556,0.10936314592531172,1324
warehouse_tightness,CU,0.06179243723455374,0.016424754781244867,1428
