trade_date,factor_id,gross_return,turnover,long_count,short_count,net_return_0bps,net_return_3bps,net_return_5bps,net_return_10bps
2020-09-22,basis_momentum_20,-0.00439434289704197,0.6000000000000001,5,5,-0.00439434289704197,-0.0045743428970419706,-0.00469434289704197,-0.00499434289704197
2020-09-29,basis_momentum_20,-0.002775550231861157,0.6000000000000001,5,5,-0.002775550231861157,-0.002955550231861157,-0.003075550231861157,-0.0033755502318611567
2020-10-14,basis_momentum_20,0.0005495597867916863,1.2000000000000002,5,5,0.0005495597867916863,0.00018955978679168622,-5.0440213208313755e-05,-0.0006504402132083138
2020-10-21,basis_momentum_20,0.0006698501465223774,1.0,5,5,0.0006698501465223774,0.0003698501465223774,0.00016985014652237738,-0.00033014985347762263
2020-10-28,basis_momentum_20,-5.619839918971135e-05,1.0,5,5,-5.619839918971135e-05,-0.0003561983991897113,-0.0005561983991897114,-0.0010561983991897114
2020-11-04,basis_momentum_20,-0.010754093792294207,1.2000000000000002,5,5,-0.010754093792294207,-0.011114093792294208,-0.011354093792294207,-0.011954093792294207
2020-11-11,basis_momentum_20,-0.0011202079788860235,0.8,5,5,-0.0011202079788860235,-0.0013602079788860235,-0.0015202079788860234,-0.0019202079788860236
2020-11-18,basis_momentum_20,0.012972799134198154,0.8,5,5,0.012972799134198154,0.012732799134198154,0.012572799134198155,0.012172799134198154
2020-11-25,basis_momentum_20,0.01231407804238275,1.4000000000000001,5,5,0.01231407804238275,0.011894078042382749,0.01161407804238275,0.010914078042382749
2020-12-02,basis_momentum_20,0.0054810121569914385,1.2000000000000002,5,5,0.0054810121569914385,0.005121012156991438,0.004881012156991439,0.004281012156991438
2020-12-09,basis_momentum_20,0.011010660111931492,1.0,5,5,0.011010660111931492,0.010710660111931492,0.010510660111931492,0.010010660111931493
2020-12-16,basis_momentum_20,0.0042339862136477335,0.8,5,5,0.0042339862136477335,0.003993986213647734,0.0038339862136477334,0.0034339862136477336
2020-12-23,basis_momentum_20,-0.011610540200084308,1.2000000000000002,5,5,-0.011610540200084308,-0.011970540200084308,-0.012210540200084307,-0.012810540200084307
2020-12-30,basis_momentum_20,0.005784602226137148,1.0,5,5,0.005784602226137148,0.005484602226137148,0.005284602226137148,0.004784602226137148
2021-01-07,basis_momentum_20,-0.018147350791276707,0.8,5,5,-0.018147350791276707,-0.018387350791276708,-0.018547350791276708,-0.018947350791276706
2021-01-14,basis_momentum_20,-0.004563018195089397,0.6000000000000001,5,5,-0.004563018195089397,-0.004743018195089398,-0.004863018195089397,-0.005163018195089397
2021-01-21,basis_momentum_20,-0.013215268178512974,1.2000000000000002,5,5,-0.013215268178512974,-0.013575268178512973,-0.013815268178512974,-0.014415268178512974
2021-01-28,basis_momentum_20,-0.011510626863152795,0.6000000000000001,5,5,-0.011510626863152795,-0.011690626863152795,-0.011810626863152795,-0.012110626863152795
2021-02-04,basis_momentum_20,-0.01045505027153313,0.4,5,5,-0.01045505027153313,-0.01057505027153313,-0.01065505027153313,-0.010855050271533129
2021-02-25,basis_momentum_20,0.002376745110616108,1.4000000000000001,5,5,0.002376745110616108,0.0019567451106161076,0.0016767451106161077,0.0009767451106161076
2021-03-04,basis_momentum_20,0.016034841695088897,1.2000000000000002,5,5,0.016034841695088897,0.015674841695088898,0.015434841695088897,0.014834841695088898
2021-03-11,basis_momentum_20,0.008493314024922717,1.2000000000000002,5,5,0.008493314024922717,0.008133314024922716,0.007893314024922717,0.007293314024922717
2021-03-25,basis_momentum_20,0.004456746492996189,1.2000000000000002,5,5,0.004456746492996189,0.004096746492996189,0.0038567464929961893,0.003256746492996189
2021-04-01,basis_momentum_20,-0.005869092527086263,0.8,5,5,-0.005869092527086263,-0.006109092527086263,-0.006269092527086263,-0.006669092527086263
2021-04-09,basis_momentum_20,0.013050896341717645,0.8,5,5,0.013050896341717645,0.012810896341717644,0.012650896341717646,0.012250896341717644
2021-04-16,basis_momentum_20,0.003078664897690731,0.8,5,5,0.003078664897690731,0.0028386648976907306,0.0026786648976907306,0.002278664897690731
2021-04-23,basis_momentum_20,0.021756861468548595,1.0,5,5,0.021756861468548595,0.021456861468548593,0.021256861468548594,0.020756861468548594
2021-04-30,basis_momentum_20,0.0032096257003347392,1.0,5,5,0.0032096257003347392,0.0029096257003347393,0.002709625700334739,0.002209625700334739
2021-05-12,basis_momentum_20,-0.00047613270535162985,1.0,5,5,-0.00047613270535162985,-0.0007761327053516299,-0.0009761327053516299,-0.0014761327053516298
2021-05-19,basis_momentum_20,-0.021474053692852914,1.0,5,5,-0.021474053692852914,-0.021774053692852915,-0.021974053692852914,-0.022474053692852915
2021-05-26,basis_momentum_20,0.03223731963225992,1.0,5,5,0.03223731963225992,0.03193731963225992,0.03173731963225992,0.031237319632259918
2021-06-02,basis_momentum_20,0.012100051825172231,0.6000000000000001,5,5,0.012100051825172231,0.011920051825172232,0.011800051825172232,0.011500051825172232
2021-06-09,basis_momentum_20,0.016465364490575316,1.4000000000000001,5,5,0.016465364490575316,0.016045364490575316,0.015765364490575317,0.015065364490575316
2021-06-17,basis_momentum_20,-0.0002800874684845021,1.6,5,5,-0.0002800874684845021,-0.0007600874684845022,-0.001080087468484502,-0.0018800874684845022
2021-06-24,basis_momentum_20,0.02241311556545993,1.0,5,5,0.02241311556545993,0.022113115565459928,0.02191311556545993,0.02141311556545993
2021-07-01,basis_momentum_20,-0.004845147381882342,0.8,5,5,-0.004845147381882342,-0.005085147381882342,-0.005245147381882342,-0.005645147381882342
2021-07-08,basis_momentum_20,0.008269282745409634,0.8,5,5,0.008269282745409634,0.008029282745409634,0.007869282745409635,0.007469282745409634
2021-07-15,basis_momentum_20,0.013864423683624826,0.4,5,5,0.013864423683624826,0.013744423683624826,0.013664423683624825,0.013464423683624827
2021-07-22,basis_momentum_20,-0.001542994549282239,0.6000000000000001,5,5,-0.001542994549282239,-0.001722994549282239,-0.0018429945492822392,-0.002142994549282239
2021-07-29,basis_momentum_20,0.007350187056926716,0.6000000000000001,5,5,0.007350187056926716,0.0071701870569267166,0.007050187056926716,0.006750187056926716
2021-08-05,basis_momentum_20,-0.017521255436365957,1.0,5,5,-0.017521255436365957,-0.01782125543636596,-0.018021255436365957,-0.018521255436365958
2021-08-12,basis_momentum_20,-0.00713452067192949,1.0,5,5,-0.00713452067192949,-0.0074345206719294895,-0.00763452067192949,-0.00813452067192949
2021-08-19,basis_momentum_20,0.03193285391036808,1.4000000000000001,5,5,0.03193285391036808,0.03151285391036808,0.031232853910368077,0.030532853910368078
2021-08-26,basis_momentum_20,0.00950457878985145,0.8,5,5,0.00950457878985145,0.009264578789851449,0.00910457878985145,0.00870457878985145
2021-09-02,basis_momentum_20,0.023053749503642897,1.2000000000000002,5,5,0.023053749503642897,0.022693749503642897,0.022453749503642897,0.021853749503642897
2021-09-09,basis_momentum_20,-0.011993701590825167,0.8,5,5,-0.011993701590825167,-0.012233701590825168,-0.012393701590825167,-0.012793701590825168
2021-09-16,basis_momentum_20,0.004674650504134524,1.6,5,5,0.004674650504134524,0.0041946505041345235,0.003874650504134524,0.003074650504134524
2021-09-27,basis_momentum_20,0.03189765248705282,1.0,5,5,0.03189765248705282,0.03159765248705282,0.03139765248705282,0.03089765248705282
2021-10-11,basis_momentum_20,-0.02112587460238502,1.2000000000000002,5,5,-0.02112587460238502,-0.02148587460238502,-0.02172587460238502,-0.02232587460238502
2021-10-18,basis_momentum_20,-0.05854990358035496,1.0,5,5,-0.05854990358035496,-0.05884990358035496,-0.05904990358035496,-0.05954990358035496
2021-10-25,basis_momentum_20,0.0038598588755261367,0.2,5,5,0.0038598588755261367,0.0037998588755261365,0.003759858875526137,0.0036598588755261366
2021-11-01,basis_momentum_20,-0.015256023848507062,0.8,5,5,-0.015256023848507062,-0.015496023848507063,-0.01565602384850706,-0.016056023848507062
2021-11-08,basis_momentum_20,-0.05464043165782332,1.0,5,5,-0.05464043165782332,-0.05494043165782332,-0.05514043165782332,-0.05564043165782332
2021-11-15,basis_momentum_20,0.012901880002884149,1.2000000000000002,5,5,0.012901880002884149,0.01254188000288415,0.012301880002884149,0.011701880002884149
2021-11-22,basis_momentum_20,0.006079522998383291,0.8,5,5,0.006079522998383291,0.005839522998383292,0.005679522998383291,0.005279522998383291
2021-11-29,basis_momentum_20,-0.012456414584207542,1.4000000000000001,5,5,-0.012456414584207542,-0.012876414584207543,-0.013156414584207542,-0.013856414584207543
2021-12-06,basis_momentum_20,0.012304302983661308,0.8,5,5,0.012304302983661308,0.012064302983661308,0.011904302983661309,0.011504302983661308
2021-12-13,basis_momentum_20,-0.00847642229968174,0.8,5,5,-0.00847642229968174,-0.008716422299681741,-0.00887642229968174,-0.00927642229968174
2021-12-20,basis_momentum_20,0.016114373849462273,0.8,5,5,0.016114373849462273,0.015874373849462272,0.01571437384946227,0.015314373849462272
2021-12-27,basis_momentum_20,-0.00929916157359999,1.2000000000000002,5,5,-0.00929916157359999,-0.00965916157359999,-0.00989916157359999,-0.01049916157359999
2022-01-04,basis_momentum_20,0.013296986207728146,1.2000000000000002,5,5,0.013296986207728146,0.012936986207728145,0.012696986207728146,0.012096986207728146
2022-01-11,basis_momentum_20,-0.018395429353890727,1.8,5,5,-0.018395429353890727,-0.018935429353890726,-0.01929542935389073,-0.020195429353890727
