trade_date,factor_id,quantile,return_5d,count
2019-03-27,tsmom_60,3,0.0010346192796359954,5
2019-03-27,tsmom_60,4,0.017542250717399437,6
2019-03-27,tsmom_60,5,0.04743456512530516,6
2019-04-03,tsmom_60,1,0.002230279961841867,6
2019-04-03,tsmom_60,2,0.003700717893031613,6
2019-04-03,tsmom_60,3,-0.00580231936767206,5
2019-04-03,tsmom_60,4,0.018740986989825053,6
2019-04-03,tsmom_60,5,0.008852856625018316,6
2019-04-11,tsmom_60,1,-0.00600646236988613,6
2019-04-11,tsmom_60,2,-0.008964460295660726,6
2019-04-11,tsmom_60,3,-0.008654708469218763,5
2019-04-11,tsmom_60,4,-0.01228223923026415,6
2019-04-11,tsmom_60,5,-0.03181064700136049,6
2019-04-18,tsmom_60,1,0.00479513454961437,6
2019-04-18,tsmom_60,2,0.0012341303107138806,6
2019-04-18,tsmom_60,3,0.014923414917431588,5
2019-04-18,tsmom_60,4,0.010008613512458039,6
2019-04-18,tsmom_60,5,0.011937242465207795,6
2019-04-25,tsmom_60,1,-0.005125458501927489,6
2019-04-25,tsmom_60,2,0.009376299409956232,6
2019-04-25,tsmom_60,3,0.002531328009969136,5
2019-04-25,tsmom_60,4,-0.016067740704692763,6
2019-04-25,tsmom_60,5,-0.001252978561809485,6
2019-05-07,tsmom_60,1,-0.008540105760372693,6
2019-05-07,tsmom_60,2,-0.026833388377098404,6
2019-05-07,tsmom_60,3,-0.013657317818876469,5
2019-05-07,tsmom_60,4,-0.00048341309191605547,6
2019-05-07,tsmom_60,5,-0.016066291067949674,6
2019-05-14,tsmom_60,1,0.025254574013212183,6
2019-05-14,tsmom_60,2,0.012216860622141631,6
2019-05-14,tsmom_60,3,0.033440406264451016,5
2019-05-14,tsmom_60,4,0.02616038404422355,6
2019-05-14,tsmom_60,5,0.0364413412107449,6
2019-05-21,tsmom_60,1,-0.010500334840774747,6
2019-05-21,tsmom_60,2,-0.0048946440900836845,6
2019-05-21,tsmom_60,3,-0.028542719850655818,5
2019-05-21,tsmom_60,4,-0.030222912126935435,6
2019-05-21,tsmom_60,5,0.007745981873217215,6
2019-05-28,tsmom_60,1,-0.007566499279543504,6
2019-05-28,tsmom_60,2,-0.03292766344300502,6
2019-05-28,tsmom_60,3,-0.016397325358311777,5
2019-05-28,tsmom_60,4,-0.041875797041886355,6
2019-05-28,tsmom_60,5,-0.001647999583976952,6
2019-06-04,tsmom_60,1,-0.005973607768391694,6
2019-06-04,tsmom_60,2,-0.0011300823029922746,6
2019-06-04,tsmom_60,3,0.006712193181645709,5
2019-06-04,tsmom_60,4,0.0010621790884978166,6
2019-06-04,tsmom_60,5,-0.002045184605534711,6
2019-06-12,tsmom_60,1,0.03168047940242269,6
2019-06-12,tsmom_60,2,0.007516670393761564,6
2019-06-12,tsmom_60,3,0.004484636876395287,5
2019-06-12,tsmom_60,4,-0.003812760764475028,6
2019-06-12,tsmom_60,5,0.004717700348344474,6
2019-06-19,tsmom_60,1,0.013181997353202598,6
2019-06-19,tsmom_60,2,0.032362863053667756,6
2019-06-19,tsmom_60,3,0.010543140004151264,5
2019-06-19,tsmom_60,4,0.02613862145818735,6
2019-06-19,tsmom_60,5,0.020914886716989545,6
2019-06-26,tsmom_60,1,-0.007920027357248524,6
2019-06-26,tsmom_60,2,0.005502093988295968,6
2019-06-26,tsmom_60,3,0.007208687491355925,5
2019-06-26,tsmom_60,4,-0.007739693078140504,6
2019-06-26,tsmom_60,5,0.01541373235682919,6
2019-07-03,tsmom_60,1,-0.012259154076735593,6
2019-07-03,tsmom_60,2,0.03428123292665066,6
2019-07-03,tsmom_60,3,0.0034693200345298656,5
2019-07-03,tsmom_60,4,-0.013256520538397801,6
2019-07-03,tsmom_60,5,-0.011755377959944987,6
2019-07-10,tsmom_60,1,-0.007542961433061805,6
2019-07-10,tsmom_60,2,-0.015445509344653607,6
2019-07-10,tsmom_60,3,0.014083263434763382,5
2019-07-10,tsmom_60,4,0.022136080886327496,6
2019-07-10,tsmom_60,5,0.013269584984573757,6
2019-07-17,tsmom_60,1,0.0010540937075900758,6
2019-07-17,tsmom_60,2,0.003914669994257751,6
2019-07-17,tsmom_60,3,-0.015076883183968538,5
2019-07-17,tsmom_60,4,-0.019029132159616102,6
2019-07-17,tsmom_60,5,-0.006160194329098294,6
2019-07-24,tsmom_60,1,-8.395907008938257e-05,6
2019-07-24,tsmom_60,2,0.0033124027451762275,6
2019-07-24,tsmom_60,3,0.003791271330213175,5
2019-07-24,tsmom_60,4,-0.004703089278356516,6
2019-07-24,tsmom_60,5,0.007395616749656442,6
2019-07-31,tsmom_60,1,-0.02134875861852753,6
2019-07-31,tsmom_60,2,-0.03825831539882687,6
2019-07-31,tsmom_60,3,-0.01618992045575245,5
2019-07-31,tsmom_60,4,-0.026072671755949073,6
2019-07-31,tsmom_60,5,0.015557448372719884,6
2019-08-07,tsmom_60,1,0.006965059540603631,6
2019-08-07,tsmom_60,2,0.012993256044694848,6
2019-08-07,tsmom_60,3,-0.00805476673787533,5
2019-08-07,tsmom_60,4,0.013421523865444521,6
2019-08-07,tsmom_60,5,0.012971327748661166,6
2019-08-14,tsmom_60,1,-0.014115034141175006,6
2019-08-14,tsmom_60,2,0.00348512925637684,6
2019-08-14,tsmom_60,3,-0.00019627119227536572,5
2019-08-14,tsmom_60,4,-0.010429949248844808,6
2019-08-14,tsmom_60,5,-0.005500077724797547,6
2019-08-21,tsmom_60,1,-0.003179627587175197,6
2019-08-21,tsmom_60,2,-0.014091638180371993,6
2019-08-21,tsmom_60,3,0.0054326204410762415,5
2019-08-21,tsmom_60,4,-0.01459001477352447,6
2019-08-21,tsmom_60,5,0.02748024547472468,6
2019-08-28,tsmom_60,1,0.02151029081765643,6
2019-08-28,tsmom_60,2,0.027937698588321996,6
2019-08-28,tsmom_60,3,0.008073202469660501,5
2019-08-28,tsmom_60,4,0.006842395861338946,6
2019-08-28,tsmom_60,5,0.03603702954509689,6
2019-09-04,tsmom_60,1,0.013357777029319118,6
2019-09-04,tsmom_60,2,0.012331256245966057,6
2019-09-04,tsmom_60,3,0.01107143451871151,5
2019-09-04,tsmom_60,4,-0.012186569661906066,6
2019-09-04,tsmom_60,5,-0.022738294260375918,6
2019-09-11,tsmom_60,1,0.011216582855743099,6
2019-09-11,tsmom_60,2,-0.009896822488129361,6
2019-09-11,tsmom_60,3,-0.011277675355832018,5
2019-09-11,tsmom_60,4,0.019559560308000472,6
2019-09-11,tsmom_60,5,-0.015410000710812813,6
2019-09-19,tsmom_60,1,-0.004172190416323533,6
2019-09-19,tsmom_60,2,-0.007765657154625701,6
2019-09-19,tsmom_60,3,-0.004103731010571998,5
2019-09-19,tsmom_60,4,-0.02391565516740037,6
2019-09-19,tsmom_60,5,-0.0008366481722600719,6
2019-09-26,tsmom_60,1,0.0034409071138640592,6
2019-09-26,tsmom_60,2,-0.007778103272843913,6
2019-09-26,tsmom_60,3,-0.006861021056909666,5
2019-09-26,tsmom_60,4,0.0032791515130640345,6
2019-09-26,tsmom_60,5,0.0008515045859583589,6
2019-10-10,tsmom_60,1,-0.0072419944638855704,6
2019-10-10,tsmom_60,2,-0.036235774225368465,6
2019-10-10,tsmom_60,3,-0.014172431361138549,5
2019-10-10,tsmom_60,4,-0.007181231001115988,6
2019-10-10,tsmom_60,5,-0.01571113082201342,6
2019-10-17,tsmom_60,1,-0.0016376303066233204,6
2019-10-17,tsmom_60,2,0.0067894154669027595,6
2019-10-17,tsmom_60,3,-0.0017836043962453196,5
2019-10-17,tsmom_60,4,0.007144442905423469,6
2019-10-17,tsmom_60,5,0.016882869711707826,6
2019-10-24,tsmom_60,1,-0.0009547879944384885,6
2019-10-24,tsmom_60,2,-0.0018455846777958307,6
2019-10-24,tsmom_60,3,-0.009422778305771784,5
2019-10-24,tsmom_60,4,0.006608741834274512,6
2019-10-24,tsmom_60,5,-4.064627677234182e-05,6
2019-10-31,tsmom_60,1,-0.004995489796226049,6
2019-10-31,tsmom_60,2,0.00011181830661923427,6
2019-10-31,tsmom_60,3,-0.002311277656833299,5
2019-10-31,tsmom_60,4,-0.002058325789612551,6
2019-10-31,tsmom_60,5,-0.0067873298705867224,6
2019-11-07,tsmom_60,1,-0.02845454078077192,6
2019-11-07,tsmom_60,2,-0.009007879755385362,6
2019-11-07,tsmom_60,3,0.008150574076393946,5
2019-11-07,tsmom_60,4,-0.017146767077846792,6
2019-11-07,tsmom_60,5,-0.004071965381683289,6
2019-11-14,tsmom_60,1,0.007045290374192177,6
2019-11-14,tsmom_60,2,0.013152986792404972,6
2019-11-14,tsmom_60,3,0.007727766550042858,5
2019-11-14,tsmom_60,4,-0.01249206559887032,6
2019-11-14,tsmom_60,5,0.0028471757423467747,6
2019-11-21,tsmom_60,1,-0.00039701542593451045,6
2019-11-21,tsmom_60,2,-0.0029376968021860295,6
2019-11-21,tsmom_60,3,0.0038405100512293846,5
2019-11-21,tsmom_60,4,0.0016032307969712594,6
2019-11-21,tsmom_60,5,0.0016187703443364954,6
2019-11-28,tsmom_60,1,0.012124799541143353,6
2019-11-28,tsmom_60,2,0.00025121404492384203,6
2019-11-28,tsmom_60,3,0.0019662169707967527,5
2019-11-28,tsmom_60,4,0.003120940198112191,6
2019-11-28,tsmom_60,5,-0.0027220944520638204,6
2019-12-05,tsmom_60,1,0.020149046131687238,6
2019-12-05,tsmom_60,2,0.004214590163450475,6
2019-12-05,tsmom_60,3,0.011807033786673938,5
2019-12-05,tsmom_60,4,0.02232207665033779,6
2019-12-05,tsmom_60,5,0.020123449517482905,6
2019-12-12,tsmom_60,1,0.012167199940804544,6
2019-12-12,tsmom_60,2,-0.009703115345797856,6
2019-12-12,tsmom_60,3,0.0067785763582590254,5
2019-12-12,tsmom_60,4,0.0043435481961986615,6
2019-12-12,tsmom_60,5,0.005810700094565857,6
2019-12-19,tsmom_60,1,0.013721374490640667,6
2019-12-19,tsmom_60,2,0.009103661902596372,6
2019-12-19,tsmom_60,3,-0.004611057554477593,5
2019-12-19,tsmom_60,4,-0.002633007592893366,6
2019-12-19,tsmom_60,5,0.007874571399812033,6
2019-12-26,tsmom_60,1,0.008818768621875564,6
2019-12-26,tsmom_60,2,0.015046529335738301,6
2019-12-26,tsmom_60,3,0.009654593001397727,5
2019-12-26,tsmom_60,4,0.016734734894427266,6
2019-12-26,tsmom_60,5,0.013731877490132882,6
2020-01-03,tsmom_60,1,0.006476970843143581,6
2020-01-03,tsmom_60,2,0.0037015094994903484,6
2020-01-03,tsmom_60,3,0.013186601606071524,5
2020-01-03,tsmom_60,4,0.008793742286561768,6
2020-01-03,tsmom_60,5,0.002562880234726783,6
2020-01-10,tsmom_60,1,-0.0008931050618270301,6
2020-01-10,tsmom_60,2,8.237397858138855e-05,6
2020-01-10,tsmom_60,3,-0.013232924407206293,5
2020-01-10,tsmom_60,4,0.004104132207064033,6
2020-01-10,tsmom_60,5,-0.025387289685908143,6
2020-01-17,tsmom_60,1,-0.07521829703714972,6
2020-01-17,tsmom_60,2,-0.05239899108308049,6
2020-01-17,tsmom_60,3,-0.059869512739167255,5
2020-01-17,tsmom_60,4,-0.09610003271281815,6
2020-01-17,tsmom_60,5,-0.09568056118592887,6
2020-02-03,tsmom_60,1,0.026799523104099793,6
2020-02-03,tsmom_60,2,0.027304800688910613,6
2020-02-03,tsmom_60,3,0.0392274736517924,5
2020-02-03,tsmom_60,4,0.02734549403153058,6
2020-02-03,tsmom_60,5,0.019329014403885753,6
2020-02-10,tsmom_60,1,0.013745242572420638,6
2020-02-10,tsmom_60,2,0.016467801836932788,6
2020-02-10,tsmom_60,3,0.02296549039308695,5
2020-02-10,tsmom_60,4,0.004803405141849977,6
2020-02-10,tsmom_60,5,0.015980128441037023,6
2020-02-17,tsmom_60,1,-0.01914048200894904,6
2020-02-17,tsmom_60,2,-0.019115668203625813,6
2020-02-17,tsmom_60,3,-0.00704461277388937,5
2020-02-17,tsmom_60,4,0.0025246169670885923,6
2020-02-17,tsmom_60,5,0.003937021322405236,6
2020-02-24,tsmom_60,1,-0.007087742718563476,6
2020-02-24,tsmom_60,2,-0.009955482691105577,6
2020-02-24,tsmom_60,3,0.003928591547315774,5
2020-02-24,tsmom_60,4,-0.00408007639343579,6
2020-02-24,tsmom_60,5,-0.02555295428455036,6
2020-03-02,tsmom_60,1,-0.05325127299276872,6
2020-03-02,tsmom_60,2,-0.031999895047583916,5
2020-03-02,tsmom_60,3,-0.042154779874965555,6
2020-03-02,tsmom_60,4,-0.0812449249989015,5
2020-03-02,tsmom_60,5,-0.015234572698721397,6
2020-03-09,tsmom_60,1,-0.024502076291888036,6
2020-03-09,tsmom_60,2,0.0013658822593636266,5
2020-03-09,tsmom_60,3,-0.04586945584887388,5
2020-03-09,tsmom_60,4,-0.018628439221577687,5
2020-03-09,tsmom_60,5,-0.006228762872292144,6
2020-03-16,tsmom_60,1,-0.01787784326970454,6
2020-03-16,tsmom_60,2,-0.06373750484439883,6
2020-03-16,tsmom_60,3,-0.06595388650609568,5
2020-03-16,tsmom_60,4,0.007855560489039312,6
2020-03-16,tsmom_60,5,-0.0020811210250250753,6
2020-03-23,tsmom_60,1,-0.021590794851462997,6
2020-03-23,tsmom_60,2,-0.010662891793983978,6
2020-03-23,tsmom_60,3,-0.054468262937930646,6
2020-03-23,tsmom_60,4,0.002495163184184579,6
2020-03-23,tsmom_60,5,0.005513283823592341,6
2020-03-30,tsmom_60,1,0.11697854144075548,6
2020-03-30,tsmom_60,2,0.03882773547763211,6
2020-03-30,tsmom_60,3,0.017251725412465706,6
2020-03-30,tsmom_60,4,-0.00805141006200751,6
2020-03-30,tsmom_60,5,-0.02734671056253842,6
2020-04-07,tsmom_60,1,-0.013785084175116221,6
2020-04-07,tsmom_60,2,0.00842746100529466,6
2020-04-07,tsmom_60,3,0.01725799531076777,6
2020-04-07,tsmom_60,4,0.04057345340744626,6
2020-04-07,tsmom_60,5,0.015810301755957545,6
2020-04-14,tsmom_60,1,-0.07405851146490317,6
2020-04-14,tsmom_60,2,-0.06455442987806037,6
2020-04-14,tsmom_60,3,-0.0035967666117447026,6
2020-04-14,tsmom_60,4,-0.017250647470131535,6
2020-04-14,tsmom_60,5,-0.013030822167089581,6
2020-04-21,tsmom_60,1,0.020049869320783825,6
2020-04-21,tsmom_60,2,0.05074596070197105,6
2020-04-21,tsmom_60,3,0.013484294042688564,6
2020-04-21,tsmom_60,4,0.010670228964369255,6
2020-04-21,tsmom_60,5,-0.00608137739148823,6
2020-04-28,tsmom_60,1,0.05122853960073367,6
2020-04-28,tsmom_60,2,0.021538975892270423,6
2020-04-28,tsmom_60,3,0.02762690304146957,6
2020-04-28,tsmom_60,4,0.02955640493612059,6
2020-04-28,tsmom_60,5,0.01741215037024167,6
2020-05-08,tsmom_60,1,0.0008410688574851388,6
2020-05-08,tsmom_60,2,0.0014805080469177574,6
2020-05-08,tsmom_60,3,0.0038290290102160895,6
2020-05-08,tsmom_60,4,-0.004391907216170887,6
2020-05-08,tsmom_60,5,0.008706731413651766,6
2020-05-15,tsmom_60,1,0.008651805507038498,6
2020-05-15,tsmom_60,2,0.0045010974520159714,6
2020-05-15,tsmom_60,3,0.014429302647064083,6
2020-05-15,tsmom_60,4,0.015575985819471042,6
2020-05-15,tsmom_60,5,0.018558962760510684,6
2020-05-22,tsmom_60,1,0.009802960484904569,6
2020-05-22,tsmom_60,2,0.02980615982174036,6
2020-05-22,tsmom_60,3,0.01982193954283244,6
2020-05-22,tsmom_60,4,0.020185359706616723,6
2020-05-22,tsmom_60,5,0.01592246933746792,6
2020-05-29,tsmom_60,1,0.049802742773985664,6
2020-05-29,tsmom_60,2,0.0383799545152114,6
2020-05-29,tsmom_60,3,0.014019389568209509,6
2020-05-29,tsmom_60,4,0.0031646969877696107,6
2020-05-29,tsmom_60,5,0.003202936694788272,6
2020-06-05,tsmom_60,1,-0.03569738430079037,6
2020-06-05,tsmom_60,2,-0.005777608338657055,6
2020-06-05,tsmom_60,3,0.01071760672249548,6
2020-06-05,tsmom_60,4,-0.0045349345448841465,6
2020-06-05,tsmom_60,5,0.01210997657164925,6
2020-06-12,tsmom_60,1,0.02155273682582755,6
2020-06-12,tsmom_60,2,0.018905069351235648,6
2020-06-12,tsmom_60,3,0.011037321253298668,6
2020-06-12,tsmom_60,4,0.019062098306144654,6
2020-06-12,tsmom_60,5,0.004840336592239795,6
2020-06-19,tsmom_60,1,-0.014232432470408896,6
2020-06-19,tsmom_60,2,-0.01945669755003815,6
2020-06-19,tsmom_60,3,-0.013323264057049608,6
2020-06-19,tsmom_60,4,-0.017859186017617063,6
2020-06-19,tsmom_60,5,-0.002064667909623489,6
2020-06-30,tsmom_60,1,0.018661896160530284,6
2020-06-30,tsmom_60,2,0.013783117080959547,6
2020-06-30,tsmom_60,3,0.01060147009153691,6
2020-06-30,tsmom_60,4,0.019865621741483208,6
2020-06-30,tsmom_60,5,0.030436796738791332,6
2020-07-07,tsmom_60,1,-0.0018085969104546333,6
2020-07-07,tsmom_60,2,0.0048737669425098495,6
2020-07-07,tsmom_60,3,0.021316678862401888,6
2020-07-07,tsmom_60,4,0.007931046470141626,6
2020-07-07,tsmom_60,5,0.046226217623425124,6
2020-07-14,tsmom_60,1,-0.0007111407802119866,6
2020-07-14,tsmom_60,2,0.012589488039605226,6
2020-07-14,tsmom_60,3,0.02716380757202898,6
2020-07-14,tsmom_60,4,0.007624331764165197,6
2020-07-14,tsmom_60,5,-0.0017701158235646404,6
2020-07-21,tsmom_60,1,-0.013901760827845389,6
2020-07-21,tsmom_60,2,-0.0004123363879616204,6
2020-07-21,tsmom_60,3,0.014415914791613102,6
2020-07-21,tsmom_60,4,0.017151487917076973,6
2020-07-21,tsmom_60,5,-0.0058570777773092235,6
2020-07-28,tsmom_60,1,0.023655628926005645,6
2020-07-28,tsmom_60,2,-0.0024621234210471243,6
2020-07-28,tsmom_60,3,0.014954025149421846,6
2020-07-28,tsmom_60,4,0.013629897579368869,6
2020-07-28,tsmom_60,5,0.038117099520843266,6
2020-08-04,tsmom_60,1,0.01316713019085436,6
2020-08-04,tsmom_60,2,-0.0029476449832644414,6
2020-08-04,tsmom_60,3,-0.008608201769852294,6
2020-08-04,tsmom_60,4,-0.02362745943185555,6
2020-08-04,tsmom_60,5,0.0007698681552399944,6
2020-08-11,tsmom_60,1,-0.012635800910542875,6
2020-08-11,tsmom_60,2,0.011186907154379625,6
2020-08-11,tsmom_60,3,0.005272229880810793,6
2020-08-11,tsmom_60,4,0.028633638672466488,6
2020-08-11,tsmom_60,5,0.029503875183826616,6
2020-08-18,tsmom_60,1,0.026507113290906176,6
2020-08-18,tsmom_60,2,0.017344537651688568,6
2020-08-18,tsmom_60,3,-0.00873967142033901,6
2020-08-18,tsmom_60,4,-0.016026658781530978,6
2020-08-18,tsmom_60,5,-0.026219374332421313,6
2020-08-25,tsmom_60,1,0.01751068206142266,6
2020-08-25,tsmom_60,2,0.016739908511220775,6
2020-08-25,tsmom_60,3,0.02090637812561195,6
2020-08-25,tsmom_60,4,0.028365321083687944,6
2020-08-25,tsmom_60,5,0.03560348370654128,6
2020-09-01,tsmom_60,1,-0.034659827423271394,6
2020-09-01,tsmom_60,2,-0.008625403771100918,6
2020-09-01,tsmom_60,3,-0.013484242647666142,6
2020-09-01,tsmom_60,4,-0.002285802136043902,6
2020-09-01,tsmom_60,5,-0.022802015385320413,6
2020-09-08,tsmom_60,1,-0.02247733143230009,6
2020-09-08,tsmom_60,2,0.009859595030459892,6
2020-09-08,tsmom_60,3,-0.00016639145317946338,6
2020-09-08,tsmom_60,4,-0.010241678567878018,6
2020-09-08,tsmom_60,5,0.021744936766747713,6
2020-09-15,tsmom_60,1,-0.009083896662720562,6
2020-09-15,tsmom_60,2,0.005828012196050225,6
2020-09-15,tsmom_60,3,-0.004157462180456799,6
2020-09-15,tsmom_60,4,-0.025343250587704164,6
2020-09-15,tsmom_60,5,-0.010667176766230005,6
2020-09-22,tsmom_60,1,-0.005936670787713723,6
2020-09-22,tsmom_60,2,-0.0018883998350524012,6
2020-09-22,tsmom_60,3,-0.02284036021674507,6
2020-09-22,tsmom_60,4,-0.006600598954685048,6
2020-09-22,tsmom_60,5,-0.020816739735261658,6
2020-09-29,tsmom_60,1,0.02350976080083748,6
2020-09-29,tsmom_60,2,0.019290856952371982,6
2020-09-29,tsmom_60,3,0.05220328968834912,6
2020-09-29,tsmom_60,4,0.027139713263778436,6
2020-09-29,tsmom_60,5,0.041093823773708515,6
2020-10-14,tsmom_60,1,0.01678461580009255,6
2020-10-14,tsmom_60,2,0.005453200745552389,6
2020-10-14,tsmom_60,3,0.004761942227656635,6
2020-10-14,tsmom_60,4,0.008354413788849158,6
2020-10-14,tsmom_60,5,-0.0025697836256365534,6
2020-10-21,tsmom_60,1,-0.04403101804494145,6
2020-10-21,tsmom_60,2,-0.009145321464900269,6
2020-10-21,tsmom_60,3,-0.0044111482214680975,6
2020-10-21,tsmom_60,4,-0.01201744794286371,6
2020-10-21,tsmom_60,5,-0.006719460275199522,6
2020-10-28,tsmom_60,1,-0.007635636785193227,6
2020-10-28,tsmom_60,2,0.011129236663353545,6
2020-10-28,tsmom_60,3,0.008669176294148281,6
2020-10-28,tsmom_60,4,0.022562177250879018,6
2020-10-28,tsmom_60,5,-0.007369722698107262,6
2020-11-04,tsmom_60,1,0.016602740107731995,6
2020-11-04,tsmom_60,2,0.00906301353099248,6
2020-11-04,tsmom_60,3,0.00963614767933683,6
2020-11-04,tsmom_60,4,0.017866562906403354,6
2020-11-04,tsmom_60,5,0.012170926382912691,6
2020-11-11,tsmom_60,1,0.004237868890584843,6
2020-11-11,tsmom_60,2,0.009659344244804116,6
2020-11-11,tsmom_60,3,0.02848431197712296,6
2020-11-11,tsmom_60,4,0.024601413066966338,6
2020-11-11,tsmom_60,5,0.009624539273676088,6
2020-11-18,tsmom_60,1,0.027525898133011744,6
2020-11-18,tsmom_60,2,0.016643784628630087,6
2020-11-18,tsmom_60,3,-0.00397944446712258,6
2020-11-18,tsmom_60,4,0.017444014436301798,6
2020-11-18,tsmom_60,5,-0.0017558864584867513,6
2020-11-25,tsmom_60,1,-0.013842516208079783,6
2020-11-25,tsmom_60,2,0.00440824182570565,6
2020-11-25,tsmom_60,3,0.015345691117957527,6
2020-11-25,tsmom_60,4,-0.006635868721498202,6
2020-11-25,tsmom_60,5,0.029640860592056135,6
2020-12-02,tsmom_60,1,0.00672560115197766,6
2020-12-02,tsmom_60,2,0.009914136166270904,6
2020-12-02,tsmom_60,3,0.020358606709707978,6
2020-12-02,tsmom_60,4,0.015410068969697618,6
2020-12-02,tsmom_60,5,0.005428187137773377,6
2020-12-09,tsmom_60,1,0.022493814825562525,6
2020-12-09,tsmom_60,2,0.024135894785032492,6
2020-12-09,tsmom_60,3,0.025063690361867008,6
2020-12-09,tsmom_60,4,0.02410178373861473,6
2020-12-09,tsmom_60,5,-0.013745953247881767,6
2020-12-16,tsmom_60,1,0.011560848588718827,6
2020-12-16,tsmom_60,2,0.006459926338635347,6
2020-12-16,tsmom_60,3,0.015406023066994493,6
2020-12-16,tsmom_60,4,0.00548826055653967,6
2020-12-16,tsmom_60,5,0.019320043501917832,6
2020-12-23,tsmom_60,1,0.013129852254220439,6
2020-12-23,tsmom_60,2,0.0008866722051905455,6
2020-12-23,tsmom_60,3,-0.0051331837714686706,6
2020-12-23,tsmom_60,4,-0.007194149182400873,6
2020-12-23,tsmom_60,5,-0.012181486406152242,6
2020-12-30,tsmom_60,1,0.03541524989178502,6
2020-12-30,tsmom_60,2,0.03415457112389427,6
2020-12-30,tsmom_60,3,0.030629723276960525,6
2020-12-30,tsmom_60,4,0.03362358562323109,6
2020-12-30,tsmom_60,5,0.04947187178507029,6
2021-01-07,tsmom_60,1,-0.017389182047264768,6
2021-01-07,tsmom_60,2,-0.023830245877302,6
2021-01-07,tsmom_60,3,0.010935826241916635,6
2021-01-07,tsmom_60,4,-0.004139058563115694,6
2021-01-07,tsmom_60,5,-0.03605717055237858,6
2021-01-14,tsmom_60,1,0.01755020238388964,6
2021-01-14,tsmom_60,2,0.02188152045701164,6
2021-01-14,tsmom_60,3,0.004364308853029446,6
2021-01-14,tsmom_60,4,-0.009569707413733789,6
2021-01-14,tsmom_60,5,-0.018816921351474374,6
2021-01-21,tsmom_60,1,-0.016357347418466506,6
2021-01-21,tsmom_60,2,-0.013004636008820014,6
2021-01-21,tsmom_60,3,-0.004578499120677408,6
2021-01-21,tsmom_60,4,-0.010115630637726117,6
2021-01-21,tsmom_60,5,-0.040875381789078825,6
