feature_name,source_factor,usage_type,catalog_direction,resolved_direction,direction_source,train_rank_ic,fold_id,test_year
warehouse_tightness__csz,warehouse_tightness,predictor,1,1,catalog,0.03596412254002334,fold_2022,2022
tightness_composite__csz,tightness_composite,predictor,1,1,catalog,0.03588351195270226,fold_2022,2022
price_oi_interaction_20__csz,price_oi_interaction_20,predictor,1,1,catalog,-0.006406872253012147,fold_2022,2022
seasonality_3y__csz,seasonality_3y,predictor,1,1,catalog,-0.020812990934055753,fold_2022,2022
sector_relative_value_60__csz,sector_relative_value_60,predictor,1,1,catalog,-0.008290023988388002,fold_2022,2022
fundamental_composite_news__csz,fundamental_composite_news,predictor,1,1,catalog,0.0020641713146360356,fold_2022,2022
fundamental_underreaction__csz,fundamental_underreaction,predictor,1,1,catalog,0.0072774620852350735,fold_2022,2022
information_consistency__csz,information_consistency,predictor,1,1,catalog,0.03554316772244577,fold_2022,2022
information_divergence__csz,information_divergence,predictor,0,1,train_rank_ic,0.04090511270920501,fold_2022,2022
warehouse_surprise__csz,warehouse_surprise,predictor,1,1,catalog,0.00936352388697477,fold_2022,2022
momentum_quality_60__csz,momentum_quality_60,predictor,1,1,catalog,-0.021962515249482173,fold_2022,2022
vol_managed_momentum__csz,vol_managed_momentum,predictor,1,1,catalog,0.017361937496909705,fold_2022,2022
term_structure_slope__csz,term_structure_slope,predictor,1,1,catalog,0.027850815018842692,fold_2022,2022
term_structure_momentum__csz,term_structure_momentum,predictor,1,1,catalog,0.016222750777366037,fold_2022,2022
term_structure_acceleration__csz,term_structure_acceleration,predictor,1,1,catalog,0.022977298446000737,fold_2022,2022
basis_surprise__csz,basis_surprise,predictor,1,1,catalog,-0.005514898458997827,fold_2022,2022
inventory_acceleration__csz,inventory_acceleration,predictor,1,1,catalog,0.008008235785534982,fold_2022,2022
inventory_price_divergence__csz,inventory_price_divergence,predictor,1,1,catalog,0.016526754940474436,fold_2022,2022
volume_price_divergence_20__csz,volume_price_divergence_20,predictor,0,1,train_rank_ic,0.010197119780902217,fold_2022,2022
momentum_carry_interaction__csz,momentum_carry_interaction,predictor,0,1,train_rank_ic,0.0011349212439643493,fold_2022,2022
nonlinear_tightness__csz,nonlinear_tightness,predictor,1,1,catalog,0.035848692629145806,fold_2022,2022
tsmom_60__csz,tsmom_60,predictor,1,1,catalog,-0.01854257490184449,fold_2023,2023
csmom_60__csz,csmom_60,predictor,1,1,catalog,-0.02059105976795663,fold_2023,2023
trend_efficiency_60__csz,trend_efficiency_60,predictor,0,-1,train_rank_ic,0.004928534196691509,fold_2023,2023
multi_horizon_trend__csz,multi_horizon_trend,predictor,1,1,catalog,-0.008068202778321229,fold_2023,2023
carry_annualized__csz,carry_annualized,predictor,1,1,catalog,0.02252073049214836,fold_2023,2023
carry_change_20__csz,carry_change_20,predictor,1,1,catalog,-0.004718607659466008,fold_2023,2023
basis_fresh__csz,basis_fresh,predictor,1,1,catalog,0.031113882563732872,fold_2023,2023
basis_shock_20__csz,basis_shock_20,predictor,1,1,catalog,0.005932868360511249,fold_2023,2023
basis_momentum_20__csz,basis_momentum_20,predictor,1,1,catalog,-0.015886410809832847,fold_2023,2023
curve_curvature__csz,curve_curvature,predictor,0,-1,train_rank_ic,0.005529864798536678,fold_2023,2023
value_252__csz,value_252,predictor,1,1,catalog,0.021715634582644822,fold_2023,2023
short_reversal_5__csz,short_reversal_5,predictor,1,1,catalog,0.010802322989191147,fold_2023,2023
inventory_scarcity__csz,inventory_scarcity,predictor,1,1,catalog,0.008666549975275524,fold_2023,2023
inventory_change_5__csz,inventory_change_5,predictor,1,1,catalog,0.01075339342989825,fold_2023,2023
inventory_surprise__csz,inventory_surprise,predictor,1,1,catalog,0.009627397971984024,fold_2023,2023
warehouse_tightness__csz,warehouse_tightness,predictor,1,1,catalog,0.03387733027082501,fold_2023,2023
tightness_composite__csz,tightness_composite,predictor,1,1,catalog,0.035418175362420666,fold_2023,2023
price_oi_interaction_20__csz,price_oi_interaction_20,predictor,1,1,catalog,-0.009041595897290283,fold_2023,2023
seasonality_3y__csz,seasonality_3y,predictor,1,1,catalog,-0.022274577207449325,fold_2023,2023
sector_relative_value_60__csz,sector_relative_value_60,predictor,1,1,catalog,-0.00510043341944523,fold_2023,2023
fundamental_composite_news__csz,fundamental_composite_news,predictor,1,1,catalog,0.006164432762190827,fold_2023,2023
fundamental_underreaction__csz,fundamental_underreaction,predictor,1,1,catalog,0.010009797469285202,fold_2023,2023
information_consistency__csz,information_consistency,predictor,1,1,catalog,0.034834804058526944,fold_2023,2023
information_divergence__csz,information_divergence,predictor,0,1,train_rank_ic,0.03890389299029621,fold_2023,2023
warehouse_surprise__csz,warehouse_surprise,predictor,1,1,catalog,0.009597311490011003,fold_2023,2023
momentum_quality_60__csz,momentum_quality_60,predictor,1,1,catalog,-0.018593737863555785,fold_2023,2023
vol_managed_momentum__csz,vol_managed_momentum,predictor,1,1,catalog,0.01314728351673238,fold_2023,2023
term_structure_slope__csz,term_structure_slope,predictor,1,1,catalog,0.02848648546360981,fold_2023,2023
term_structure_momentum__csz,term_structure_momentum,predictor,1,1,catalog,0.012665286569838882,fold_2023,2023
term_structure_acceleration__csz,term_structure_acceleration,predictor,1,1,catalog,0.017883399355690596,fold_2023,2023
basis_surprise__csz,basis_surprise,predictor,1,1,catalog,0.0008164099389567025,fold_2023,2023
inventory_acceleration__csz,inventory_acceleration,predictor,1,1,catalog,0.011664486260474996,fold_2023,2023
inventory_price_divergence__csz,inventory_price_divergence,predictor,1,1,catalog,0.016838843979291238,fold_2023,2023
volume_price_divergence_20__csz,volume_price_divergence_20,predictor,0,1,train_rank_ic,0.004444774996155908,fold_2023,2023
momentum_carry_interaction__csz,momentum_carry_interaction,predictor,0,1,train_rank_ic,0.005744841358183527,fold_2023,2023
nonlinear_tightness__csz,nonlinear_tightness,predictor,1,1,catalog,0.03533895890190061,fold_2023,2023
tsmom_60__csz,tsmom_60,predictor,1,1,catalog,-0.018621660658950902,fold_2024,2024
csmom_60__csz,csmom_60,predictor,1,1,catalog,-0.020844651699276122,fold_2024,2024
trend_efficiency_60__csz,trend_efficiency_60,predictor,0,-1,train_rank_ic,0.0009630051840154996,fold_2024,2024
multi_horizon_trend__csz,multi_horizon_trend,predictor,1,1,catalog,-0.01071568123584255,fold_2024,2024
carry_annualized__csz,carry_annualized,predictor,1,1,catalog,0.018226552671645652,fold_2024,2024
carry_change_20__csz,carry_change_20,predictor,1,1,catalog,-0.00249394971276301,fold_2024,2024
basis_fresh__csz,basis_fresh,predictor,1,1,catalog,0.02809667991779481,fold_2024,2024
basis_shock_20__csz,basis_shock_20,predictor,1,1,catalog,0.004348954058091409,fold_2024,2024
basis_momentum_20__csz,basis_momentum_20,predictor,1,1,catalog,-0.015931294105203074,fold_2024,2024
curve_curvature__csz,curve_curvature,predictor,0,-1,train_rank_ic,0.0013710647406331472,fold_2024,2024
value_252__csz,value_252,predictor,1,1,catalog,0.022951517759424476,fold_2024,2024
short_reversal_5__csz,short_reversal_5,predictor,1,1,catalog,0.009552208896596633,fold_2024,2024
inventory_scarcity__csz,inventory_scarcity,predictor,1,1,catalog,0.004646411386487199,fold_2024,2024
inventory_change_5__csz,inventory_change_5,predictor,1,1,catalog,0.012259878610714306,fold_2024,2024
inventory_surprise__csz,inventory_surprise,predictor,1,1,catalog,0.007979880099667302,fold_2024,2024
warehouse_tightness__csz,warehouse_tightness,predictor,1,1,catalog,0.02920228943820388,fold_2024,2024
tightness_composite__csz,tightness_composite,predictor,1,1,catalog,0.030036573324011388,fold_2024,2024
price_oi_interaction_20__csz,price_oi_interaction_20,predictor,1,1,catalog,-0.005213608072326975,fold_2024,2024
seasonality_3y__csz,seasonality_3y,predictor,1,1,catalog,-0.018728927825807408,fold_2024,2024
sector_relative_value_60__csz,sector_relative_value_60,predictor,1,1,catalog,-0.004741454214460921,fold_2024,2024
fundamental_composite_news__csz,fundamental_composite_news,predictor,1,1,catalog,0.005400567053773519,fold_2024,2024
fundamental_underreaction__csz,fundamental_underreaction,predictor,1,1,catalog,0.008257558707550374,fold_2024,2024
information_consistency__csz,information_consistency,predictor,1,1,catalog,0.029294724331290933,fold_2024,2024
information_divergence__csz,information_divergence,predictor,0,1,train_rank_ic,0.0345043534771553,fold_2024,2024
warehouse_surprise__csz,warehouse_surprise,predictor,1,1,catalog,0.011333407977297344,fold_2024,2024
momentum_quality_60__csz,momentum_quality_60,predictor,1,1,catalog,-0.018866952901339343,fold_2024,2024
vol_managed_momentum__csz,vol_managed_momentum,predictor,1,1,catalog,0.00875817444413445,fold_2024,2024
term_structure_slope__csz,term_structure_slope,predictor,1,1,catalog,0.023375693626831066,fold_2024,2024
term_structure_momentum__csz,term_structure_momentum,predictor,1,1,catalog,0.012566835892227847,fold_2024,2024
term_structure_acceleration__csz,term_structure_acceleration,predictor,1,1,catalog,0.017373411725821176,fold_2024,2024
basis_surprise__csz,basis_surprise,predictor,1,1,catalog,-0.0007188915447418745,fold_2024,2024
inventory_acceleration__csz,inventory_acceleration,predictor,1,1,catalog,0.010405153486410253,fold_2024,2024
inventory_price_divergence__csz,inventory_price_divergence,predictor,1,1,catalog,0.01678670236855355,fold_2024,2024
volume_price_divergence_20__csz,volume_price_divergence_20,predictor,0,1,train_rank_ic,0.0032619979028095576,fold_2024,2024
momentum_carry_interaction__csz,momentum_carry_interaction,predictor,0,1,train_rank_ic,0.005973887533340824,fold_2024,2024
nonlinear_tightness__csz,nonlinear_tightness,predictor,1,1,catalog,0.030142598675402237,fold_2024,2024
