feature_name,source_factor_id,source_factor,horizon,coverage,missing_rate,stale_rate,ic_mean,ic_std,icir,ic_hit_rate,ic_t_nw,ic_p_nw,rank_ic_mean,rank_ic_std,rank_icir,rank_ic_hit_rate,rank_ic_t_nw,rank_ic_p_nw,ic_days,rank_ic_days,nonoverlap_rank_ic_mean,nonoverlap_rank_ic_t,nonoverlap_rank_ic_p,pooled_beta,pooled_t_two_way_cluster,pooled_p_two_way_cluster,pooled_observations,group_spread,group_monotonicity,group_days,gross_annual_return,gross_sharpe,average_one_way_turnover,gross_max_drawdown,net_1bps_annual_return,net_1bps_sharpe,net_3bps_annual_return,net_3bps_sharpe,net_5bps_annual_return,net_5bps_sharpe,rank_ic_q_bh,transformation,category,usage_type,expected_direction,economic_meaning,baseline_rank_ic,candidate_rank_ic,delta_rank_ic,baseline_mse,candidate_mse,mse_reduction,oos_rows,inner_oos_first_year,inner_oos_last_year,correlation_cluster,rank_ic_q_bh_cluster,rank_ic_mean_cluster,coverage_cluster,cluster_representative,max_abs_factor_correlation,year_direction_consistency,year_count,product_direction_consistency,sector_direction_consistency,worst_product_correlation,worst_sector_correlation,classification,classification_reason,enter_ml
momentum_quality_60,41,动量质量,5,0.9594014008231642,0.04059859917683584,0.0010650588490143692,-0.004975088559095793,0.2826970184340575,-0.017598659464660372,0.4957492029755579,-0.4275621997123698,0.6689698914433355,-0.0041408910956134875,0.27633080552206385,-0.014985267704012302,0.5058448459086079,-0.37055043281380445,0.7109724065405072,1882,1882,-0.0026945807656175496,-0.1902068793539056,0.8491470205852714,-5.005382400266641e-06,-0.015342319811926266,0.9877590801221613,52768,0.00022133255837189104,0.09999999999999999,1882,-0.013585689267943773,-0.14776140146728098,0.12605160834217038,-0.22753984948842343,-0.016762189798166464,-0.18231311671766182,-0.023115190858611846,-0.25141870441123826,-0.02946819191905724,-0.3205257169713726,0.8976347428256148,tsmom_60×trend_efficiency_60,趋势与动量,predictor,1,平滑趋势比震荡路径更可能持续,0.015160669018288598,-0.000825116951115534,-0.015985785969404132,0.0011292134099565585,0.0011315116222232703,-0.002035232885518236,35415,2018,2022,36,0.8976347428256148,-0.0041408910956134875,0.9594014008231642,False,0.9341995198784501,0.375,8,0.3333333333333333,0.4,-0.11473651288098864,-0.039264945970707926,E,开发期未发现足够稳定的方向或增量证据,False
vol_managed_momentum_60,42,波动率管理动量,5,0.9594014008231642,0.04059859917683584,0.0010109033143187235,0.01401409034005318,0.20037710974195067,0.06993857910267687,0.5302869287991498,1.769969181901567,0.0767322747409789,0.010434173593055996,0.23616596952917057,0.04418152883693599,0.5196599362380446,1.1075420525203807,0.2680596413009422,1882,1882,0.004754403517308365,0.38105186007282127,0.7031647674280056,0.00045643380174908597,1.6090250557858248,0.10761086300777215,52768,0.0011358046699365,0.09999999999999999,1882,0.041856485629304774,0.6199691720063316,0.12778366914103922,-0.15104613479371531,0.0386363371669506,0.5723266434799789,0.03219604024224221,0.4770035260339395,0.025755743317533827,0.38163714902301404,0.6876312537719821,方向×10%目标波动/60日年化波动,趋势与动量,risk,1,按波动缩放可稳定不同品种风险预算,0.015160669018288598,0.005326966827624128,-0.00983370219066447,0.0011292134099565585,0.001130013433892226,-0.0007084789541228208,35415,2018,2022,38,0.6876312537719821,0.010434173593055996,0.9594014008231642,True,0.6945102214263071,0.5,8,0.7333333333333333,1.0,-0.0751760103831419,0.005698103833831509,D,主要用途是风险、波动或流动性刻画,True
tsmom_120,1,时间序列动量,5,0.9274676871976316,0.07253231280236838,0.0011011625388114665,0.010948328320820624,0.2826142565558755,0.038739476395296554,0.5225027442371021,0.9241610431830019,0.3554024750799143,0.007900736428824107,0.27965063200214635,0.028252167256905995,0.5252469813391877,0.6883448809477264,0.4912356250901335,1822,1822,0.013664345207094381,0.9662484752326019,0.3339198616677407,0.00034738927714984743,0.9636822295156614,0.33520526633275216,50979,0.0005163843914069193,0.7,1822,-0.00588278630336557,-0.06337139200104577,0.09089083607155897,-0.22710505251905833,-0.008173235372368868,-0.08804567435034383,-0.012754133510375434,-0.13739490620020733,-0.01733503164838202,-0.18674425744235945,0.867958305927404,120日累计收益/已实现波动率,趋势与动量,predictor,1,价格冲击与机构调仓可能形成中期延续,0.015160669018288598,0.018839484668992202,0.003678815650703604,0.0011292134099565585,0.001129139396428845,6.554432232290167e-05,35415,2018,2022,32,0.867958305927404,0.007900736428824107,0.9274676871976316,False,0.9318376416429278,0.5,8,0.23333333333333334,0.4,-0.08110086166328535,-0.04508394870575729,B,相对固定基准模型提供样本外增量信息,True
csmom_120,2,横截面动量,5,0.9350133583652249,0.06498664163477508,0.4136219221604448,0.01358495957235038,0.31053812757712945,0.04374651086596842,0.5329308452250274,1.0497538953136414,0.2938312775157338,0.012156207844935046,0.3010758021758572,0.04037590452996502,0.539517014270033,0.9831661543185619,0.32552566955274287,1822,1822,0.01844089182523059,1.2313416452250685,0.21819511230643918,0.0004688000122194507,1.1186374778950543,0.2632948279981906,51056,0.0012432666687259791,0.8999999999999998,1822,0.014369405416209602,0.13767019857481058,0.08736765242789339,-0.17988306580869107,0.012167740575026674,0.11657360127737555,0.007764410892660849,0.07438329611446957,0.0033610812102950246,0.03219736918867816,0.7113338705041419,120日收益横截面百分位,趋势与动量,predictor,1,过去相对强势品种可能继续跑赢弱势品种,0.015160669018288598,0.019628341097448185,0.0044676720791595875,0.0011292134099565585,0.0011291874866328378,2.2956974733159426e-05,35415,2018,2022,32,0.7113338705041419,0.012156207844935046,0.9350133583652249,True,0.9266489264832374,0.625,8,0.36666666666666664,0.6,-0.10931247135593086,-0.0398281838464932,B,相对固定基准模型提供样本外增量信息,True
trend_efficiency_120,3,趋势效率,5,0.9274676871976316,0.07253231280236838,0.0011011625388114665,-0.003925137212589814,0.26907015438217874,-0.0145877837012524,0.48792535675082327,-0.34376105121639666,0.7310259936712836,-0.006429537053733472,0.2595694785068748,-0.02477000412651822,0.47804610318331503,-0.5937490391097741,0.5526799783435191,1822,1822,-0.010547635764360588,-0.7815316484089618,0.4344898701786888,5.441996663406008e-07,0.001718318327745324,0.99862898101043,50979,-0.000447496780716804,-0.09999999999999999,1822,-0.008323845061844441,-0.09764105070878658,0.16387367652427895,-0.2651059761729879,-0.012453461710256264,-0.1460882164638414,-0.020712695007079923,-0.242991166739925,-0.028971928303903584,-0.3399022593254656,0.867958305927404,120日净路径/总路径,趋势与动量,conditional,0,区分平滑趋势与高噪声路径,0.015160669018288598,0.013232652113226488,-0.0019280169050621097,0.0011292134099565585,0.0011295271955245134,-0.0002778797747070602,35415,2018,2022,9,0.867958305927404,-0.006429537053733472,0.9274676871976316,True,0.42417398068338247,0.375,8,0.5666666666666667,0.6,-0.08756025370163416,-0.016753269477258897,C,经济角色主要是条件变量而非独立方向信号,True
realized_vol_120,24,已实现波动率,5,0.9597082821864394,0.04029171781356056,0.001967651093941801,0.022302432774648034,0.3734243917591125,0.05972409212367365,0.524442082890542,1.4384071355140977,0.15031856921983347,0.014302137721263234,0.3436397686883723,0.04161956509240071,0.5111583421891605,1.0139291163067383,0.3106165768477338,1882,1882,0.009360307516083313,0.5429232924045672,0.5871826179858458,0.0006470952406111586,1.106635753666591,0.26845144261043274,52744,0.0020744995003794875,0.7,1882,0.06219250909469343,0.5330748481957363,0.01726758571933545,-0.15575579851628996,0.06175736593456618,0.5293436742130433,0.06088707961431167,0.5218809478141965,0.06001679329405715,0.5144177377189598,0.7113338705041419,120日平方收益和开方,波动率与风险,risk,0,历史二次变差估计未来风险状态,0.015160669018288598,0.013898395982732114,-0.0012622730355564844,0.0011292134099565585,0.0011299741407493863,-0.0006736820393029462,35415,2018,2022,11,0.7113338705041419,0.014302137721263234,0.9597082821864394,False,0.9511434338496269,0.75,8,0.6,0.8,-0.07390725126635456,-0.013356612814273007,D,主要用途是风险、波动或流动性刻画,False
momentum_quality_120,41,动量质量,5,0.9274676871976316,0.07253231280236838,0.0011011625388114665,0.003201238351481333,0.27944507180382433,0.01145569800468216,0.5153677277716795,0.2716026919820312,0.7859275293412815,0.007395222178326711,0.27917309905632115,0.02648973774093749,0.526344676180022,0.6453957632019788,0.5186707483178459,1822,1822,0.013357157880814305,0.9440789929216183,0.34512928333512827,8.667421172096764e-05,0.23861561107426305,0.8114036588712605,50979,0.0004513119016737911,0.7,1822,-0.006949948768767108,-0.07490408978848438,0.09215041986126322,-0.21589554777097086,-0.009272139349270953,-0.09993236713287966,-0.013916520510278613,-0.14998901774431325,-0.018560901671286285,-0.20004501932157603,0.867958305927404,tsmom_120×trend_efficiency_120,趋势与动量,predictor,1,平滑趋势比震荡路径更可能持续,0.015160669018288598,0.01625437112746244,0.001093702109173842,0.0011292134099565585,0.0011294142090670623,-0.0001778221093845478,35415,2018,2022,32,0.867958305927404,0.007395222178326711,0.9274676871976316,False,0.9318376416429278,0.5,8,0.23333333333333334,0.4,-0.08097992150540635,-0.04587414122476107,B,相对固定基准模型提供样本外增量信息,True
vol_managed_momentum_120,42,波动率管理动量,5,0.9274676871976316,0.07253231280236838,0.001028955159217272,0.011150501157525982,0.20203345826100372,0.05519135916151488,0.5214050493962679,1.3750913520551054,0.16910312510331516,0.002932253718796639,0.2349858625824096,0.01247842609156241,0.5115257958287596,0.30627504805821004,0.7593952357063452,1822,1822,0.00733280219305788,0.5942714260211199,0.5523305868384136,0.0003100846761408443,1.2073549429251178,0.22729547975779218,50979,-7.844535257678261e-05,-0.09999999999999999,1822,0.0047770076598948885,0.07096217882774258,0.08679262504563709,-0.2585022171143724,0.0025898335087448272,0.03846904967955337,-0.001784514793555269,-0.026502699817807188,-0.006158863095855401,-0.091451687651419,0.8976347428256148,方向×10%目标波动/120日年化波动,趋势与动量,risk,1,按波动缩放可稳定不同品种风险预算,0.015160669018288598,0.015030880805579967,-0.0001297882127086307,0.0011292134099565585,0.0011290951123523745,0.00010476106920178372,35415,2018,2022,39,0.8976347428256148,0.002932253718796639,0.9274676871976316,True,0.6330831067629533,0.625,8,0.5666666666666667,0.4,-0.07938095737126433,-0.02829689218440869,D,主要用途是风险、波动或流动性刻画,True
multi_horizon_trend,4,多周期趋势一致性,5,0.9350133583652249,0.06498664163477508,0.7762293306375911,0.008405146845865085,0.25448951593024205,0.03302747783201024,0.5142700329308453,0.8050962893179907,0.42076411693904414,0.005157510153953339,0.25768560644135874,0.02001473898825245,0.5153677277716795,0.49887332872854123,0.617868624558491,1822,1822,0.0023973093536547125,0.17445733917271367,0.8615060549929978,0.0003108897481015134,0.9231579863620786,0.3559248798081517,51056,0.0006167714731390084,0.09999999999999999,1822,-0.006106169154139129,-0.07820760005209952,0.1838627236217598,-0.22458954938943465,-0.01073950978940747,-0.13753384156954426,-0.02000619105994416,-0.25613703917960473,-0.029272872330480856,-0.3746680770453671,0.867958305927404,20/60/120日趋势方向均值,趋势与动量,predictor,1,多个周期同向可降低单一参数偶然性,0.015160669018288598,0.012233985719676892,-0.002926683298611706,0.0011292134099565585,0.001129270957274396,-5.096230467159563e-05,35415,2018,2022,34,0.867958305927404,0.005157510153953339,0.9350133583652249,True,0.8424660592264196,0.375,8,0.36666666666666664,0.4,-0.07686576770185827,-0.041084106361706015,E,开发期未发现足够稳定的方向或增量证据,False
carry,5,Carry,5,0.9884287674200303,0.011571232579969726,0.0008123330204346884,0.026275263702231422,0.2620760407910181,0.10025816790777745,0.55870236869207,2.6668096603511886,0.007657502648426819,0.0391061150098138,0.23761686530727008,0.1645763441885508,0.5648815653964985,4.419588261465724,9.88891280459326e-06,1942,1942,0.044508101367066254,3.6027140581409705,0.0003149118832311759,0.0008351468149703348,2.1082248503890932,0.03501154472550966,54491,0.0028297035901187263,0.8999999999999998,1942,0.10228445253644447,1.2748245592748801,0.30428228845495026,-0.10803447322635573,0.09461653886737972,1.1793233694669885,0.07928071152925022,0.9882649879891028,0.06394488419112072,0.79714670302951,0.00029172292773550117,最近两个合格流动合约年化对数斜率,期限结构与Carry,predictor,1,期限结构反映便利收益、库存压力与持有补偿,0.015160669018288598,0.015160669018288598,0.0,0.0011292134099565585,0.0011292134099565585,0.0,35415,2018,2022,19,0.00029172292773550117,0.0391061150098138,0.9884287674200303,True,0.6243232443578314,1.0,8,0.7,1.0,-0.09528050656247386,0.00354044353588828,A,FDR后显著、方向一致且分组收益同向,True
curve_curvature,10,期限结构曲率,5,0.9789876525380894,0.021012347461910608,0.00014441475918838906,-0.010559351321898806,0.22754242207758663,-0.046406077712833324,0.46961894953656025,-1.3868559285595263,0.16548569880355757,-0.01831995092265553,0.2012620697318664,-0.09102535289964217,0.46601441812564365,-2.7865856430111093,0.005326654069095228,1942,1942,-0.018389974469921477,-1.8213635916430766,0.06855160575419786,-0.0003152879037728662,-0.9233023489719391,0.3558496641120128,54045,-0.001242050987090149,-0.39999999999999997,1942,-0.05238362810432759,-0.7518161426554338,0.4195829051044878,-0.3895718236030502,-0.06295711731296069,-0.9035347657377228,-0.08410409573022687,-1.2068852881726904,-0.10525107414749307,-1.510075758276372,0.052378765012769744,最近三个合格流动合约对数曲率,期限结构与Carry,predictor,0,曲线中部异常可能反映局部供需与换月压力,0.015160669018288598,0.01357229413433276,-0.0015883748839558374,0.0011292134099565585,0.0011293428679025762,-0.00011464435763532669,35415,2018,2022,20,0.052378765012769744,-0.01831995092265553,0.9789876525380894,True,0.6243232443578314,0.75,8,0.7333333333333333,1.0,-0.06473384421567481,0.0006415374462462461,B,存在预测或增量信息，但经济方向未预先固定，暂列辅助,True
term_structure_slope,44,期限结构斜率,5,0.9884287674200303,0.011571232579969726,0.0,0.05125756044517357,0.31271213323625857,0.16391292501096444,0.5710607621009269,4.054082151949363,5.03315276780689e-05,0.0513886469447353,0.28566961055260437,0.17988839220709613,0.5751802265705458,4.4380843722531536,9.07630430088216e-06,1942,1942,0.05747630060340941,3.9413744320388364,8.101604349184137e-05,0.0013400687223452156,3.106328380420714,0.0018942622873507804,54491,0.003310016310944997,0.9999999999999999,1942,0.09768106016966793,1.0616562813599124,0.07441760877012675,-0.10789621714750774,0.09580573642866075,1.0412923998375996,0.09205508894664637,1.0005576089381734,0.08830444146463197,0.9598141093926684,0.00029172292773550117,全部合格流动合约按持仓开方加权回归,期限结构与Carry,predictor,1,整条曲线斜率比两点Carry更稳健,0.015160669018288598,0.03826579867251321,0.02310512965422461,0.0011292134099565585,0.0011284154948843982,0.0007066114032341918,35415,2018,2022,27,0.00029172292773550117,0.0513886469447353,0.9884287674200303,True,0.5738115503103308,1.0,8,0.6,0.8,-0.09082754828820527,-0.029413306226796245,A,FDR后显著、方向一致且分组收益同向,True
