test_year,selected_alpha,train_start,train_end,train_rows,test_rows,test_days,pearson_ic_mean,rank_ic_mean,rank_icir,rank_ic_hit_rate,target_r2,target_mae,gross_annual_return,gross_annual_volatility,gross_sharpe,gross_max_drawdown,gross_total_return,gross_hit_rate,net_1bps_annual_return,net_1bps_annual_volatility,net_1bps_sharpe,net_1bps_max_drawdown,net_1bps_total_return,net_1bps_hit_rate,net_3bps_annual_return,net_3bps_annual_volatility,net_3bps_sharpe,net_3bps_max_drawdown,net_3bps_total_return,net_3bps_hit_rate,net_5bps_annual_return,net_5bps_annual_volatility,net_5bps_sharpe,net_5bps_max_drawdown,net_5bps_total_return,net_5bps_hit_rate,train_start_year,train_end_year,ml_feature_count
2023,0.01,2015-01-05,2022-12-29,54901,7260,242,0.003312694903706113,0.009303365870878965,0.03728479844490698,0.5289256198347108,-0.0030609379364161526,0.5169571296255514,0.060742779325752554,0.0730552916466856,0.8314631008458695,-0.07681637813795017,0.057357522460612875,0.5247933884297521,0.01034277932575257,0.0730552916466856,0.1415746771058412,-0.08784419801657972,0.00740598595929054,0.5206611570247934,-0.0904572206742474,0.0730552916466856,-1.2382021703742156,-0.11505365706893722,-0.08555571689712349,0.48760330578512395,-0.19125722067424747,0.0730552916466856,-2.6179790178542732,-0.16615018198178633,-0.16997123713747964,0.45454545454545453,2015,2022,80
