trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_1bps_return,net_3bps_return,net_5bps_return,test_year
2023-01-03,30,6,6,-0.017858532650783215,-0.0051196598133459335,-0.0063694364187186405,1.0,0.0,2.0,-0.00656943641871864,-0.00696943641871864,-0.0073694364187186405,2023
2023-01-04,30,6,6,0.0020795552650406997,0.00031232405800973346,0.0008836156035154832,1.0,0.0,2.0,0.0006836156035154832,0.0002836156035154832,-0.00011638439648451685,2023
2023-01-05,30,6,6,0.001962686743708201,0.0033322125187768502,-0.0006847628875343247,1.0,0.0,2.0,-0.0008847628875343247,-0.0012847628875343247,-0.0016847628875343247,2023
2023-01-06,30,6,6,0.0029518690598879164,-0.002507746147950766,0.0027298076039193415,1.0,0.0,2.0,0.0025298076039193414,0.0021298076039193417,0.0017298076039193415,2023
2023-01-09,30,6,6,-0.009723785535172233,0.00249457074104745,-0.006109178138109842,1.0,0.0,2.0,-0.006309178138109842,-0.006709178138109842,-0.007109178138109842,2023
2023-01-10,30,6,6,0.012593643521899065,0.0033995334653168837,0.004597055028291091,1.0,0.0,2.0,0.004397055028291091,0.003997055028291091,0.003597055028291091,2023
2023-01-11,30,6,6,0.0007031459149292838,0.0021139087505401503,-0.0007053814178054332,1.0,0.0,2.0,-0.0009053814178054332,-0.001305381417805433,-0.0017053814178054332,2023
2023-01-12,30,6,6,0.004012726524990333,0.0050443231048596165,-0.0005157982899346419,1.0,0.0,2.0,-0.0007157982899346419,-0.0011157982899346417,-0.001515798289934642,2023
2023-01-13,30,6,6,-0.0037892108685930828,0.006367417196619834,-0.005078314032606459,1.0,0.0,2.0,-0.005278314032606458,-0.005678314032606459,-0.006078314032606459,2023
2023-01-16,30,6,6,-0.0011561729019999333,0.005195214451717,-0.0031756936768584667,1.0,0.0,2.0,-0.0033756936768584668,-0.0037756936768584665,-0.004175693676858466,2023
2023-01-17,30,6,6,0.010048348608136283,0.007213177070255733,0.001417585768940275,1.0,0.0,2.0,0.001217585768940275,0.0008175857689402751,0.000417585768940275,2023
2023-01-18,30,6,6,0.002212685409703399,-0.011881469485870369,0.007047077447786884,1.0,0.0,2.0,0.006847077447786884,0.006447077447786884,0.006047077447786884,2023
2023-01-19,30,6,6,0.0004052891404019166,0.020547293909527364,-0.010071002384562724,1.0,0.0,2.0,-0.010271002384562725,-0.010671002384562724,-0.011071002384562725,2023
2023-01-20,30,6,6,-0.005114637327707766,-0.0074472742911811,0.001166318481736667,1.0,0.0,2.0,0.000966318481736667,0.0005663184817366671,0.00016631848173666699,2023
2023-01-30,30,6,6,-0.012837521877693969,-0.008763261416036016,-0.0020371302308289764,1.0,0.0,2.0,-0.0022371302308289765,-0.0026371302308289763,-0.0030371302308289765,2023
2023-01-31,30,6,6,-0.005335490879524351,0.005073117755479483,-0.005204304317501917,1.0,0.0,2.0,-0.005404304317501917,-0.005804304317501917,-0.006204304317501917,2023
2023-02-01,30,6,6,-0.01185100973482415,-0.012523021302394285,0.00033600578378506756,1.0,0.0,2.0,0.00013600578378506755,-0.0002639942162149324,-0.0006639942162149325,2023
2023-02-02,30,6,6,0.007305914473673183,-0.0078626657063099,0.0075842900899915425,1.0,0.0,2.0,0.007384290089991543,0.006984290089991543,0.0065842900899915425,2023
2023-02-03,30,6,6,0.0006902689244169335,-0.007545651928468316,0.004117960426442625,1.0,0.0,2.0,0.003917960426442625,0.003517960426442625,0.0031179604264426246,2023
2023-02-06,30,6,6,-0.0042738634039886,-0.005788165443011267,0.0007571510195113337,1.0,0.0,2.0,0.0005571510195113337,0.00015715101951133375,-0.00024284898048866632,2023
2023-02-07,30,6,6,0.011224058974197317,0.0038100338196768667,0.003707012577260225,1.0,0.0,2.0,0.0035070125772602248,0.003107012577260225,0.002707012577260225,2023
2023-02-08,30,6,6,0.00032509110627751674,-0.0003690430676712361,0.00034706708697437643,1.0,0.0,2.0,0.00014706708697437642,-0.0002529329130256235,-0.0006529329130256236,2023
2023-02-09,30,6,6,-0.0012881357362503675,-0.0014700671630924172,9.096571342102487e-05,1.0,0.0,2.0,-0.00010903428657897514,-0.0005090342865789751,-0.0009090342865789751,2023
2023-02-10,30,6,6,-0.009009194647746034,-0.0019810340173439835,-0.003514080315201025,1.0,0.0,2.0,-0.0037140803152010252,-0.004114080315201025,-0.004514080315201025,2023
2023-02-13,30,6,6,0.0069333121913074,0.0035873153447851833,0.0016729984232611084,1.0,0.0,2.0,0.0014729984232611083,0.0010729984232611084,0.0006729984232611084,2023
2023-02-14,30,6,6,-0.0032209890055286995,0.0011340414588928665,-0.0021775152322107832,1.0,0.0,2.0,-0.0023775152322107833,-0.002777515232210783,-0.0031775152322107833,2023
2023-02-15,30,6,6,0.014207895719333785,0.0038738817823514827,0.005167006968491151,1.0,0.0,2.0,0.004967006968491151,0.004567006968491151,0.004167006968491151,2023
2023-02-16,30,6,6,0.007946458722647183,-0.0013691841075057498,0.004657821415076467,1.0,0.0,2.0,0.004457821415076467,0.004057821415076467,0.0036578214150764666,2023
2023-02-17,30,6,6,0.007334120124386968,0.007941305661119983,-0.00030359276836650724,1.0,0.0,2.0,-0.0005035927683665072,-0.0009035927683665072,-0.0013035927683665073,2023
2023-02-20,30,6,6,0.0149708239377276,0.0019741295129180668,0.006498347212404766,1.0,0.0,2.0,0.006298347212404767,0.0058983472124047665,0.005498347212404766,2023
2023-02-21,30,6,6,-0.005240950581636467,-0.003458043677699167,-0.00089145345196865,1.0,0.0,2.0,-0.00109145345196865,-0.0014914534519686498,-0.00189145345196865,2023
2023-02-22,30,6,6,-0.007103336526787883,-0.0035248668469086333,-0.001789234839939625,1.0,0.0,2.0,-0.001989234839939625,-0.002389234839939625,-0.002789234839939625,2023
2023-02-23,30,6,6,0.005275834530805816,-0.0024511082699860665,0.0038634714003959415,1.0,0.0,2.0,0.0036634714003959414,0.0032634714003959417,0.0028634714003959415,2023
2023-02-24,30,6,6,-0.0040241880835511995,-0.006628388381215184,0.0013021001488319923,1.0,0.0,2.0,0.0011021001488319923,0.0007021001488319924,0.00030210014883199233,2023
2023-02-27,30,6,6,-0.005214506799980499,-0.004456974764920467,-0.00037876601753001607,1.0,0.0,2.0,-0.000578766017530016,-0.000978766017530016,-0.001378766017530016,2023
2023-02-28,30,6,6,0.0070417788264680835,0.005384955517003301,0.0008284116547323914,1.0,0.0,2.0,0.0006284116547323914,0.00022841165473239144,-0.00017158834526760864,2023
2023-03-01,30,6,6,-0.007198025060811518,0.003030220783037617,-0.0051141229219245675,1.0,0.0,2.0,-0.005314122921924567,-0.005714122921924567,-0.0061141229219245675,2023
2023-03-02,30,6,6,0.00138601153793895,0.006439303346232332,-0.002526645904146691,1.0,0.0,2.0,-0.0027266459041466913,-0.003126645904146691,-0.0035266459041466912,2023
2023-03-03,30,6,6,-0.007579280245373517,-0.0010962084101293667,-0.0032415359176220754,1.0,0.0,2.0,-0.0034415359176220755,-0.003841535917622075,-0.004241535917622075,2023
