feature_name,fold_id,test_year,rank_ic_mean,rank_ic_hit_rate,gross_sharpe,net_5bps_sharpe,gross_annual_return,strategy_days,applied_direction,direction_source
information_divergence__missing,fold_2019,2019,0.04946850173804371,0.5726141078838174,0.912607807525438,0.15401176464193972,0.060632314036926545,49,1,train_rank_ic
information_divergence__missing,fold_2020,2020,-0.017661959584674734,0.5062761506276151,-0.35769444004032525,-0.9051589233463659,-0.032929624345977127,49,1,train_rank_ic
information_divergence__missing,fold_2021,2021,0.02510657890692565,0.5352697095435685,0.6096897289201624,0.0714024726406359,0.05708543529334323,49,1,train_rank_ic
information_divergence__missing,fold_2022,2022,0.04244004958898603,0.5541666666666667,0.7391047205982104,0.16410718514976586,0.06478441318726276,49,1,train_rank_ic
information_divergence__missing,fold_2023,2023,0.055803535773149046,0.5791666666666667,0.3839859833811505,-0.678366402016469,0.018217018974515265,49,1,train_rank_ic
information_divergence__missing,fold_2024,2024,-0.07697076550598787,0.3706896551724138,-2.191817106125589,-3.230643670471721,-0.10633881144371886,48,1,train_rank_ic
inventory_acceleration__csz,fold_2019,2019,0.026905966358579884,0.5245901639344263,0.4825870275292807,-0.33868344975815984,0.029615561328601166,49,1,catalog
inventory_acceleration__csz,fold_2020,2020,0.017210371639786268,0.55,0.11887115327201819,-0.5593901921721046,0.008833034884196095,49,1,catalog
inventory_acceleration__csz,fold_2021,2021,0.0029868402495368653,0.4897119341563786,-1.0298036900589147,-1.7290743278736216,-0.07422320225137546,49,1,catalog
inventory_acceleration__csz,fold_2022,2022,0.03555277593709947,0.5950413223140496,0.8184426393525405,0.21819946776941063,0.06872132991462986,49,1,catalog
inventory_acceleration__csz,fold_2023,2023,-0.0035949354684454778,0.5313807531380753,-0.41926475448513817,-1.2863782859176809,-0.024369292901173987,49,1,catalog
inventory_acceleration__csz,fold_2024,2024,0.02763697236260063,0.575107296137339,1.9187906229835499,0.5370046242484245,0.06998699327312312,48,1,catalog
inventory_acceleration__missing,fold_2019,2019,-0.02592427376261962,0.4139344262295082,-0.5960555310599193,-1.6433765527356143,-0.02868384969238423,49,1,catalog
inventory_acceleration__missing,fold_2020,2020,-0.013868003761222188,0.44166666666666665,-0.9056586631000102,-1.5744071784609555,-0.06825465114581128,49,1,catalog
inventory_acceleration__missing,fold_2021,2021,0.0016484891975086405,0.4732510288065844,0.9610538543788739,0.3393300848159616,0.07790777292421645,49,1,catalog
inventory_acceleration__missing,fold_2022,2022,0.002936824139367279,0.5247933884297521,0.32384661789473773,-0.3979551231695071,0.022612676879705716,49,1,catalog
inventory_acceleration__missing,fold_2023,2023,-0.00033997747613191416,0.5062761506276151,-1.6882419097169137,-3.1452025449562555,-0.058400611651223344,49,1,catalog
inventory_acceleration__missing,fold_2024,2024,-0.07845455473905176,0.3776824034334764,-1.7821646415847376,-2.574793119986628,-0.11332055355488795,48,1,catalog
inventory_change_5__csz,fold_2019,2019,-0.010701324731067007,0.47540983606557374,0.35389814134699943,-0.5138747303498364,0.02055430275091626,49,1,catalog
inventory_change_5__csz,fold_2020,2020,0.03413942810384158,0.5435684647302904,0.06230510057495369,-0.6694081196674675,0.004291540704891605,49,1,catalog
inventory_change_5__csz,fold_2021,2021,-0.003234482936471906,0.4773662551440329,-0.1498549758276824,-0.9224367201107704,-0.009775911529884338,49,1,catalog
inventory_change_5__csz,fold_2022,2022,0.025838043731519305,0.5661157024793388,1.308585745401058,0.5632453920246181,0.08848671787250385,49,1,catalog
inventory_change_5__csz,fold_2023,2023,0.020182661476146578,0.5375,-0.040839199578803664,-1.167144563431178,-0.001827475678293482,49,1,catalog
inventory_change_5__csz,fold_2024,2024,0.012380766501416944,0.5683760683760684,0.7484694829574492,-0.5019219169932398,0.03016884308588743,48,1,catalog
inventory_change_5__missing,fold_2019,2019,-0.02592427376261962,0.4139344262295082,-0.5960555310599193,-1.6433765527356143,-0.02868384969238423,49,1,catalog
inventory_change_5__missing,fold_2020,2020,-0.012793509262008762,0.44398340248962653,-0.8662723303896304,-1.5312816298837086,-0.06565340587695973,49,1,catalog
inventory_change_5__missing,fold_2021,2021,0.0016484891975086405,0.4732510288065844,0.9610538543788739,0.3393300848159616,0.07790777292421645,49,1,catalog
inventory_change_5__missing,fold_2022,2022,0.002936824139367279,0.5247933884297521,0.32384661789473773,-0.3979551231695071,0.022612676879705716,49,1,catalog
inventory_change_5__missing,fold_2023,2023,0.0013634194477215042,0.5083333333333333,-1.6882419097169137,-3.1452025449562555,-0.058400611651223344,49,1,catalog
inventory_change_5__missing,fold_2024,2024,-0.0787477023783273,0.37606837606837606,-1.7821646415847376,-2.574793119986628,-0.11332055355488795,48,1,catalog
inventory_price_divergence__csz,fold_2019,2019,-0.008133106643803003,0.48770491803278687,-0.8155418616891205,-1.6824422545362065,-0.047414109127508416,49,1,catalog
inventory_price_divergence__csz,fold_2020,2020,0.05976393886107154,0.6058091286307054,0.4859619977184886,-0.28944158259500175,0.031586757279492686,49,1,catalog
inventory_price_divergence__csz,fold_2021,2021,0.010464176177068886,0.5185185185185185,-0.435828898909975,-1.2593895944119062,-0.02667171542429593,49,1,catalog
inventory_price_divergence__csz,fold_2022,2022,0.02090790544371716,0.5743801652892562,1.1220821284772484,0.3420083927608678,0.07249691495294087,49,1,catalog
inventory_price_divergence__csz,fold_2023,2023,0.013145965870086167,0.5375,-1.0038985187232716,-2.031036057892889,-0.049259698350191054,49,1,catalog
inventory_price_divergence__csz,fold_2024,2024,0.03322489639587542,0.5512820512820513,2.767007191472474,1.7036917501360662,0.13115314329954486,48,1,catalog
inventory_price_divergence__missing,fold_2019,2019,-0.02592427376261962,0.4139344262295082,-0.5960555310599193,-1.6433765527356143,-0.02868384969238423,49,1,catalog
inventory_price_divergence__missing,fold_2020,2020,-0.012793509262008762,0.44398340248962653,-0.8662723303896304,-1.5312816298837086,-0.06565340587695973,49,1,catalog
inventory_price_divergence__missing,fold_2021,2021,0.0016484891975086405,0.4732510288065844,0.9610538543788739,0.3393300848159616,0.07790777292421645,49,1,catalog
inventory_price_divergence__missing,fold_2022,2022,0.002936824139367279,0.5247933884297521,0.32384661789473773,-0.3979551231695071,0.022612676879705716,49,1,catalog
inventory_price_divergence__missing,fold_2023,2023,0.0013634194477215042,0.5083333333333333,-1.6882419097169137,-3.1452025449562555,-0.058400611651223344,49,1,catalog
inventory_price_divergence__missing,fold_2024,2024,-0.0787477023783273,0.37606837606837606,-1.7821646415847376,-2.574793119986628,-0.11332055355488795,48,1,catalog
inventory_scarcity__csz,fold_2019,2019,0.014204275398434588,0.5020576131687243,1.584924545865618,0.5091131848990573,0.0742511187461889,49,1,catalog
inventory_scarcity__csz,fold_2020,2020,0.007886905161623188,0.5041666666666667,-0.5650322778079688,-1.4677129897544918,-0.03154784014395636,49,1,catalog
inventory_scarcity__csz,fold_2021,2021,0.014259428631124714,0.5390946502057613,0.03876336636268887,-0.7598625880956161,0.002446293729590425,49,1,catalog
inventory_scarcity__csz,fold_2022,2022,-0.025634626065265537,0.44214876033057854,-0.6858306553950521,-1.3752068112129623,-0.05014078995943798,49,1,catalog
inventory_scarcity__csz,fold_2023,2023,-0.017177635112685496,0.46473029045643155,-1.852707928598017,-3.079013121157621,-0.0761445683895704,49,1,catalog
inventory_scarcity__csz,fold_2024,2024,-0.02889938737142002,0.46808510638297873,-1.001812987946267,-2.0642932033577033,-0.047522178634582385,48,1,catalog
inventory_scarcity__missing,fold_2019,2019,-0.010049795749056822,0.448559670781893,-0.17325995640879907,-1.0854222624586112,-0.009573188614665919,49,1,catalog
inventory_scarcity__missing,fold_2020,2020,0.0029317745929461534,0.4666666666666667,-1.1031021425467098,-1.933789724928552,-0.06692810770680113,49,1,catalog
inventory_scarcity__missing,fold_2021,2021,-0.016696579370010557,0.4609053497942387,0.6576958002687082,-0.06947010773047108,0.045585014326029585,49,1,catalog
inventory_scarcity__missing,fold_2022,2022,0.0027682011722298073,0.5206611570247934,0.2908521182029651,-0.44827978473924773,0.01983265327755107,49,1,catalog
inventory_scarcity__missing,fold_2023,2023,0.0059127349130398245,0.5269709543568465,-1.580566524558677,-3.263033172279034,-0.04734747814804689,49,1,catalog
inventory_scarcity__missing,fold_2024,2024,-0.08589735435430272,0.34893617021276596,-2.110543699665909,-3.0833175841131424,-0.10934853840531093,48,1,catalog
inventory_surprise__csz,fold_2019,2019,-0.006044323602415849,0.4423076923076923,-0.8557549738211293,-1.8972975474123392,-0.04140978177384887,49,1,catalog
inventory_surprise__csz,fold_2020,2020,0.027713448117927142,0.5686274509803921,-0.6137315294731079,-1.482217372620305,-0.035616089000776126,49,1,catalog
inventory_surprise__csz,fold_2021,2021,-0.020795979681557778,0.46153846153846156,-0.19763356390552148,-1.0819864802698873,-0.011263299341836877,49,1,catalog
inventory_surprise__csz,fold_2022,2022,-0.01010910166749919,0.44,-0.10493180755222216,-0.9906893419586625,-0.005970666796727783,49,1,catalog
inventory_surprise__csz,fold_2023,2023,-0.002241269581538793,0.48,-0.590590854402726,-1.6712823620620583,-0.027543270999109675,49,1,catalog
inventory_surprise__csz,fold_2024,2024,0.007372864077134821,0.5294117647058824,-0.32209267966747107,-1.3919191630619199,-0.015173928956902819,48,1,catalog
inventory_surprise__missing,fold_2019,2019,-0.0013986943193800203,0.40384615384615385,-0.9441094678050391,-1.9854769956841696,-0.045692914272334455,49,1,catalog
inventory_surprise__missing,fold_2020,2020,0.01758337164516476,0.5098039215686274,-1.1740329973514407,-2.0192226447928503,-0.07000945083229325,49,1,catalog
inventory_surprise__missing,fold_2021,2021,-0.012728132623786597,0.46153846153846156,1.2599887269236125,0.5181749799944955,0.08560562823193145,49,1,catalog
inventory_surprise__missing,fold_2022,2022,0.003818559688782029,0.48,-0.18518750050038343,-1.0745432947361937,-0.010494618785543764,49,1,catalog
inventory_surprise__missing,fold_2023,2023,0.004374603430908535,0.52,-0.4438426222510697,-1.582917584530134,-0.019638451289190513,49,1,catalog
inventory_surprise__missing,fold_2024,2024,-0.09099859764486003,0.35294117647058826,-0.8245724499404526,-1.8983501941679721,-0.03870302928181488,48,1,catalog
low_volatility_20__csz,fold_2019,2019,-0.027392024845291966,0.47950819672131145,-0.6506995667978456,-1.1488644811901518,-0.06583213152740232,49,1,catalog
low_volatility_20__csz,fold_2020,2020,-0.0026267768263343204,0.5185185185185185,-0.02688930106788492,-0.420165270952903,-0.0034459791027090353,49,1,catalog
low_volatility_20__csz,fold_2021,2021,-0.037385597122266113,0.4567901234567901,-0.20759733019968865,-0.5028859160362341,-0.03543281367419994,49,1,catalog
low_volatility_20__csz,fold_2022,2022,-0.038975382635185775,0.4628099173553719,-0.5083203766653013,-0.870504754345538,-0.07073564892009189,49,1,catalog
low_volatility_20__csz,fold_2023,2023,-0.024079856082095136,0.4462809917355372,-0.9810707065560401,-1.5983052323974405,-0.08010887521727787,49,1,catalog
low_volatility_20__csz,fold_2024,2024,0.05631685043669996,0.5635593220338984,0.6467592548732454,0.28958783715140785,0.09126336775076895,48,1,catalog
low_volatility_20__missing,fold_2019,2019,-0.0834315026509712,0.3888888888888889,-0.664343325759789,-1.6971890253662358,-0.03241810817535633,49,1,catalog
low_volatility_20__missing,fold_2020,2020,0.06436251898326777,1.0,-0.5690743364553393,-1.3439666875746297,-0.037013330323780395,49,1,catalog
low_volatility_20__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,1,catalog
low_volatility_20__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,1,catalog
low_volatility_20__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,1,catalog
low_volatility_20__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,1,catalog
momentum_carry_interaction__csz,fold_2019,2019,-0.0006759243688494964,0.5081967213114754,-0.94227478676238,-1.7368976942971202,-0.05976501407461338,49,-1,train_rank_ic
momentum_carry_interaction__csz,fold_2020,2020,0.0017227886607629724,0.5061728395061729,0.21411364748437958,-0.3284410148183609,0.019889844439658088,49,-1,train_rank_ic
momentum_carry_interaction__csz,fold_2021,2021,-0.050271434316906796,0.4156378600823045,-0.9039084353788971,-1.4353502671248286,-0.08572337069031483,49,-1,train_rank_ic
momentum_carry_interaction__csz,fold_2022,2022,0.026620184305647294,0.5371900826446281,0.26456955115925024,-0.4099154858254336,0.019769608882708265,49,1,train_rank_ic
momentum_carry_interaction__csz,fold_2023,2023,0.01041307076412946,0.5,0.817867551951518,0.1123616673586881,0.058426904039427276,49,1,train_rank_ic
momentum_carry_interaction__csz,fold_2024,2024,-0.027050664235109607,0.4025423728813559,-1.2168525199796576,-2.124286365673901,-0.0675854965053171,48,1,train_rank_ic
momentum_carry_interaction__missing,fold_2019,2019,0.04313620554647577,0.52,-0.8464826308715151,-1.8358909615506571,-0.043119431354130766,49,-1,train_rank_ic
momentum_carry_interaction__missing,fold_2020,2020,-0.026619606259202414,0.47619047619047616,-0.6522952788232851,-1.4374722631210854,-0.04187040974219966,49,-1,train_rank_ic
momentum_carry_interaction__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,-1,train_rank_ic
momentum_carry_interaction__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,-1,train_rank_ic
momentum_carry_interaction__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,-1,train_rank_ic
momentum_carry_interaction__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,-1,train_rank_ic
momentum_quality_60__csz,fold_2019,2019,-0.013771058338111737,0.47540983606557374,0.501939412794523,-0.16592694055463578,0.03787845618810262,49,1,catalog
momentum_quality_60__csz,fold_2020,2020,0.034605085838860516,0.5596707818930041,0.2780827122324858,-0.13758089813932053,0.033718055530482224,49,1,catalog
momentum_quality_60__csz,fold_2021,2021,-0.04173582227641492,0.45267489711934156,-0.7048156093279606,-1.0807033036547682,-0.09450351061305233,49,1,catalog
momentum_quality_60__csz,fold_2022,2022,0.0055422309018410085,0.5371900826446281,-0.6314091777422484,-1.0991663361013693,-0.06803321336619107,49,1,catalog
momentum_quality_60__csz,fold_2023,2023,-0.01993713400859008,0.47107438016528924,0.4342947649100918,-0.22114328963539484,0.033395156109217936,49,1,catalog
momentum_quality_60__csz,fold_2024,2024,-0.006615285965467075,0.4703389830508475,-0.2071697454505208,-0.7600878994133283,-0.018884088170866245,48,1,catalog
momentum_quality_60__missing,fold_2019,2019,-0.0834315026509712,0.3888888888888889,-0.664343325759789,-1.6971890253662358,-0.03241810817535633,49,1,catalog
momentum_quality_60__missing,fold_2020,2020,0.026619606259202414,0.5238095238095238,-0.600840425812582,-1.3281985671128338,-0.04163335190944628,49,1,catalog
momentum_quality_60__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,1,catalog
momentum_quality_60__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,1,catalog
momentum_quality_60__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,1,catalog
momentum_quality_60__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,1,catalog
multi_horizon_trend__csz,fold_2019,2019,-0.013639987104440792,0.5286885245901639,0.6317050780582073,-0.17376151825458033,0.03952732004018451,49,1,catalog
multi_horizon_trend__csz,fold_2020,2020,0.03316489370890605,0.5596707818930041,0.1234767674383764,-0.38694955093399486,0.012192218259314254,49,1,catalog
multi_horizon_trend__csz,fold_2021,2021,-0.03980031206364396,0.41975308641975306,0.5864325072105135,0.06041521712978451,0.05618864421523832,49,1,catalog
multi_horizon_trend__csz,fold_2022,2022,-0.022349171203037786,0.4834710743801653,-0.15288460745952057,-0.6662186548402061,-0.01501046785280846,49,1,catalog
multi_horizon_trend__csz,fold_2023,2023,-0.02846188341832665,0.4834710743801653,-1.6758454203345299,-2.4830132610827786,-0.10464070162478606,49,1,catalog
multi_horizon_trend__csz,fold_2024,2024,0.014524090417911311,0.4957627118644068,0.1503918110670785,-0.41052480826731225,0.013513144407764612,48,1,catalog
multi_horizon_trend__missing,fold_2019,2019,-0.0834315026509712,0.3888888888888889,-0.664343325759789,-1.6971890253662358,-0.03241810817535633,49,1,catalog
multi_horizon_trend__missing,fold_2020,2020,-0.05522269134896106,0.3627450980392157,-0.8437099227111362,-1.5199546920354026,-0.06288104845103959,49,1,catalog
multi_horizon_trend__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,1,catalog
multi_horizon_trend__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,1,catalog
multi_horizon_trend__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,1,catalog
multi_horizon_trend__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,1,catalog
nonlinear_tightness__csz,fold_2019,2019,0.00961416342426517,0.4854771784232365,-0.09225122171837513,-0.7918031446136972,-0.006646342354921712,49,1,catalog
nonlinear_tightness__csz,fold_2020,2020,0.07304449098836864,0.6234309623430963,1.3466043809738029,0.6222284023209353,0.09369286503301277,49,1,catalog
nonlinear_tightness__csz,fold_2021,2021,0.0224664783132769,0.5477178423236515,0.29266668825376724,-0.1960939132072206,0.030179194157422748,49,1,catalog
nonlinear_tightness__csz,fold_2022,2022,0.031239726515582,0.5583333333333333,1.431535271566432,0.6985250408558719,0.09842888225039986,49,1,catalog
nonlinear_tightness__csz,fold_2023,2023,-0.006395197595700705,0.4625,0.6957296805816593,-0.06401120429500726,0.04615359867990771,49,1,catalog
nonlinear_tightness__csz,fold_2024,2024,-0.012538253635526046,0.46551724137931033,-0.5329637866798101,-1.537129242163633,-0.02674994912638196,48,1,catalog
nonlinear_tightness__missing,fold_2019,2019,0.04946850173804371,0.5726141078838174,0.912607807525438,0.15401176464193972,0.060632314036926545,49,1,catalog
nonlinear_tightness__missing,fold_2020,2020,-0.017661959584674734,0.5062761506276151,-0.35769444004032525,-0.9051589233463659,-0.032929624345977127,49,1,catalog
nonlinear_tightness__missing,fold_2021,2021,0.02510657890692565,0.5352697095435685,0.6096897289201624,0.0714024726406359,0.05708543529334323,49,1,catalog
nonlinear_tightness__missing,fold_2022,2022,0.04244004958898603,0.5541666666666667,0.7391047205982104,0.16410718514976586,0.06478441318726276,49,1,catalog
nonlinear_tightness__missing,fold_2023,2023,0.055803535773149046,0.5791666666666667,0.3839859833811505,-0.678366402016469,0.018217018974515265,49,1,catalog
nonlinear_tightness__missing,fold_2024,2024,-0.07697076550598787,0.3706896551724138,-2.191817106125589,-3.230643670471721,-0.10633881144371886,48,1,catalog
oi_growth_20__csz,fold_2019,2019,-0.014829851527935905,0.4672131147540984,-0.9619283691851654,-1.6828654600285524,-0.06724746225806845,49,-1,train_rank_ic
oi_growth_20__csz,fold_2020,2020,-0.015027396373964599,0.46502057613168724,-0.46486428145750086,-0.9149136542925137,-0.05205908773490758,49,-1,train_rank_ic
oi_growth_20__csz,fold_2021,2021,-0.04432481176348252,0.3991769547325103,-1.4541604540595292,-1.9976110509087424,-0.13485988847839162,49,-1,train_rank_ic
oi_growth_20__csz,fold_2022,2022,-0.013579937536379738,0.4628099173553719,-1.1536851890044713,-1.8318878785659454,-0.0857350382426563,49,1,train_rank_ic
oi_growth_20__csz,fold_2023,2023,-0.010093286427597182,0.44214876033057854,-0.19822331827027792,-1.0758029854293834,-0.011384100628907046,49,1,train_rank_ic
oi_growth_20__csz,fold_2024,2024,0.03641966200870176,0.5466101694915254,1.3974759093942832,0.741540911623117,0.10737769149808878,48,1,train_rank_ic
oi_growth_20__missing,fold_2019,2019,-0.0834315026509712,0.3888888888888889,-0.664343325759789,-1.6971890253662358,-0.03241810817535633,49,1,train_rank_ic
oi_growth_20__missing,fold_2020,2020,0.06436251898326777,1.0,-0.5690743364553393,-1.3439666875746297,-0.037013330323780395,49,1,train_rank_ic
oi_growth_20__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,1,train_rank_ic
oi_growth_20__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,1,train_rank_ic
oi_growth_20__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,1,train_rank_ic
oi_growth_20__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,1,train_rank_ic
oi_surprise_60__csz,fold_2019,2019,0.020616196669401336,0.569672131147541,1.3872039772857208,0.5124356550410802,0.07992411096437446,49,-1,train_rank_ic
oi_surprise_60__csz,fold_2020,2020,-0.008458173203677274,0.48148148148148145,-0.34495000174849283,-1.0646265909518566,-0.024157351161538637,49,-1,train_rank_ic
oi_surprise_60__csz,fold_2021,2021,0.0036143212437526064,0.49794238683127573,0.8910893971795337,0.28165805917020026,0.07369313459420541,49,-1,train_rank_ic
oi_surprise_60__csz,fold_2022,2022,-0.007215244748559751,0.5289256198347108,-0.23788143934838824,-0.7970535931813625,-0.021441025739525596,49,-1,train_rank_ic
oi_surprise_60__csz,fold_2023,2023,-0.004613964599786744,0.4793388429752066,0.1649782904160445,-0.5840948628436352,0.011100258767498683,49,-1,train_rank_ic
oi_surprise_60__csz,fold_2024,2024,-0.00794438710321984,0.4957627118644068,0.6415581101177594,-0.11018974940329931,0.04301246533716177,48,-1,train_rank_ic
oi_surprise_60__missing,fold_2019,2019,-0.0834315026509712,0.3888888888888889,-0.664343325759789,-1.6971890253662358,-0.03241810817535633,49,1,train_rank_ic
oi_surprise_60__missing,fold_2020,2020,0.09654377847490166,1.0,-0.5690743364553393,-1.3439666875746297,-0.037013330323780395,49,1,train_rank_ic
oi_surprise_60__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,1,train_rank_ic
oi_surprise_60__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,1,train_rank_ic
oi_surprise_60__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,1,train_rank_ic
oi_surprise_60__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,1,train_rank_ic
price_oi_interaction_20__csz,fold_2019,2019,0.004552012604621508,0.5368852459016393,-0.32374474981765217,-1.087689611477624,-0.02135852495343071,49,1,catalog
price_oi_interaction_20__csz,fold_2020,2020,0.032675847310687116,0.551440329218107,0.033327427351472434,-0.5659758330380205,0.002802758552360546,49,1,catalog
price_oi_interaction_20__csz,fold_2021,2021,-0.00398071402526891,0.49794238683127573,0.6360491108721517,0.19327003487845174,0.07239925490158566,49,1,catalog
price_oi_interaction_20__csz,fold_2022,2022,-0.0330745622945878,0.4256198347107438,-1.1451628994494796,-1.7916356740654138,-0.08927864002709571,49,1,catalog
price_oi_interaction_20__csz,fold_2023,2023,0.028177726697222905,0.5537190082644629,0.5682367629778042,-0.056440866160144536,0.045846259763781136,49,1,catalog
price_oi_interaction_20__csz,fold_2024,2024,0.005840572045777759,0.5,-0.3380985492022382,-0.7603076010340886,-0.04035954891506979,48,1,catalog
price_oi_interaction_20__missing,fold_2019,2019,-0.0834315026509712,0.3888888888888889,-0.664343325759789,-1.6971890253662358,-0.03241810817535633,49,1,catalog
price_oi_interaction_20__missing,fold_2020,2020,0.06436251898326777,1.0,-0.5690743364553393,-1.3439666875746297,-0.037013330323780395,49,1,catalog
price_oi_interaction_20__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,1,catalog
price_oi_interaction_20__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,1,catalog
price_oi_interaction_20__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,1,catalog
price_oi_interaction_20__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,1,catalog
realized_skewness_60__csz,fold_2019,2019,0.03293396568092239,0.5819672131147541,0.5404048078822886,-0.42962384296944406,0.02807793593864723,49,-1,catalog
realized_skewness_60__csz,fold_2020,2020,0.009681473453729928,0.5432098765432098,-0.25703669897946163,-0.8936543576250927,-0.02034918361536683,49,-1,catalog
realized_skewness_60__csz,fold_2021,2021,0.03842761355123946,0.5843621399176955,-0.32952762431630167,-0.8803720402618465,-0.030150423213482214,49,-1,catalog
realized_skewness_60__csz,fold_2022,2022,0.016183152318097156,0.5619834710743802,1.7620689473682833,1.2241595291736742,0.16509894034841333,49,-1,catalog
realized_skewness_60__csz,fold_2023,2023,-0.006958317561179871,0.5206611570247934,-0.8836659155365981,-1.575145547546684,-0.06440791612846081,49,-1,catalog
realized_skewness_60__csz,fold_2024,2024,-0.004627243546155891,0.4533898305084746,-0.08889292323245891,-0.7080214684618623,-0.007236305554698496,48,-1,catalog
realized_skewness_60__missing,fold_2019,2019,0.0834315026509712,0.6111111111111112,-0.5932134763754519,-1.6268732770759167,-0.02892437065760154,49,-1,catalog
realized_skewness_60__missing,fold_2020,2020,-0.026619606259202414,0.47619047619047616,-0.6522952788232851,-1.4374722631210854,-0.04187040974219966,49,-1,catalog
realized_skewness_60__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,-1,catalog
realized_skewness_60__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,-1,catalog
realized_skewness_60__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,-1,catalog
realized_skewness_60__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,-1,catalog
realized_volatility_20__csz,fold_2019,2019,0.027392024845291966,0.5204918032786885,0.6506995667978456,0.15253465240553915,0.0658321315274023,49,1,train_rank_ic
realized_volatility_20__csz,fold_2020,2020,0.0026339972350854835,0.48148148148148145,0.02688930106788496,-0.3663866688171334,0.00344597910270904,49,1,train_rank_ic
realized_volatility_20__csz,fold_2021,2021,0.03735365931608274,0.5432098765432098,0.20759733019968873,-0.08769125563685656,0.03543281367419995,49,1,train_rank_ic
realized_volatility_20__csz,fold_2022,2022,0.038975382635185775,0.5371900826446281,0.5083203766653015,0.14613599898506463,0.07073564892009193,49,1,train_rank_ic
realized_volatility_20__csz,fold_2023,2023,0.024082741401478876,0.5537190082644629,0.9810707065560403,0.36383618071463947,0.08010887521727789,49,1,train_rank_ic
realized_volatility_20__csz,fold_2024,2024,-0.05629851323807756,0.4364406779661017,-0.6467592548732456,-1.0039306725950832,-0.09126336775076899,48,1,train_rank_ic
realized_volatility_20__missing,fold_2019,2019,-0.0834315026509712,0.3888888888888889,-0.664343325759789,-1.6971890253662358,-0.03241810817535633,49,1,train_rank_ic
realized_volatility_20__missing,fold_2020,2020,-0.06436251898326777,0.0,-0.5376791043200572,-1.3114557137746583,-0.035021770529910096,49,-1,train_rank_ic
realized_volatility_20__missing,fold_2021,2021,,,1.5642098577166086,0.7723664738550851,0.09956031512754779,49,-1,train_rank_ic
realized_volatility_20__missing,fold_2022,2022,,,-0.23159866448807973,-1.1205232092888318,-0.013131117549257876,49,-1,train_rank_ic
realized_volatility_20__missing,fold_2023,2023,,,-0.45791734762583247,-1.5213253591354663,-0.021702896790836226,49,-1,train_rank_ic
realized_volatility_20__missing,fold_2024,2024,,,-0.36302699532375693,-1.3978290196508638,-0.01768121837238859,48,-1,train_rank_ic
seasonality_3y__csz,fold_2019,2019,-0.06561404272863888,0.3729508196721312,-0.9119593844761335,-1.7062820544319948,-0.05786408309377746,49,1,catalog
