trade_date,instruments,long_count,short_count,long_return,short_asset_return,gross_return,gross_exposure,net_exposure,round_trip_turnover,net_0bps_return,net_3bps_return,net_5bps_return,net_10bps_return,feature_name,fold_id,test_year
2023-06-19,30,6,6,-0.016405476333127,-0.015104327345194282,-0.0006505744939663593,1.0,0.0,2.0,-0.0006505744939663593,-0.001250574493966359,-0.0016505744939663593,-0.0026505744939663593,multi_horizon_trend__missing,fold_2023,2023
2023-06-28,30,6,6,0.0284031195606556,0.01072453318011995,0.008839293190267824,1.0,0.0,2.0,0.008839293190267824,0.008239293190267824,0.007839293190267823,0.006839293190267824,multi_horizon_trend__missing,fold_2023,2023
2023-07-05,30,6,6,0.0216277857816714,0.019274753401292994,0.0011765161901892036,1.0,0.0,2.0,0.0011765161901892036,0.0005765161901892037,0.00017651619018920362,-0.0008234838098107964,multi_horizon_trend__missing,fold_2023,2023
2023-07-12,30,6,6,0.0059762204783485005,0.013985575073357218,-0.004004677297504359,1.0,0.0,2.0,-0.004004677297504359,-0.0046046772975043586,-0.005004677297504359,-0.006004677297504359,multi_horizon_trend__missing,fold_2023,2023
2023-07-19,30,6,6,0.0060450615759351,-0.006931470352633517,0.006488265964284309,1.0,0.0,2.0,0.006488265964284309,0.005888265964284309,0.005488265964284309,0.004488265964284309,multi_horizon_trend__missing,fold_2023,2023
2023-07-26,30,6,6,0.002132176738554068,-0.0006414928117236167,0.0013868347751388424,1.0,0.0,2.0,0.0013868347751388424,0.0007868347751388425,0.0003868347751388424,-0.0006131652248611576,multi_horizon_trend__missing,fold_2023,2023
2023-08-02,30,6,6,-0.002300844423151383,-0.006227726413720333,0.001963440995284475,1.0,0.0,2.0,0.001963440995284475,0.0013634409952844751,0.0009634409952844749,-3.655900471552509e-05,multi_horizon_trend__missing,fold_2023,2023
2023-08-09,30,6,6,-0.019240880751455764,-0.0011809266173420999,-0.009029977067056832,1.0,0.0,2.0,-0.009029977067056832,-0.009629977067056832,-0.010029977067056831,-0.011029977067056832,multi_horizon_trend__missing,fold_2023,2023
2023-08-16,30,6,6,0.0237710398181345,0.014604650601002299,0.0045831946085661,1.0,0.0,2.0,0.0045831946085661,0.0039831946085661,0.0035831946085661,0.0025831946085661,multi_horizon_trend__missing,fold_2023,2023
2023-08-23,30,6,6,0.01853100431557675,0.018267092989719267,0.000131955662928741,1.0,0.0,2.0,0.000131955662928741,-0.00046804433707125896,-0.000868044337071259,-0.001868044337071259,multi_horizon_trend__missing,fold_2023,2023
2023-08-30,30,6,6,0.017669584035920897,0.0023103361627649496,0.007679623936577973,1.0,0.0,2.0,0.007679623936577973,0.007079623936577973,0.006679623936577973,0.005679623936577973,multi_horizon_trend__missing,fold_2023,2023
2023-09-06,30,6,6,-0.014122743892347418,-0.008044309082401866,-0.003039217404972776,1.0,0.0,2.0,-0.003039217404972776,-0.003639217404972776,-0.004039217404972776,-0.005039217404972776,multi_horizon_trend__missing,fold_2023,2023
2023-09-13,30,6,6,0.006664251888712285,0.009795989203908716,-0.0015658686575982157,1.0,0.0,2.0,-0.0015658686575982157,-0.0021658686575982155,-0.0025658686575982157,-0.0035658686575982157,multi_horizon_trend__missing,fold_2023,2023
2023-09-20,30,6,6,-0.012951739017389835,-0.0024108594410889666,-0.005270439788150434,1.0,0.0,2.0,-0.005270439788150434,-0.005870439788150434,-0.006270439788150434,-0.007270439788150434,multi_horizon_trend__missing,fold_2023,2023
2023-09-27,30,6,6,-0.026153257940983134,-0.02295142944579763,-0.001600914247592752,1.0,0.0,2.0,-0.001600914247592752,-0.002200914247592752,-0.002600914247592752,-0.003600914247592752,multi_horizon_trend__missing,fold_2023,2023
2023-10-12,30,6,6,0.002581717376192917,0.0029281638284550347,-0.00017322322613105888,1.0,0.0,2.0,-0.00017322322613105888,-0.0007732232261310588,-0.001173223226131059,-0.002173223226131059,multi_horizon_trend__missing,fold_2023,2023
2023-10-19,30,6,6,-0.0012578638106818328,-0.0014882232416989166,0.00011517971550854193,1.0,0.0,2.0,0.00011517971550854193,-0.000484820284491458,-0.0008848202844914581,-0.0018848202844914581,multi_horizon_trend__missing,fold_2023,2023
2023-10-26,30,6,6,0.004812089557233684,0.006376675965718966,-0.0007822932042426409,1.0,0.0,2.0,-0.0007822932042426409,-0.0013822932042426407,-0.001782293204242641,-0.002782293204242641,multi_horizon_trend__missing,fold_2023,2023
2023-11-02,30,6,6,0.007979380966483816,-0.015742472001164815,0.011860926483824315,1.0,0.0,2.0,0.011860926483824315,0.011260926483824315,0.010860926483824314,0.009860926483824315,multi_horizon_trend__missing,fold_2023,2023
2023-11-09,30,6,6,0.013065851276057269,0.006179794433088417,0.003443028421484426,1.0,0.0,2.0,0.003443028421484426,0.002843028421484426,0.002443028421484426,0.0014430284214844258,multi_horizon_trend__missing,fold_2023,2023
2023-11-16,30,6,6,-0.0350878854896131,-0.013037546023256318,-0.01102516973317839,1.0,0.0,2.0,-0.01102516973317839,-0.01162516973317839,-0.012025169733178392,-0.013025169733178391,multi_horizon_trend__missing,fold_2023,2023
2023-11-23,30,6,6,-0.009463004574879733,0.014183088347921565,-0.011823046461400649,1.0,0.0,2.0,-0.011823046461400649,-0.012423046461400649,-0.012823046461400648,-0.013823046461400649,multi_horizon_trend__missing,fold_2023,2023
2023-11-30,30,6,6,-0.009694972808483636,-0.00944972503394555,-0.00012262388726904262,1.0,0.0,2.0,-0.00012262388726904262,-0.0007226238872690426,-0.0011226238872690426,-0.0021226238872690427,multi_horizon_trend__missing,fold_2023,2023
2023-12-07,30,6,6,0.004971877869126634,0.007797904267387582,-0.0014130131991304741,1.0,0.0,2.0,-0.0014130131991304741,-0.002013013199130474,-0.002413013199130474,-0.003413013199130474,multi_horizon_trend__missing,fold_2023,2023
2023-12-14,30,6,6,0.008937276767788185,-0.0022360391291467332,0.005586657948467459,1.0,0.0,2.0,0.005586657948467459,0.004986657948467459,0.004586657948467459,0.003586657948467459,multi_horizon_trend__missing,fold_2023,2023
2023-12-21,30,6,6,0.008445609104815302,0.012771417813166234,-0.002162904354175466,1.0,0.0,2.0,-0.002162904354175466,-0.002762904354175466,-0.003162904354175466,-0.004162904354175466,multi_horizon_trend__missing,fold_2023,2023
2023-12-28,30,6,6,-0.017671431997374185,-0.011992889743345635,-0.002839271127014275,1.0,0.0,2.0,-0.002839271127014275,-0.003439271127014275,-0.003839271127014275,-0.004839271127014275,multi_horizon_trend__missing,fold_2023,2023
2024-01-02,30,6,6,-0.014040875476641698,-0.01729026529793385,0.0016246949106460762,1.0,0.0,2.0,0.0016246949106460762,0.0010246949106460764,0.0006246949106460762,-0.0003753050893539238,multi_horizon_trend__missing,fold_2024,2024
2024-01-09,30,6,6,0.009866778696298031,0.0033980794042872495,0.0032343496460053908,1.0,0.0,2.0,0.0032343496460053908,0.002634349646005391,0.0022343496460053907,0.0012343496460053907,multi_horizon_trend__missing,fold_2024,2024
2024-01-16,30,6,6,0.01334388273306585,-0.004025093117326234,0.008684487925196042,1.0,0.0,2.0,0.008684487925196042,0.008084487925196043,0.0076844879251960424,0.006684487925196042,multi_horizon_trend__missing,fold_2024,2024
2024-01-23,30,6,6,-0.007007097713921916,0.013006402511847865,-0.01000675011288489,1.0,0.0,2.0,-0.01000675011288489,-0.01060675011288489,-0.011006750112884892,-0.01200675011288489,multi_horizon_trend__missing,fold_2024,2024
2024-01-30,30,6,6,-0.014889569449038234,-0.00420088681419085,-0.005344341317423692,1.0,0.0,2.0,-0.005344341317423692,-0.005944341317423692,-0.006344341317423692,-0.007344341317423692,multi_horizon_trend__missing,fold_2024,2024
2024-02-06,30,6,6,0.003869133660152999,0.006488886185896217,-0.001309876262871609,1.0,0.0,2.0,-0.001309876262871609,-0.001909876262871609,-0.002309876262871609,-0.003309876262871609,multi_horizon_trend__missing,fold_2024,2024
2024-02-21,30,6,6,0.0014044292481791498,-0.0005153665180209502,0.00095989788310005,1.0,0.0,2.0,0.00095989788310005,0.0003598978831000501,-4.010211689994998e-05,-0.00104010211689995,multi_horizon_trend__missing,fold_2024,2024
2024-02-28,30,6,6,0.01127543795741655,0.013313269822504603,-0.0010189159325440268,1.0,0.0,2.0,-0.0010189159325440268,-0.0016189159325440267,-0.002018915932544027,-0.003018915932544027,multi_horizon_trend__missing,fold_2024,2024
2024-03-06,30,6,6,0.011162040113160786,0.0005188691078234336,0.005321585502668676,1.0,0.0,2.0,0.005321585502668676,0.004721585502668676,0.004321585502668676,0.003321585502668676,multi_horizon_trend__missing,fold_2024,2024
2024-03-13,30,6,6,0.009013435659752751,0.00480788028010125,0.0021027776898257505,1.0,0.0,2.0,0.0021027776898257505,0.0015027776898257506,0.0011027776898257504,0.00010277768982575042,multi_horizon_trend__missing,fold_2024,2024
2024-03-20,30,6,6,-0.014492664600137999,0.0033988642588675504,-0.008945764429502776,1.0,0.0,2.0,-0.008945764429502776,-0.009545764429502775,-0.009945764429502776,-0.010945764429502776,multi_horizon_trend__missing,fold_2024,2024
2024-03-27,30,6,6,0.023554774934894735,0.03930212896481142,-0.007873677014958341,1.0,0.0,2.0,-0.007873677014958341,-0.00847367701495834,-0.00887367701495834,-0.009873677014958341,multi_horizon_trend__missing,fold_2024,2024
2024-04-03,30,6,6,0.021181493461078244,0.02792737168230187,-0.0033729391106118133,1.0,0.0,2.0,-0.0033729391106118133,-0.003972939110611813,-0.004372939110611813,-0.005372939110611813,multi_horizon_trend__missing,fold_2024,2024
2024-04-12,30,6,6,-0.002948638725498432,-0.01628393513881225,0.006667648206656909,1.0,0.0,2.0,0.006667648206656909,0.006067648206656909,0.0056676482066569086,0.0046676482066569085,multi_horizon_trend__missing,fold_2024,2024
2024-04-19,30,6,6,4.0170697795498716e-06,-0.008479107542929918,0.004241562306354734,1.0,0.0,2.0,0.004241562306354734,0.003641562306354734,0.003241562306354734,0.002241562306354734,multi_horizon_trend__missing,fold_2024,2024
2024-04-26,30,6,6,0.0011215043596115332,-0.005893856209750466,0.0035076802846809997,1.0,0.0,2.0,0.0035076802846809997,0.002907680284681,0.0025076802846809997,0.0015076802846809997,multi_horizon_trend__missing,fold_2024,2024
2024-05-08,30,6,6,0.01566459886809905,0.005893705158672616,0.004885446854713217,1.0,0.0,2.0,0.004885446854713217,0.004285446854713217,0.0038854468547132167,0.0028854468547132167,multi_horizon_trend__missing,fold_2024,2024
2024-05-15,30,6,6,0.021993771817647386,0.034327359734381536,-0.006166793958367075,1.0,0.0,2.0,-0.006166793958367075,-0.006766793958367075,-0.007166793958367075,-0.008166793958367075,multi_horizon_trend__missing,fold_2024,2024
2024-05-22,30,6,6,0.014757577888913201,-0.002675111802998767,0.008716344845955983,1.0,0.0,2.0,0.008716344845955983,0.008116344845955983,0.007716344845955983,0.006716344845955983,multi_horizon_trend__missing,fold_2024,2024
2024-05-29,30,6,6,-0.03294582004113835,-0.025055840886907682,-0.003944989577115334,1.0,0.0,2.0,-0.003944989577115334,-0.004544989577115334,-0.004944989577115334,-0.005944989577115334,multi_horizon_trend__missing,fold_2024,2024
2024-06-05,30,6,6,0.00732118439358665,-0.007534742063012516,0.007427963228299583,1.0,0.0,2.0,0.007427963228299583,0.0068279632282995835,0.006427963228299583,0.005427963228299583,multi_horizon_trend__missing,fold_2024,2024
2024-06-13,30,6,6,-0.0036485481159278,0.006095420472253916,-0.004871984294090859,1.0,0.0,2.0,-0.004871984294090859,-0.0054719842940908585,-0.005871984294090859,-0.006871984294090859,multi_horizon_trend__missing,fold_2024,2024
2024-06-20,30,6,6,-0.005151565181999783,-0.005570055243846884,0.00020924503092355044,1.0,0.0,2.0,0.00020924503092355044,-0.0003907549690764495,-0.0007907549690764496,-0.0017907549690764496,multi_horizon_trend__missing,fold_2024,2024
